NT, Death rates (period 5x1), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1982        80-84            0.038405        0.112108        0.068371
  1982        85-89            0.051832        0.124034        0.084704
  1982        90-94            0.072496        0.273038        0.142053
  1982        95-99            0.611372        0.000000        0.353399
  1982       100-104           0.000000        3.578529        3.321033
  1982       105-109                 .              .              .
  1982       110+                    .              .              .
  1983           0             0.016905        0.019671        0.018307
  1983         1-4             0.001756        0.001850        0.001804
  1983         5-9             0.001605        0.000134        0.000839
  1983        10-14            0.001173        0.001943        0.001569
  1983        15-19            0.002452        0.002437        0.002444
  1983        20-24            0.000975        0.002668        0.001841
  1983        25-29            0.000820        0.002517        0.001705
  1983        30-34            0.002510        0.003796        0.003193
  1983        35-39            0.000921        0.004176        0.002724
  1983        40-44            0.002499        0.007173        0.005193
  1983        45-49            0.004068        0.009204        0.007002
  1983        50-54            0.010617        0.013954        0.012591
  1983        55-59            0.018510        0.024785        0.022246
  1983        60-64            0.026975        0.027109        0.027049
  1983        65-69            0.026982        0.038562        0.033030
  1983        70-74            0.039701        0.069002        0.055633
  1983        75-79            0.082703        0.084345        0.083567
  1983        80-84            0.069953        0.090387        0.078492
  1983        85-89            0.123034        0.046957        0.089490
  1983        90-94            0.301394        0.173173        0.254318
  1983        95-99            0.000000        0.369146        0.123998
  1983       100-104           5.309735        0.000000        1.192843
  1983       105-109                 .              .              .
  1983       110+                    .              .              .
  1984           0             0.011077        0.017152        0.014126
  1984         1-4             0.001025        0.001749        0.001397
  1984         5-9             0.000733        0.000932        0.000836
  1984        10-14            0.000439        0.000536        0.000489
  1984        15-19            0.001518        0.001530        0.001524
  1984        20-24            0.000827        0.002814        0.001848
  1984        25-29            0.001868        0.002273        0.002079
  1984        30-34            0.002167        0.001668        0.001905
  1984        35-39            0.003097        0.001511        0.002222
  1984        40-44            0.002621        0.004038        0.003432
  1984        45-49            0.003045        0.004973        0.004154
  1984        50-54            0.008086        0.011387        0.010009
  1984        55-59            0.010271        0.011294        0.010883
  1984        60-64            0.015378        0.017462        0.016555
  1984        65-69            0.038141        0.037361        0.037737
  1984        70-74            0.044144        0.049115        0.046832
  1984        75-79            0.041872        0.040243        0.041006
  1984        80-84            0.071273        0.091931        0.080205
  1984        85-89            0.168271        0.075675        0.127689
  1984        90-94            0.234274        0.290256        0.257194
  1984        95-99            0.634154        0.406780        0.564975
  1984       100-104                 .        3.636364        3.636364
  1984       105-109                 .              .              .
  1984       110+                    .              .              .
  1985           0             0.019349        0.018223        0.018769
  1985         1-4             0.002415        0.000624        0.001506
  1985         5-9             0.000284        0.000653        0.000477
  1985        10-14            0.000143        0.001458        0.000826
  1985        15-19            0.000157        0.001763        0.000988
  1985        20-24            0.001182        0.002205        0.001711
  1985        25-29            0.001233        0.002755        0.002021
  1985        30-34            0.001506        0.002153        0.001842
  1985        35-39            0.001727        0.003362        0.002623
  1985        40-44            0.001428        0.002895        0.002261
  1985        45-49            0.005466        0.005549        0.005514
  1985        50-54            0.008493        0.009477        0.009062
  1985        55-59            0.011531        0.021939        0.017758
  1985        60-64            0.018722        0.031318        0.025719
  1985        65-69            0.028914        0.026991        0.027920
  1985        70-74            0.043520        0.049979        0.046949
  1985        75-79            0.052539        0.055462        0.054059
  1985        80-84            0.070276        0.096745        0.081894
  1985        85-89            0.102438        0.131589        0.114447
  1985        90-94            0.119892        0.215595        0.163416
  1985        95-99            0.096031        0.000000        0.062939
  1985       100-104                 .              .              .
  1985       105-109                 .              .              .
  1985       110+                    .              .              .
  1986           0             0.015991        0.016962        0.016490
  1986         1-4             0.001273        0.000465        0.000864
  1986         5-9             0.000000        0.001027        0.000535
  1986        10-14            0.000582        0.000267        0.000418
  1986        15-19            0.000754        0.002295        0.001544
  1986        20-24            0.001669        0.002729        0.002220
  1986        25-29            0.000829        0.003329        0.002120
  1986        30-34            0.002134        0.004229        0.003218
  1986        35-39            0.002706        0.002661        0.002682
  1986        40-44            0.002832        0.002872        0.002855
  1986        45-49            0.005378        0.006797        0.006193
  1986        50-54            0.006114        0.010301        0.008534
  1986        55-59            0.009895        0.014925        0.012872
  1986        60-64            0.018656        0.023685        0.021414
  1986        65-69            0.025898        0.035878        0.031086
  1986        70-74            0.030360        0.054638        0.042947
  1986        75-79            0.057149        0.082337        0.069615
  1986        80-84            0.061443        0.075350        0.067690
  1986        85-89            0.124031        0.141446        0.130738
  1986        90-94            0.139185        0.242277        0.188561
  1986        95-99            0.000000        0.524170        0.151108
  1986       100-104                 .              .              .
  1986       105-109                 .              .              .
  1986       110+                    .              .              .
  1987           0             0.014232        0.018245        0.016312
  1987         1-4             0.000809        0.001094        0.000953
  1987         5-9             0.000420        0.000386        0.000402
  1987        10-14            0.000605        0.001360        0.001001
  1987        15-19            0.001493        0.002142        0.001823
  1987        20-24            0.001595        0.002432        0.002030
  1987        25-29            0.001318        0.002415        0.001888
  1987        30-34            0.001062        0.002245        0.001669
  1987        35-39            0.001221        0.002981        0.002169
  1987        40-44            0.002451        0.002558        0.002511
  1987        45-49            0.003355        0.004253        0.003871
  1987        50-54            0.004578        0.016107        0.011261
  1987        55-59            0.014129        0.019504        0.017269
  1987        60-64            0.013986        0.025752        0.020535
  1987        65-69            0.037358        0.039352        0.038397
  1987        70-74            0.044979        0.047091        0.046046
  1987        75-79            0.032118        0.099194        0.063881
  1987        80-84            0.057293        0.065039        0.060905
  1987        85-89            0.129603        0.151659        0.138056
  1987        90-94            0.103243        0.217621        0.154877
  1987        95-99            0.866265        0.000000        0.586737
  1987       100-104                 .              .              .
  1987       105-109                 .              .              .
  1987       110+                    .              .              .
  1988           0             0.021490        0.017514        0.019412
  1988         1-4             0.001737        0.002603        0.002178
  1988         5-9             0.001486        0.000899        0.001184
  1988        10-14            0.000453        0.001790        0.001155
  1988        15-19            0.001741        0.002822        0.002291
  1988        20-24            0.002115        0.004364        0.003277
  1988        25-29            0.000699        0.004262        0.002544
  1988        30-34            0.002056        0.003600        0.002844
  1988        35-39            0.003003        0.004072        0.003575
  1988        40-44            0.003184        0.005643        0.004544
  1988        45-49            0.005390        0.009599        0.007800
  1988        50-54            0.005996        0.011855        0.009396
  1988        55-59            0.010027        0.019969        0.015772
  1988        60-64            0.019139        0.030161        0.025324
  1988        65-69            0.025332        0.043861        0.034986
  1988        70-74            0.039672        0.038948        0.039314
  1988        75-79            0.043413        0.078542        0.059596
  1988        80-84            0.078526        0.094626        0.086116
  1988        85-89            0.067326        0.090398        0.076468
  1988        90-94            0.226862        0.168168        0.201603
  1988        95-99            0.426985        0.000000        0.248880
  1988       100-104                 .        0.000000        0.000000
  1988       105-109                 .              .              .
  1988       110+                    .              .              .
  1989           0             0.011608        0.017342        0.014554
  1989         1-4             0.001571        0.001033        0.001294
  1989         5-9             0.001325        0.000634        0.000972
  1989        10-14            0.000303        0.001104        0.000723
  1989        15-19            0.000878        0.002790        0.001857
  1989        20-24            0.001797        0.003476        0.002650
  1989        25-29            0.001270        0.003025        0.002177
  1989        30-34            0.001528        0.003407        0.002489
  1989        35-39            0.001906        0.002362        0.002147
  1989        40-44            0.002858        0.003940        0.003453
  1989        45-49            0.003202        0.007500        0.005644
  1989        50-54            0.003647        0.012288        0.008665
  1989        55-59            0.014335        0.021174        0.018235
  1989        60-64            0.023865        0.027316        0.025832
  1989        65-69            0.025836        0.048034        0.037454
  1989        70-74            0.042468        0.052061        0.047120
  1989        75-79            0.059209        0.078908        0.068303
  1989        80-84            0.095961        0.063781        0.080694
  1989        85-89            0.100029        0.082648        0.092836
  1989        90-94            0.162269        0.064680        0.121523
  1989        95-99            0.283152        0.106819        0.200434
  1989       100-104           0.000000        3.854390        2.782071
  1989       105-109                 .              .              .
  1989       110+                    .              .              .
  1990           0             0.013291        0.018669        0.016035
  1990         1-4             0.000629        0.001327        0.000990
  1990         5-9             0.000131        0.001263        0.000708
  1990        10-14            0.000604        0.000418        0.000507
  1990        15-19            0.001209        0.001843        0.001537
  1990        20-24            0.001100        0.003087        0.002091
  1990        25-29            0.001276        0.003205        0.002267
  1990        30-34            0.001499        0.002731        0.002132
  1990        35-39            0.001724        0.004364        0.003103
  1990        40-44            0.002578        0.005111        0.003969
  1990        45-49            0.004521        0.006122        0.005420
  1990        50-54            0.006136        0.008567        0.007552
  1990        55-59            0.013522        0.018388        0.016296
  1990        60-64            0.020530        0.024005        0.022519
  1990        65-69            0.022172        0.049583        0.036817
  1990        70-74            0.028647        0.048902        0.038333
  1990        75-79            0.055059        0.096621        0.074802
  1990        80-84            0.058632        0.145112        0.099739
  1990        85-89            0.108820        0.077093        0.095063
  1990        90-94            0.110752        0.152524        0.126559
  1990        95-99            0.306905        0.543488        0.432678
  1990       100-104           1.954397              .        1.954397
  1990       105-109                 .              .              .
  1990       110+                    .              .              .
  1991           0             0.013854        0.015175        0.014523
  1991         1-4             0.001252        0.001466        0.001363
  1991         5-9             0.000389        0.000621        0.000507
  1991        10-14            0.000596        0.000551        0.000573
  1991        15-19            0.000926        0.002122        0.001550
  1991        20-24            0.002033        0.003146        0.002586
  1991        25-29            0.001870        0.002904        0.002399
  1991        30-34            0.002202        0.003333        0.002785
  1991        35-39            0.002134        0.002340        0.002242
  1991        40-44            0.001327        0.003896        0.002724
  1991        45-49            0.004234        0.005627        0.005009
  1991        50-54            0.007578        0.012169        0.010251
  1991        55-59            0.011569        0.019608        0.016185
  1991        60-64            0.020815        0.026943        0.024307
  1991        65-69            0.026608        0.035728        0.031602
  1991        70-74            0.043028        0.042112        0.042583
  1991        75-79            0.050405        0.106979        0.077045
  1991        80-84            0.063962        0.097022        0.079428
  1991        85-89            0.058809        0.150247        0.098959
  1991        90-94            0.061924        0.111137        0.079533
  1991        95-99            0.323407        0.297767        0.310057
  1991       100-104           1.986755              .        1.986755
  1991       105-109                 .              .              .
  1991       110+                    .              .              .
  1992           0             0.017679        0.014604        0.016101
  1992         1-4             0.000761        0.001016        0.000891
  1992         5-9             0.001038        0.000246        0.000631
  1992        10-14            0.000436        0.000408        0.000422
  1992        15-19            0.001697        0.001969        0.001840
  1992        20-24            0.001558        0.001903        0.001731
  1992        25-29            0.000823        0.003443        0.002171
  1992        30-34            0.001933        0.002149        0.002044
  1992        35-39            0.001117        0.003195        0.002201
  1992        40-44            0.002603        0.004997        0.003895
  1992        45-49            0.004134        0.004925        0.004571
  1992        50-54            0.007821        0.011033        0.009688
  1992        55-59            0.011603        0.014407        0.013216
  1992        60-64            0.014567        0.026391        0.021305
  1992        65-69            0.030542        0.047851        0.040098
  1992        70-74            0.043237        0.036373        0.039846
  1992        75-79            0.053356        0.065148        0.058801
  1992        80-84            0.093881        0.107266        0.100128
  1992        85-89            0.090637        0.116868        0.102094
  1992        90-94            0.158342        0.336424        0.221993
  1992        95-99            0.132144        0.000000        0.066733
  1992       100-104           4.780876              .        4.780876
  1992       105-109                 .              .              .
  1992       110+                    .              .              .
  1993           0             0.014515        0.016194        0.015385
  1993         1-4             0.000888        0.001137        0.001015
  1993         5-9             0.000261        0.001460        0.000882
  1993        10-14            0.000423        0.000535        0.000481
  1993        15-19            0.001545        0.001257        0.001394
  1993        20-24            0.001684        0.002459        0.002077
  1993        25-29            0.001053        0.003102        0.002106
  1993        30-34            0.001080        0.002782        0.001963
  1993        35-39            0.001237        0.002768        0.002037
  1993        40-44            0.004627        0.004279        0.004440
  1993        45-49            0.003845        0.004659        0.004292
  1993        50-54            0.006353        0.009251        0.008030
  1993        55-59            0.012015        0.016027        0.014337
  1993        60-64            0.009145        0.024056        0.017535
  1993        65-69            0.026405        0.032956        0.030062
  1993        70-74            0.037002        0.028444        0.032747
  1993        75-79            0.050464        0.088828        0.068265
  1993        80-84            0.072295        0.115531        0.092117
  1993        85-89            0.101380        0.186204        0.137840
  1993        90-94            0.189560        0.197922        0.192661
  1993        95-99            0.000000        0.226872        0.097949
  1993       100-104           0.000000        0.000000        0.000000
  1993       105-109                 .              .              .
  1993       110+                    .              .              .
  1994           0             0.014676        0.008035        0.011269
  1994         1-4             0.000728        0.001247        0.000994
  1994         5-9             0.000389        0.000120        0.000250
  1994        10-14            0.000550        0.001447        0.001009
  1994        15-19            0.001535        0.001798        0.001673
  1994        20-24            0.000485        0.001717        0.001119
  1994        25-29            0.000796        0.003277        0.002061
  1994        30-34            0.000359        0.001767        0.001091
  1994        35-39            0.002295        0.003916        0.003145
  1994        40-44            0.002951        0.004259        0.003645
  1994        45-49            0.002488        0.005386        0.004074
  1994        50-54            0.004676        0.007837        0.006488
  1994        55-59            0.006562        0.012795        0.010189
  1994        60-64            0.018998        0.025374        0.022549
  1994        65-69            0.029264        0.030973        0.030227
  1994        70-74            0.044625        0.053883        0.049289
  1994        75-79            0.077291        0.099918        0.087783
  1994        80-84            0.069953        0.079315        0.074200
  1994        85-89            0.094316        0.158458        0.121436
  1994        90-94            0.058668        0.248663        0.129157
  1994        95-99            0.342215        0.000000        0.217831
  1994       100-104           0.563380        2.479339        1.340034
  1994       105-109                 .              .              .
  1994       110+                    .              .              .
  1995           0             0.013816        0.013098        0.013448
  1995         1-4             0.000719        0.001359        0.001048
  1995         5-9             0.000254        0.000354        0.000306
  1995        10-14            0.000541        0.000899        0.000724
  1995        15-19            0.000000        0.002063        0.001083
  1995        20-24            0.000971        0.002565        0.001802
  1995        25-29            0.001208        0.003054        0.002150
  1995        30-34            0.001306        0.002198        0.001769
  1995        35-39            0.001443        0.003788        0.002676
  1995        40-44            0.003176        0.004631        0.003942
  1995        45-49            0.002740        0.004835        0.003886
  1995        50-54            0.003238        0.010514        0.007363
  1995        55-59            0.009648        0.013389        0.011836
  1995        60-64            0.016354        0.031433        0.024789
  1995        65-69            0.022171        0.034182        0.028953
  1995        70-74            0.037118        0.038204        0.037672
  1995        75-79            0.061140        0.084027        0.071841
  1995        80-84            0.068444        0.062209        0.065595
  1995        85-89            0.123796        0.126124        0.124804
  1995        90-94            0.101574        0.076612        0.092530
  1995        95-99            0.154152        0.398870        0.222366
  1995       100-104           0.000000        0.000000        0.000000
  1995       105-109                 .              .              .
  1995       110+                    .              .              .
  1996           0             0.010693        0.011692        0.011207
  1996         1-4             0.001424        0.000809        0.001108
  1996         5-9             0.000370        0.000686        0.000534
  1996        10-14            0.001195        0.000630        0.000905
  1996        15-19            0.000600        0.000952        0.000784
  1996        20-24            0.001090        0.001983        0.001558
  1996        25-29            0.000743        0.002426        0.001605
  1996        30-34            0.001993        0.003258        0.002650
  1996        35-39            0.001782        0.003695        0.002785
  1996        40-44            0.001753        0.004128        0.002996
  1996        45-49            0.002443        0.005720        0.004224
  1996        50-54            0.005225        0.007296        0.006394
  1996        55-59            0.006905        0.015444        0.011916
  1996        60-64            0.015590        0.015145        0.015341
  1996        65-69            0.019465        0.025884        0.023092
  1996        70-74            0.027130        0.037078        0.032296
  1996        75-79            0.029720        0.071157        0.049245
  1996        80-84            0.045413        0.065293        0.054318
  1996        85-89            0.071816        0.134957        0.099365
  1996        90-94            0.251975        0.153172        0.214279
  1996        95-99            0.270012        0.351014        0.288147
  1996       100-104           0.969380        0.750468        0.845992
  1996       105-109                 .              .              .
  1996       110+                    .              .              .
  1997           0             0.013834        0.011341        0.012547
  1997         1-4             0.001140        0.000808        0.000969
  1997         5-9             0.000724        0.000446        0.000579
