gender,age,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
M,83,26716.6733624893,28046.0378642505,29704.9506699326,29484.8618959622,31037.0653255004,32316.982579504,33367.3567968279,36074.8217115812,37080.926918762,37027.3197977589
M,84,24355.981798607,24597.3095479431,25328.1212765963,27421.1718651988,26828.2127828242,28336.5992118444,30007.6734771197,30586.7462018467,32943.7034524349,33834.8541309332
M,85,23872.6429235388,21953.9535471742,19599.4497899268,27033.8909642766,22161.6278050291,25300.3790342817,29809.8037717369,23680.8904397086,27404.7295688971,33081.5063687174
M,86,23175.5360890872,20155.19903464,15945.9194265245,26197.5358926279,19175.6469462253,23235.7868282265,29654.0772801863,19380.419056387,23531.6521532084,32336.9265209203
M,87,20678.9647488482,18896.0819462557,15117.7050486381,23341.858066037,18413.0293865768,21816.1958589632,26965.8481672977,18547.0661141832,22258.6813354714,29593.4654557885
M,88,16733.574700945,17231.6412675198,15475.6919720193,18904.913600743,18305.7749437782,20023.205054296,22070.1673142209,19180.6006954628,21695.0281164758,24775.5263742617
M,89,12254.4247789527,14580.4283744312,15575.2393281813,13901.7567998917,17413.9301997389,17193.2404874609,16228.1840032112,19471.6768440643,20174.3527214306,18729.9736646224
M,90,8138.49061919124,11163.1726755756,14454.1388867146,9307.93179115944,15082.6478291751,13474.6385692149,10751.1062383062,18180.8323581743,17062.2465551226,12739.2681390727
M,91,4919.95478976626,7606.71425527701,11770.5934046746,5698.7252359944,11465.1731374742,9477.7170579155,6446.61226981984,14848.6758107375,12672.2796443786,7794.05498003856
M,92,2724.88867403999,4601.90278474492,8228.53930966388,3210.97537771504,7546.1181756219,5962.73876917635,3523.69275083079,10374.8719078135,8164.84435970219,4312.29982938469
M,93,1392.74620234229,2477.36985999028,4882.60979916407,1676.92670252273,4278.46877049724,3359.45892569006,1769.63757565159,6131.25446096206,4545.12191778268,2172.86966473401
M,94,662.44653356298,1197.38608114944,2474.11652145673,818.203417946211,2106.42013204289,1708.4872530476,823.846338302848,3084.07597990081,2204.27003328816,1006.31433350261
M,95,295.754480051718,525.26345256239,1082.88694128577,376.040167852961,911.300887852426,792.081960382156,358.802828211885,1336.00413407362,942.568061592232,432.57844550674
M,96,125.050926458752,211.856482021935,416.835219315864,164.170732423781,352.208659728801,338.868470332181,147.570961692128,507.692702583083,361.180091656417,174.39882752277
M,97,50.527140477772,79.6327411526223,143.931640326493,68.6652957966664,123.780000958522,135.503326568481,57.8627773832282,172.696690896206,126.187211126224,66.6429050630968
M,98,19.6869821091984,28.2870080427297,45.5405839921545,27.7507377800773,40.3030092962727,51.3234444071239,21.8369786983649,53.7382368188332,40.9348084893123,24.3967932272853
M,99,7.46408804237131,9.62975430650589,13.4914810728978,10.9298781067825,12.3897942306453,18.6619545898521,8.00779071063713,15.6369601561692,12.5582574901226,8.64794087847012
M,100,2.77839536063776,3.18573050623437,3.82355785137992,4.23077797192276,3.66421023499884,6.60178550412726,2.8803019465103,4.34909846612713,3.71057706365799,2.99964666954176
