gender,age,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
M,67,1242469.76670183,1237721.29288584,1306761.31113533,1493437.06330975,1632360.48566325,1603135.65717243,1539910.79380722,1571079.94420872,1644115.11378257,1682768.41104183
M,68,1228815.60527614,1172694.86757484,1169176.02086117,1332004.92104831,1518725.48435838,1564140.61065595,1529591.69562389,1534427.44713429,1567786.05429062,1597079.6546175
M,69,1095308.63349095,1168905.55324945,1193513.20103334,1192084.57417986,1258987.78016163,1436616.39769405,1569809.82148141,1542683.98149706,1481706.59402848,1508667.14227366
M,70,979253.696988231,1110482.61082021,1179273.76985187,1125489.25333627,1119924.67178811,1276888.02406702,1458824.54369193,1501808.96726611,1466246.78901236,1469134.90117775
M,71,929033.139332,977236.87887547,1047573.36261765,1116117.93568641,1139480.56393018,1140711.88724488,1205508.4054151,1373556.67795816,1499839.32929677,1474068.10883993
M,72,887663.700871694,880590.128823958,931351.307107581,1056864.20012391,1124017.35983494,1072722.06135078,1065931.63858203,1215728.9515702,1391891.13585001,1430984.86599085
M,73,828617.985405137,850285.164957665,879600.502156159,927144.188158061,993540.94788478,1057620.60936066,1080281.7655575,1082412.33581296,1145900.4651043,1301747.73465334
M,74,775052.910360472,819744.293600498,837185.109325966,830672.711323259,877500.072177948,996771.53643605,1062761.72249634,1013329.24066358,1005791.02439567,1145938.25070399
M,75,734942.499464176,758138.014487991,777240.513792427,796776.43639283,824937.535182112,870166.464047904,933529.833147354,993763.34536797,1013500.72897234,1015908.07775933
M,76,690124.374934509,698494.122772657,721596.231228626,763827.678582043,781141.544530257,774759.205218976,818307.103867166,930598.538239335,993721.547348045,945753.092693635
M,77,636931.740644964,656174.493276863,678769.599306582,702130.366070727,719222.575055267,738568.50118049,765405.142343029,805133.078862617,867592.696002246,921029.638639009
M,78,595784.789269586,615441.635510203,632997.086357426,641450.839176739,662280.356604737,702492.010644558,719846.424934298,712039.594024431,752932.370207954,855382.235856026
M,79,572360.805313918,570874.817721064,580132.41231242,596503.706248103,618969.168707496,638560.276302072,655155.066365583,677081.223138015,697191.820293728,732060.59087798
M,80,547172.053837327,536689.615463405,536282.096395305,554149.13836326,571159.810030212,578064.777319532,597539.150950266,636182.035234734,651092.332559507,641820.847969725
M,81,509278.569354661,514100.259732975,507028.522023211,509069.876764655,514944.832344427,534357.049228301,555360.865521489,564237.288692316,588417.49385778,607417.626523199
M,82,466656.281442188,479598.963431016,479768.09187891,471635.655196944,471117.232801657,488258.619915473,504317.551361835,508711.359773598,527705.423224282,560952.711163469
M,83,425744.330768599,428779.314990425,443463.697183578,443481.883031512,443207.081614485,436917.357736676,442884.986005399,476431.944239624,479318.023889216,483117.528243922
M,84,387401.481618548,392413.224100591,392731.825986633,409461.405757171,404672.46691735,407066.01255542,407555.216097957,405124.049322731,436401.944212765,441148.882090086
M,85,353555.539997589,382591.02979119,336661.217114601,367095.872070463,351332.317083571,408010.251469581,411241.854932402,299102.138880029,398319.809896097,459439.570546933
M,86,329542.32217988,377571.361244697,302748.858845815,337812.094662545,318628.234351562,414222.044511037,424239.244817355,240471.999355036,377797.989680112,483947.255270082
M,87,312961.201485448,355513.853041814,298186.303557605,327964.73504919,318923.790563953,399224.80521098,414740.86257284,246713.558472365,375760.314164749,459688.527559047
M,88,285223.110967777,305378.486841072,297018.410563928,313176.866306611,322251.609307515,350712.251256377,366699.132414677,286510.147185779,364082.460397617,383321.174169645
M,89,235016.734156438,231131.977802344,274089.621749566,273293.217329191,298526.672703409,272419.259622079,283377.770518787,325468.009945918,318907.417625295,277959.603904032
M,90,169214.907422341,152089.13991506,221497.792694727,209243.007845874,240341.556024323,184741.293646417,188997.204445213,328279.107583437,242136.404911565,175263.973095581
M,91,104091.375929224,86496.2267050104,150508.497210031,136763.127500206,162128.411698536,108730.388361225,108230.732573172,273013.476685042,154938.86530685,96421.4410984767
M,92,54611.0494410461,42748.8444951629,85072.425375384,75949.7620884099,90857.1607688299,55815.53422409,53540.5670006025,181276.670805126,83213.9280918711,46693.8155751474
M,93,24552.6159128292,18522.4286509303,39966.8593341276,35929.6863783882,42330.3332486587,25197.6192363609,23095.3640213046,94577.4172544052,37647.9702422704,20112.4015530816
M,94,9584.30324557509,7126.45194846005,15814.6740483782,14663.5310680954,16624.2835313034,10127.7957745122,8804.21890197292,39194.3465506932,14550.1253064052,7799.85763521491
M,95,3298.5423620859,2468.62265881504,5361.63375213191,5242.65727297328,5599.85841283888,3673.13410977386,3009.16003978836,13143.8476490334,4884.69062925419,2758.21648467387
M,96,1018.36081419007,781.316192471383,1590.18590286179,1671.85732579848,1651.86186865937,1219.42534307505,936.340243336055,3665.21305731685,1452.17326397836,901.067984864821
M,97,287.098359534297,229.333454291199,421.642835318314,484.474614228723,436.027697470509,376.01306886737,269.397935008079,875.178188033052,389.982468476797,275.539562460877
M,98,75.2603801829114,63.3736041577252,102.201609153688,130.027295487839,105.291812250168,109.289033974512,72.7978550714946,184.520589712188,96.5401469093637,79.917436017741
M,99,18.6795501383924,16.7367074238968,23.1567186850354,32.9434480766841,23.7808108768457,30.3853388222643,18.7665861693481,35.4293320224797,22.4802940265784,22.2765745839083
M,100,4.46879856870553,4.2873309309699,5.01393429251599,8.02890691888159,5.13459874681063,8.1991956502548,4.68687805638418,6.38748241538567,5.02358126138964,6.04568616355329
