"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"51 years"	"51"	"Male"	"M"	"2008"	"2008"	2248	260126	864.2
	"51 years"	"51"	"Male"	"M"	"2009"	"2009"	2207	266065	829.5
	"51 years"	"51"	"Male"	"M"	"2010"	"2010"	2150	265913	808.5
	"51 years"	"51"	"Male"	"M"	"2011"	"2011"	2130	281013	758.0
	"51 years"	"51"	"Male"	"M"	"2012"	"2012"	2218	271649	816.5
	"51 years"	"51"	"Male"	"M"	"2013"	"2013"	2028	269464	752.6
	"51 years"	"51"	"Male"	"M"	"2014"	"2014"	2059	272357	756.0
	"51 years"	"51"	"Male"	"M"	"2015"	"2015"	2099	275500	761.9
	"51 years"	"51"	"Male"	"M"	"2016"	"2016"	1999	276744	722.3
	"51 years"	"51"	"Male"	"M"	"2017"	"2017"	2022	262999	768.8
	"51 years"	"51"	"Male"	"M"	"2018"	"2018"	1914	251412	761.3
	"51 years"	"51"	"Male"	"M"	"2019"	"2019"	1963	252487	777.5
	"51 years"	"51"	"Male"	"M"	"2020 "	"2020"	2400	250969	956.3
	"52 years"	"52"	"Female"	"F"	"2001"	"2001"	1528	219064	697.5
	"52 years"	"52"	"Female"	"F"	"2002"	"2002"	1558	237484	656.0
	"52 years"	"52"	"Female"	"F"	"2003"	"2003"	1642	237192	692.3
	"52 years"	"52"	"Female"	"F"	"2004"	"2004"	1613	238981	674.9
	"52 years"	"52"	"Female"	"F"	"2005"	"2005"	1711	247777	690.5
	"52 years"	"52"	"Female"	"F"	"2006"	"2006"	1687	262216	643.4
	"52 years"	"52"	"Female"	"F"	"2007"	"2007"	1706	278557	612.4
	"52 years"	"52"	"Female"	"F"	"2008"	"2008"	1768	280132	631.1
	"52 years"	"52"	"Female"	"F"	"2009"	"2009"	1781	293062	607.7
	"52 years"	"52"	"Female"	"F"	"2010"	"2010"	1772	297498	595.6
	"52 years"	"52"	"Female"	"F"	"2011"	"2011"	1775	303243	585.3
	"52 years"	"52"	"Female"	"F"	"2012"	"2012"	1658	315219	526.0
	"52 years"	"52"	"Female"	"F"	"2013"	"2013"	1677	307325	545.7
	"52 years"	"52"	"Female"	"F"	"2014"	"2014"	1670	305277	547.0
	"52 years"	"52"	"Female"	"F"	"2015"	"2015"	1657	307492	538.9
	"52 years"	"52"	"Female"	"F"	"2016"	"2016"	1645	309927	530.8
	"52 years"	"52"	"Female"	"F"	"2017"	"2017"	1589	311217	510.6
	"52 years"	"52"	"Female"	"F"	"2018"	"2018"	1566	295509	529.9
	"52 years"	"52"	"Female"	"F"	"2019"	"2019"	1527	285727	534.4
	"52 years"	"52"	"Female"	"F"	"2020 "	"2020"	1826	285353	639.9
	"52 years"	"52"	"Male"	"M"	"2001"	"2001"	2278	186969	1218.4
	"52 years"	"52"	"Male"	"M"	"2002"	"2002"	2376	205312	1157.3
	"52 years"	"52"	"Male"	"M"	"2003"	"2003"	2493	202751	1229.6
	"52 years"	"52"	"Male"	"M"	"2004"	"2004"	2403	203335	1181.8
	"52 years"	"52"	"Male"	"M"	"2005"	"2005"	2531	213542	1185.2
	"52 years"	"52"	"Male"	"M"	"2006"	"2006"	2534	226771	1117.4
	"52 years"	"52"	"Male"	"M"	"2007"	"2007"	2542	244667	1039.0
	"52 years"	"52"	"Male"	"M"	"2008"	"2008"	2478	243800	1016.4
	"52 years"	"52"	"Male"	"M"	"2009"	"2009"	2456	256639	957.0
	"52 years"	"52"	"Male"	"M"	"2010"	"2010"	2419	263673	917.4
	"52 years"	"52"	"Male"	"M"	"2011"	"2011"	2360	267227	883.1
	"52 years"	"52"	"Male"	"M"	"2012"	"2012"	2350	279150	841.8
	"52 years"	"52"	"Male"	"M"	"2013"	"2013"	2183	269585	809.8
	"52 years"	"52"	"Male"	"M"	"2014"	"2014"	2214	268144	825.7
	"52 years"	"52"	"Male"	"M"	"2015"	"2015"	2239	270764	826.9
	"52 years"	"52"	"Male"	"M"	"2016"	"2016"	2350	273206	860.2
	"52 years"	"52"	"Male"	"M"	"2017"	"2017"	2197	275424	797.7
	"52 years"	"52"	"Male"	"M"	"2018"	"2018"	2164	260470	830.8
	"52 years"	"52"	"Male"	"M"	"2019"	"2019"	2145	249274	860.5
	"52 years"	"52"	"Male"	"M"	"2020 "	"2020"	2727	250601	1088.2
	"53 years"	"53"	"Female"	"F"	"2001"	"2001"	1559	206592	754.6
	"53 years"	"53"	"Female"	"F"	"2002"	"2002"	1567	219061	715.3
	"53 years"	"53"	"Female"	"F"	"2003"	"2003"	1670	237706	702.5
	"53 years"	"53"	"Female"	"F"	"2004"	"2004"	1658	237749	697.4
	"53 years"	"53"	"Female"	"F"	"2005"	"2005"	1732	239802	722.3
	"53 years"	"53"	"Female"	"F"	"2006"	"2006"	1691	248954	679.2
	"53 years"	"53"	"Female"	"F"	"2007"	"2007"	1743	263846	660.6
	"53 years"	"53"	"Female"	"F"	"2008"	"2008"	1744	280689	621.3
	"53 years"	"53"	"Female"	"F"	"2009"	"2009"	1873	282568	662.8
	"53 years"	"53"	"Female"	"F"	"2010"	"2010"	1860	291659	637.7
	"53 years"	"53"	"Female"	"F"	"2011"	"2011"	1761	294104	598.8
	"53 years"	"53"	"Female"	"F"	"2012"	"2012"	1805	301859	598.0
	"53 years"	"53"	"Female"	"F"	"2013"	"2013"	1837	313640	585.7
	"53 years"	"53"	"Female"	"F"	"2014"	"2014"	1883	306388	614.6
	"53 years"	"53"	"Female"	"F"	"2015"	"2015"	1830	304064	601.8
	"53 years"	"53"	"Female"	"F"	"2016"	"2016"	1853	305419	606.7
	"53 years"	"53"	"Female"	"F"	"2017"	"2017"	1791	309097	579.4
	"53 years"	"53"	"Female"	"F"	"2018"	"2018"	1679	308785	543.7
	"53 years"	"53"	"Female"	"F"	"2019"	"2019"	1608	294263	546.4
	"53 years"	"53"	"Female"	"F"	"2020 "	"2020"	1999	284391	702.9
	"53 years"	"53"	"Male"	"M"	"2001"	"2001"	2194	176727	1241.5
	"53 years"	"53"	"Male"	"M"	"2002"	"2002"	2386	186729	1277.8
	"53 years"	"53"	"Male"	"M"	"2003"	"2003"	2464	205181	1200.9
	"53 years"	"53"	"Male"	"M"	"2004"	"2004"	2503	202949	1233.3
	"53 years"	"53"	"Male"	"M"	"2005"	"2005"	2531	203770	1242.1
	"53 years"	"53"	"Male"	"M"	"2006"	"2006"	2650	214283	1236.7
	"53 years"	"53"	"Male"	"M"	"2007"	"2007"	2616	227871	1148.0
	"53 years"	"53"	"Male"	"M"	"2008"	"2008"	2627	246205	1067.0
	"53 years"	"53"	"Male"	"M"	"2009"	"2009"	2593	245640	1055.6
	"53 years"	"53"	"Male"	"M"	"2010"	"2010"	2490	254204	979.5
	"53 years"	"53"	"Male"	"M"	"2011"	"2011"	2532	259714	974.9
	"53 years"	"53"	"Male"	"M"	"2012"	"2012"	2477	265210	934.0
	"53 years"	"53"	"Male"	"M"	"2013"	"2013"	2423	276826	875.3
	"53 years"	"53"	"Male"	"M"	"2014"	"2014"	2446	267836	913.2
	"53 years"	"53"	"Male"	"M"	"2015"	"2015"	2412	266395	905.4
	"53 years"	"53"	"Male"	"M"	"2016"	"2016"	2412	268261	899.1
	"53 years"	"53"	"Male"	"M"	"2017"	"2017"	2475	271643	911.1
	"53 years"	"53"	"Male"	"M"	"2018"	"2018"	2433	272455	893.0
	"53 years"	"53"	"Male"	"M"	"2019"	"2019"	2305	258095	893.1
	"53 years"	"53"	"Male"	"M"	"2020 "	"2020"	2894	247201	1170.7
	"54 years"	"54"	"Female"	"F"	"2001"	"2001"	1559	196850	792.0
	"54 years"	"54"	"Female"	"F"	"2002"	"2002"	1635	206396	792.2
	"54 years"	"54"	"Female"	"F"	"2003"	"2003"	1769	218882	808.2
	"54 years"	"54"	"Female"	"F"	"2004"	"2004"	1759	237711	740.0
	"54 years"	"54"	"Female"	"F"	"2005"	"2005"	1724	237855	724.8
	"54 years"	"54"	"Female"	"F"	"2006"	"2006"	1836	239933	765.2
	"54 years"	"54"	"Female"	"F"	"2007"	"2007"	1838	249249	737.4
	"54 years"	"54"	"Female"	"F"	"2008"	"2008"	1880	264325	711.2
	"54 years"	"54"	"Female"	"F"	"2009"	"2009"	1969	281312	699.9
	"54 years"	"54"	"Female"	"F"	"2010"	"2010"	1958	282445	693.2
	"54 years"	"54"	"Female"	"F"	"2011"	"2011"	1879	293021	641.3
	"54 years"	"54"	"Female"	"F"	"2012"	"2012"	1976	292646	675.2
	"54 years"	"54"	"Female"	"F"	"2013"	"2013"	2013	300134	670.7
	"54 years"	"54"	"Female"	"F"	"2014"	"2014"	2039	312394	652.7
	"54 years"	"54"	"Female"	"F"	"2015"	"2015"	1956	304791	641.8
	"54 years"	"54"	"Female"	"F"	"2016"	"2016"	2072	302051	686.0
	"54 years"	"54"	"Female"	"F"	"2017"	"2017"	1928	304641	632.9
	"54 years"	"54"	"Female"	"F"	"2018"	"2018"	1913	306792	623.5
	"54 years"	"54"	"Female"	"F"	"2019"	"2019"	1842	307337	599.3
	"54 years"	"54"	"Female"	"F"	"2020 "	"2020"	2170	292877	740.9
	"54 years"	"54"	"Male"	"M"	"2001"	"2001"	2245	167257	1342.2
	"54 years"	"54"	"Male"	"M"	"2002"	"2002"	2412	176303	1368.1
	"54 years"	"54"	"Male"	"M"	"2003"	"2003"	2552	186274	1370.0
	"54 years"	"54"	"Male"	"M"	"2004"	"2004"	2619	204929	1278.0
	"54 years"	"54"	"Male"	"M"	"2005"	"2005"	2732	202687	1347.9
	"54 years"	"54"	"Male"	"M"	"2006"	"2006"	2750	203702	1350.0
	"54 years"	"54"	"Male"	"M"	"2007"	"2007"	2660	214364	1240.9
	"54 years"	"54"	"Male"	"M"	"2008"	"2008"	2808	228171	1230.7
	"54 years"	"54"	"Male"	"M"	"2009"	"2009"	2805	246605	1137.4
	"54 years"	"54"	"Male"	"M"	"2010"	"2010"	2650	245785	1078.2
	"54 years"	"54"	"Male"	"M"	"2011"	"2011"	2737	254833	1074.0
	"54 years"	"54"	"Male"	"M"	"2012"	"2012"	2632	257516	1022.1
	"54 years"	"54"	"Male"	"M"	"2013"	"2013"	2669	262630	1016.3
	"54 years"	"54"	"Male"	"M"	"2014"	"2014"	2578	274870	937.9
	"54 years"	"54"	"Male"	"M"	"2015"	"2015"	2755	265761	1036.6
	"54 years"	"54"	"Male"	"M"	"2016"	"2016"	2686	263708	1018.6
	"54 years"	"54"	"Male"	"M"	"2017"	"2017"	2638	266356	990.4
	"54 years"	"54"	"Male"	"M"	"2018"	"2018"	2722	268389	1014.2
	"54 years"	"54"	"Male"	"M"	"2019"	"2019"	2631	269853	975.0
	"54 years"	"54"	"Male"	"M"	"2020 "	"2020"	3343	255443	1308.7
	"55 years"	"55"	"Female"	"F"	"2001"	"2001"	1400	161965	864.4
	"55 years"	"55"	"Female"	"F"	"2002"	"2002"	1687	195414	863.3
	"55 years"	"55"	"Female"	"F"	"2003"	"2003"	1729	204472	845.6
	"55 years"	"55"	"Female"	"F"	"2004"	"2004"	1774	216348	820.0
	"55 years"	"55"	"Female"	"F"	"2005"	"2005"	1770	234561	754.6
	"55 years"	"55"	"Female"	"F"	"2006"	"2006"	1848	234198	789.1
	"55 years"	"55"	"Female"	"F"	"2007"	"2007"	1806	235672	766.3
	"55 years"	"55"	"Female"	"F"	"2008"	"2008"	1830	244304	749.1
	"55 years"	"55"	"Female"	"F"	"2009"	"2009"	1977	258597	764.5
	"55 years"	"55"	"Female"	"F"	"2010"	"2010"	1955	274721	711.6
	"55 years"	"55"	"Female"	"F"	"2011"	"2011"	2013	281362	715.4
	"55 years"	"55"	"Female"	"F"	"2012"	"2012"	2014	291444	691.0
	"55 years"	"55"	"Female"	"F"	"2013"	"2013"	2010	290828	691.1
	"55 years"	"55"	"Female"	"F"	"2014"	"2014"	2125	298824	711.1
	"55 years"	"55"	"Female"	"F"	"2015"	"2015"	2061	310812	663.1
	"55 years"	"55"	"Female"	"F"	"2016"	"2016"	2128	302865	702.6
	"55 years"	"55"	"Female"	"F"	"2017"	"2017"	2149	301201	713.5
	"55 years"	"55"	"Female"	"F"	"2018"	"2018"	2032	302234	672.3
	"55 years"	"55"	"Female"	"F"	"2019"	"2019"	2003	305083	656.5
	"55 years"	"55"	"Female"	"F"	"2020 "	"2020"	2429	305805	794.3
	"55 years"	"55"	"Male"	"M"	"2001"	"2001"	2013	135222	1488.7
	"55 years"	"55"	"Male"	"M"	"2002"	"2002"	2438	165512	1473.0
	"55 years"	"55"	"Male"	"M"	"2003"	"2003"	2588	173855	1488.6
	"55 years"	"55"	"Male"	"M"	"2004"	"2004"	2649	183222	1445.8
	"55 years"	"55"	"Male"	"M"	"2005"	"2005"	2842	200995	1414.0
	"55 years"	"55"	"Male"	"M"	"2006"	"2006"	2749	198354	1385.9
	"55 years"	"55"	"Male"	"M"	"2007"	"2007"	2773	198699	1395.6
	"55 years"	"55"	"Male"	"M"	"2008"	"2008"	2798	208581	1341.4
	"55 years"	"55"	"Male"	"M"	"2009"	"2009"	2825	221423	1275.8
	"55 years"	"55"	"Male"	"M"	"2010"	"2010"	2797	238520	1172.6
	"55 years"	"55"	"Male"	"M"	"2011"	"2011"	2840	243247	1167.5
	"55 years"	"55"	"Male"	"M"	"2012"	"2012"	2995	252420	1186.5
	"55 years"	"55"	"Male"	"M"	"2013"	"2013"	2925	254815	1147.9
	"55 years"	"55"	"Male"	"M"	"2014"	"2014"	2801	260391	1075.7
	"55 years"	"55"	"Male"	"M"	"2015"	"2015"	2853	272260	1047.9
	"55 years"	"55"	"Male"	"M"	"2016"	"2016"	2898	262977	1102.0
	"55 years"	"55"	"Male"	"M"	"2017"	"2017"	2875	261457	1099.6
	"55 years"	"55"	"Male"	"M"	"2018"	"2018"	2943	263011	1119.0
	"55 years"	"55"	"Male"	"M"	"2019"	"2019"	2908	265510	1095.3
	"55 years"	"55"	"Male"	"M"	"2020 "	"2020"	3680	266962	1378.5
	"56 years"	"56"	"Female"	"F"	"2001"	"2001"	1524	162222	939.5
	"56 years"	"56"	"Female"	"F"	"2002"	"2002"	1473	161947	909.6
	"56 years"	"56"	"Female"	"F"	"2003"	"2003"	1704	195722	870.6
	"56 years"	"56"	"Female"	"F"	"2004"	"2004"	1688	205249	822.4
	"56 years"	"56"	"Female"	"F"	"2005"	"2005"	1861	217669	855.0
	"56 years"	"56"	"Female"	"F"	"2006"	"2006"	1883	236493	796.2
	"56 years"	"56"	"Female"	"F"	"2007"	"2007"	1906	236571	805.7
	"56 years"	"56"	"Female"	"F"	"2008"	"2008"	1897	238560	795.2
	"56 years"	"56"	"Female"	"F"	"2009"	"2009"	1912	247821	771.5
	"56 years"	"56"	"Female"	"F"	"2010"	"2010"	2005	255908	783.5
	"56 years"	"56"	"Female"	"F"	"2011"	"2011"	2014	273959	735.1
	"56 years"	"56"	"Female"	"F"	"2012"	"2012"	2157	279710	771.2
	"56 years"	"56"	"Female"	"F"	"2013"	"2013"	2171	289566	749.7
	"56 years"	"56"	"Female"	"F"	"2014"	"2014"	2220	289533	766.8
	"56 years"	"56"	"Female"	"F"	"2015"	"2015"	2323	297266	781.5
	"56 years"	"56"	"Female"	"F"	"2016"	"2016"	2238	308687	725.0
	"56 years"	"56"	"Female"	"F"	"2017"	"2017"	2279	301781	755.2
	"56 years"	"56"	"Female"	"F"	"2018"	"2018"	2241	298664	750.3
	"56 years"	"56"	"Female"	"F"	"2019"	"2019"	2165	300180	721.2
	"56 years"	"56"	"Female"	"F"	"2020 "	"2020"	2604	303240	858.7
	"56 years"	"56"	"Male"	"M"	"2001"	"2001"	2059	134778	1527.7
	"56 years"	"56"	"Male"	"M"	"2002"	"2002"	2133	134738	1583.1
	"56 years"	"56"	"Male"	"M"	"2003"	"2003"	2443	164998	1480.6
	"56 years"	"56"	"Male"	"M"	"2004"	"2004"	2640	173653	1520.3
	"56 years"	"56"	"Male"	"M"	"2005"	"2005"	2852	183317	1555.8
	"56 years"	"56"	"Male"	"M"	"2006"	"2006"	2843	201577	1410.4
	"56 years"	"56"	"Male"	"M"	"2007"	"2007"	2884	199204	1447.8
	"56 years"	"56"	"Male"	"M"	"2008"	"2008"	2857	199853	1429.6
	"56 years"	"56"	"Male"	"M"	"2009"	"2009"	2841	210184	1351.7
	"56 years"	"56"	"Male"	"M"	"2010"	"2010"	2904	217480	1335.3
	"56 years"	"56"	"Male"	"M"	"2011"	"2011"	3024	236807	1277.0
	"56 years"	"56"	"Male"	"M"	"2012"	"2012"	3033	240622	1260.5
	"56 years"	"56"	"Male"	"M"	"2013"	"2013"	3101	249602	1242.4
	"56 years"	"56"	"Male"	"M"	"2014"	"2014"	3051	252155	1210.0
	"56 years"	"56"	"Male"	"M"	"2015"	"2015"	3144	257534	1220.8
	"56 years"	"56"	"Male"	"M"	"2016"	"2016"	3102	269195	1152.3
	"56 years"	"56"	"Male"	"M"	"2017"	"2017"	3156	260298	1212.5
	"56 years"	"56"	"Male"	"M"	"2018"	"2018"	3089	257966	1197.4
	"56 years"	"56"	"Male"	"M"	"2019"	"2019"	3079	259911	1184.6
	"56 years"	"56"	"Male"	"M"	"2020 "	"2020"	3835	262333	1461.9
	"57 years"	"57"	"Female"	"F"	"2001"	"2001"	1582	153121	1033.2
	"57 years"	"57"	"Female"	"F"	"2002"	"2002"	1551	161243	961.9
	"57 years"	"57"	"Female"	"F"	"2003"	"2003"	1584	160801	985.1
	"57 years"	"57"	"Female"	"F"	"2004"	"2004"	1846	194060	951.3
	"57 years"	"57"	"Female"	"F"	"2005"	"2005"	1843	203402	906.1
	"57 years"	"57"	"Female"	"F"	"2006"	"2006"	1919	215421	890.8
	"57 years"	"57"	"Female"	"F"	"2007"	"2007"	1938	233907	828.5
	"57 years"	"57"	"Female"	"F"	"2008"	"2008"	1996	233670	854.2
	"57 years"	"57"	"Female"	"F"	"2009"	"2009"	1978	235372	840.4
	"57 years"	"57"	"Female"	"F"	"2010"	"2010"	2026	243664	831.5
	"57 years"	"57"	"Female"	"F"	"2011"	"2011"	2103	259127	811.6
	"57 years"	"57"	"Female"	"F"	"2012"	"2012"	2270	272206	833.9
	"57 years"	"57"	"Female"	"F"	"2013"	"2013"	2236	277877	804.7
	"57 years"	"57"	"Female"	"F"	"2014"	"2014"	2412	288085	837.3
	"57 years"	"57"	"Female"	"F"	"2015"	"2015"	2361	287975	819.9
	"57 years"	"57"	"Female"	"F"	"2016"	"2016"	2473	294912	838.6
	"57 years"	"57"	"Female"	"F"	"2017"	"2017"	2473	307245	804.9
	"57 years"	"57"	"Female"	"F"	"2018"	"2018"	2398	299130	801.7
	"57 years"	"57"	"Female"	"F"	"2019"	"2019"	2378	296360	802.4
	"57 years"	"57"	"Female"	"F"	"2020 "	"2020"	2933	298151	983.7
	"57 years"	"57"	"Male"	"M"	"2001"	"2001"	2231	127154	1754.6
	"57 years"	"57"	"Male"	"M"	"2002"	"2002"	2205	133690	1649.3
	"57 years"	"57"	"Male"	"M"	"2003"	"2003"	2203	133549	1649.6
	"57 years"	"57"	"Male"	"M"	"2004"	"2004"	2677	163406	1638.3
	"57 years"	"57"	"Male"	"M"	"2005"	"2005"	2801	171862	1629.8
	"57 years"	"57"	"Male"	"M"	"2006"	"2006"	2933	181335	1617.4
	"57 years"	"57"	"Male"	"M"	"2007"	"2007"	2931	199383	1470.0
	"57 years"	"57"	"Male"	"M"	"2008"	"2008"	2989	196898	1518.0
	"57 years"	"57"	"Male"	"M"	"2009"	"2009"	3148	197419	1594.6
	"57 years"	"57"	"Male"	"M"	"2010"	"2010"	3044	206265	1475.8
	"57 years"	"57"	"Male"	"M"	"2011"	"2011"	2999	219480	1366.4
	"57 years"	"57"	"Male"	"M"	"2012"	"2012"	3126	234008	1335.9
	"57 years"	"57"	"Male"	"M"	"2013"	"2013"	3251	237674	1367.8
	"57 years"	"57"	"Male"	"M"	"2014"	"2014"	3352	246658	1359.0
	"57 years"	"57"	"Male"	"M"	"2015"	"2015"	3229	249170	1295.9
	"57 years"	"57"	"Male"	"M"	"2016"	"2016"	3387	254345	1331.7
	"57 years"	"57"	"Male"	"M"	"2017"	"2017"	3519	266420	1320.8
	"57 years"	"57"	"Male"	"M"	"2018"	"2018"	3463	256567	1349.7
	"57 years"	"57"	"Male"	"M"	"2019"	"2019"	3341	254560	1312.5
	"57 years"	"57"	"Male"	"M"	"2020 "	"2020"	4193	256557	1634.3
	"58 years"	"58"	"Female"	"F"	"2001"	"2001"	1666	153297	1086.8
	"58 years"	"58"	"Female"	"F"	"2002"	"2002"	1666	152240	1094.3
	"58 years"	"58"	"Female"	"F"	"2003"	"2003"	1684	160391	1049.9
	"58 years"	"58"	"Female"	"F"	"2004"	"2004"	1640	159962	1025.2
	"58 years"	"58"	"Female"	"F"	"2005"	"2005"	1917	193121	992.6
	"58 years"	"58"	"Female"	"F"	"2006"	"2006"	1977	202458	976.5
	"58 years"	"58"	"Female"	"F"	"2007"	"2007"	2004	214465	934.4
	"58 years"	"58"	"Female"	"F"	"2008"	"2008"	2007	233009	861.3
	"58 years"	"58"	"Female"	"F"	"2009"	"2009"	2056	232808	883.1
	"58 years"	"58"	"Female"	"F"	"2010"	"2010"	2129	233615	911.3
	"58 years"	"58"	"Female"	"F"	"2011"	"2011"	2170	243453	891.3
	"58 years"	"58"	"Female"	"F"	"2012"	"2012"	2238	257318	869.7
	"58 years"	"58"	"Female"	"F"	"2013"	"2013"	2440	270420	902.3
	"58 years"	"58"	"Female"	"F"	"2014"	"2014"	2459	276163	890.4
	"58 years"	"58"	"Female"	"F"	"2015"	"2015"	2592	286261	905.5
	"58 years"	"58"	"Female"	"F"	"2016"	"2016"	2560	285414	896.9
	"58 years"	"58"	"Female"	"F"	"2017"	"2017"	2584	293250	881.2
	"58 years"	"58"	"Female"	"F"	"2018"	"2018"	2596	304374	852.9
	"58 years"	"58"	"Female"	"F"	"2019"	"2019"	2555	296757	861.0
	"58 years"	"58"	"Female"	"F"	"2020 "	"2020"	2972	294129	1010.4
	"58 years"	"58"	"Male"	"M"	"2001"	"2001"	2382	125033	1905.1
	"58 years"	"58"	"Male"	"M"	"2002"	"2002"	2327	126020	1846.5
	"58 years"	"58"	"Male"	"M"	"2003"	"2003"	2383	132563	1797.6
	"58 years"	"58"	"Male"	"M"	"2004"	"2004"	2306	132452	1741.0
	"58 years"	"58"	"Male"	"M"	"2005"	"2005"	2608	161980	1610.1
	"58 years"	"58"	"Male"	"M"	"2006"	"2006"	2870	170429	1684.0
	"58 years"	"58"	"Male"	"M"	"2007"	"2007"	2920	179755	1624.4
	"58 years"	"58"	"Male"	"M"	"2008"	"2008"	3061	197872	1547.0
	"58 years"	"58"	"Male"	"M"	"2009"	"2009"	3047	195435	1559.1
	"58 years"	"58"	"Male"	"M"	"2010"	"2010"	3033	194963	1555.7
	"58 years"	"58"	"Male"	"M"	"2011"	"2011"	2989	204520	1461.5
	"58 years"	"58"	"Male"	"M"	"2012"	"2012"	3168	216615	1462.5
	"58 years"	"58"	"Male"	"M"	"2013"	"2013"	3270	230881	1416.3
	"58 years"	"58"	"Male"	"M"	"2014"	"2014"	3418	234713	1456.2
	"58 years"	"58"	"Male"	"M"	"2015"	"2015"	3567	243461	1465.1
	"58 years"	"58"	"Male"	"M"	"2016"	"2016"	3596	245629	1464.0
	"58 years"	"58"	"Male"	"M"	"2017"	"2017"	3657	251406	1454.6
	"58 years"	"58"	"Male"	"M"	"2018"	"2018"	3601	262235	1373.2
	"58 years"	"58"	"Male"	"M"	"2019"	"2019"	3689	252844	1459.0
	"58 years"	"58"	"Male"	"M"	"2020 "	"2020"	4515	251127	1797.9
	"59 years"	"59"	"Female"	"F"	"2001"	"2001"	1696	139969	1211.7
	"59 years"	"59"	"Female"	"F"	"2002"	"2002"	1766	152240	1160.0
	"59 years"	"59"	"Female"	"F"	"2003"	"2003"	1717	151225	1135.4
	"59 years"	"59"	"Female"	"F"	"2004"	"2004"	1742	159233	1094.0
	"59 years"	"59"	"Female"	"F"	"2005"	"2005"	1651	158847	1039.4
	"59 years"	"59"	"Female"	"F"	"2006"	"2006"	1987	191689	1036.6
	"59 years"	"59"	"Female"	"F"	"2007"	"2007"	2068	200827	1029.7
	"59 years"	"59"	"Female"	"F"	"2008"	"2008"	2065	212719	970.8
	"59 years"	"59"	"Female"	"F"	"2009"	"2009"	2153	231026	931.9
	"59 years"	"59"	"Female"	"F"	"2010"	"2010"	2192	229402	955.5
	"59 years"	"59"	"Female"	"F"	"2011"	"2011"	2176	231823	938.6
	"59 years"	"59"	"Female"	"F"	"2012"	"2012"	2248	241547	930.7
	"59 years"	"59"	"Female"	"F"	"2013"	"2013"	2368	255492	926.8
	"59 years"	"59"	"Female"	"F"	"2014"	"2014"	2471	268623	919.9
	"59 years"	"59"	"Female"	"F"	"2015"	"2015"	2636	274313	960.9
	"59 years"	"59"	"Female"	"F"	"2016"	"2016"	2705	283767	953.2
	"59 years"	"59"	"Female"	"F"	"2017"	"2017"	2728	283636	961.8
	"59 years"	"59"	"Female"	"F"	"2018"	"2018"	2695	290223	928.6
	"59 years"	"59"	"Female"	"F"	"2019"	"2019"	2621	301949	868.0
	"59 years"	"59"	"Female"	"F"	"2020 "	"2020"	3392	294352	1152.4
	"59 years"	"59"	"Male"	"M"	"2001"	"2001"	2299	112659	2040.7
	"59 years"	"59"	"Male"	"M"	"2002"	"2002"	2447	123347	1983.8
	"59 years"	"59"	"Male"	"M"	"2003"	"2003"	2423	124141	1951.8
	"59 years"	"59"	"Male"	"M"	"2004"	"2004"	2374	130479	1819.4
	"59 years"	"59"	"Male"	"M"	"2005"	"2005"	2511	130123	1929.7
	"59 years"	"59"	"Male"	"M"	"2006"	"2006"	2773	158980	1744.2
	"59 years"	"59"	"Male"	"M"	"2007"	"2007"	2960	166888	1773.6
	"59 years"	"59"	"Male"	"M"	"2008"	"2008"	3023	175903	1718.6
	"59 years"	"59"	"Male"	"M"	"2009"	"2009"	3201	193505	1654.2
	"59 years"	"59"	"Male"	"M"	"2010"	"2010"	3161	190632	1658.2
	"59 years"	"59"	"Male"	"M"	"2011"	"2011"	3119	192529	1620.0
	"59 years"	"59"	"Male"	"M"	"2012"	"2012"	3214	201531	1594.8
	"59 years"	"59"	"Male"	"M"	"2013"	"2013"	3441	213393	1612.5
	"59 years"	"59"	"Male"	"M"	"2014"	"2014"	3555	227841	1560.3
	"59 years"	"59"	"Male"	"M"	"2015"	"2015"	3640	231336	1573.5
	"59 years"	"59"	"Male"	"M"	"2016"	"2016"	3713	239639	1549.4
	"59 years"	"59"	"Male"	"M"	"2017"	"2017"	3785	242553	1560.5
	"59 years"	"59"	"Male"	"M"	"2018"	"2018"	3820	247059	1546.2
	"59 years"	"59"	"Male"	"M"	"2019"	"2019"	3968	258352	1535.9
	"59 years"	"59"	"Male"	"M"	"2020 "	"2020"	4869	249178	1954.0
	"60 years"	"60"	"Female"	"F"	"2001"	"2001"	1606	133707	1201.1
	"60 years"	"60"	"Female"	"F"	"2002"	"2002"	1687	138229	1220.4
	"60 years"	"60"	"Female"	"F"	"2003"	"2003"	1903	149958	1269.0
	"60 years"	"60"	"Female"	"F"	"2004"	"2004"	1738	148572	1169.8
	"60 years"	"60"	"Female"	"F"	"2005"	"2005"	1773	156181	1135.2
	"60 years"	"60"	"Female"	"F"	"2006"	"2006"	1793	155460	1153.4
	"60 years"	"60"	"Female"	"F"	"2007"	"2007"	2048	186998	1095.2
	"60 years"	"60"	"Female"	"F"	"2008"	"2008"	2075	195511	1061.3
	"60 years"	"60"	"Female"	"F"	"2009"	"2009"	2221	206650	1074.8
	"60 years"	"60"	"Female"	"F"	"2010"	"2010"	2155	223220	965.4
