"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"52 years"	"52"	"Male"	"M"	"2012"	"2012"	159	27106	586.6
	"52 years"	"52"	"Male"	"M"	"2013"	"2013"	145	26481	547.6
	"52 years"	"52"	"Male"	"M"	"2014"	"2014"	170	26888	632.3
	"52 years"	"52"	"Male"	"M"	"2015"	"2015"	165	27447	601.2
	"52 years"	"52"	"Male"	"M"	"2016"	"2016"	180	27719	649.4
	"52 years"	"52"	"Male"	"M"	"2017"	"2017"	174	27789	626.1
	"52 years"	"52"	"Male"	"M"	"2018"	"2018"	164	26480	619.3
	"52 years"	"52"	"Male"	"M"	"2019"	"2019"	176	25799	682.2
	"52 years"	"52"	"Male"	"M"	"2020 "	"2020"	204	26313	775.3
	"53 years"	"53"	"Female"	"F"	"2001"	"2001"	59	16099	366.5
	"53 years"	"53"	"Female"	"F"	"2002"	"2002"	59	16795	351.3
	"53 years"	"53"	"Female"	"F"	"2003"	"2003"	96	18027	532.5
	"53 years"	"53"	"Female"	"F"	"2004"	"2004"	67	18401	364.1
	"53 years"	"53"	"Female"	"F"	"2005"	"2005"	90	19342	465.3
	"53 years"	"53"	"Female"	"F"	"2006"	"2006"	89	20547	433.2
	"53 years"	"53"	"Female"	"F"	"2007"	"2007"	78	21951	355.3
	"53 years"	"53"	"Female"	"F"	"2008"	"2008"	94	23181	405.5
	"53 years"	"53"	"Female"	"F"	"2009"	"2009"	104	24105	431.4
	"53 years"	"53"	"Female"	"F"	"2010"	"2010"	107	25002	428.0
	"53 years"	"53"	"Female"	"F"	"2011"	"2011"	118	25996	453.9
	"53 years"	"53"	"Female"	"F"	"2012"	"2012"	110	26522	414.8
	"53 years"	"53"	"Female"	"F"	"2013"	"2013"	103	28010	367.7
	"53 years"	"53"	"Female"	"F"	"2014"	"2014"	130	27826	467.2
	"53 years"	"53"	"Female"	"F"	"2015"	"2015"	116	27818	417.0
	"53 years"	"53"	"Female"	"F"	"2016"	"2016"	125	27889	448.2
	"53 years"	"53"	"Female"	"F"	"2017"	"2017"	151	28211	535.3
	"53 years"	"53"	"Female"	"F"	"2018"	"2018"	118	28034	420.9
	"53 years"	"53"	"Female"	"F"	"2019"	"2019"	117	26511	441.3
	"53 years"	"53"	"Female"	"F"	"2020 "	"2020"	147	26028	564.8
	"53 years"	"53"	"Male"	"M"	"2001"	"2001"	106	15151	699.6
	"53 years"	"53"	"Male"	"M"	"2002"	"2002"	101	15802	639.2
	"53 years"	"53"	"Male"	"M"	"2003"	"2003"	114	17224	661.9
	"53 years"	"53"	"Male"	"M"	"2004"	"2004"	113	17406	649.2
	"53 years"	"53"	"Male"	"M"	"2005"	"2005"	137	18070	758.2
	"53 years"	"53"	"Male"	"M"	"2006"	"2006"	125	19255	649.2
	"53 years"	"53"	"Male"	"M"	"2007"	"2007"	142	20579	690.0
	"53 years"	"53"	"Male"	"M"	"2008"	"2008"	172	22375	768.7
	"53 years"	"53"	"Male"	"M"	"2009"	"2009"	116	22643	512.3
	"53 years"	"53"	"Male"	"M"	"2010"	"2010"	147	23756	618.8
	"53 years"	"53"	"Male"	"M"	"2011"	"2011"	149	24450	609.4
	"53 years"	"53"	"Male"	"M"	"2012"	"2012"	163	25030	651.2
	"53 years"	"53"	"Male"	"M"	"2013"	"2013"	164	26894	609.8
	"53 years"	"53"	"Male"	"M"	"2014"	"2014"	170	26355	645.0
	"53 years"	"53"	"Male"	"M"	"2015"	"2015"	190	26700	711.6
	"53 years"	"53"	"Male"	"M"	"2016"	"2016"	191	27161	703.2
	"53 years"	"53"	"Male"	"M"	"2017"	"2017"	163	27486	593.0
	"53 years"	"53"	"Male"	"M"	"2018"	"2018"	178	27501	647.2
	"53 years"	"53"	"Male"	"M"	"2019"	"2019"	164	26233	625.2
	"53 years"	"53"	"Male"	"M"	"2020 "	"2020"	223	25530	873.5
	"54 years"	"54"	"Female"	"F"	"2001"	"2001"	68	15892	427.9
	"54 years"	"54"	"Female"	"F"	"2002"	"2002"	85	16209	524.4
	"54 years"	"54"	"Female"	"F"	"2003"	"2003"	89	16978	524.2
	"54 years"	"54"	"Female"	"F"	"2004"	"2004"	84	18254	460.2
	"54 years"	"54"	"Female"	"F"	"2005"	"2005"	80	18677	428.3
	"54 years"	"54"	"Female"	"F"	"2006"	"2006"	88	19691	446.9
	"54 years"	"54"	"Female"	"F"	"2007"	"2007"	77	20963	367.3
	"54 years"	"54"	"Female"	"F"	"2008"	"2008"	89	22491	395.7
	"54 years"	"54"	"Female"	"F"	"2009"	"2009"	107	23825	449.1
	"54 years"	"54"	"Female"	"F"	"2010"	"2010"	110	24536	448.3
	"54 years"	"54"	"Female"	"F"	"2011"	"2011"	95	25251	376.2
	"54 years"	"54"	"Female"	"F"	"2012"	"2012"	104	25763	403.7
	"54 years"	"54"	"Female"	"F"	"2013"	"2013"	105	26334	398.7
	"54 years"	"54"	"Female"	"F"	"2014"	"2014"	129	27890	462.5
	"54 years"	"54"	"Female"	"F"	"2015"	"2015"	128	27718	461.8
	"54 years"	"54"	"Female"	"F"	"2016"	"2016"	117	27660	423.0
	"54 years"	"54"	"Female"	"F"	"2017"	"2017"	143	27737	515.6
	"54 years"	"54"	"Female"	"F"	"2018"	"2018"	111	28042	395.8
	"54 years"	"54"	"Female"	"F"	"2019"	"2019"	130	27849	466.8
	"54 years"	"54"	"Female"	"F"	"2020 "	"2020"	182	26332	691.2
	"54 years"	"54"	"Male"	"M"	"2001"	"2001"	115	15374	748.0
	"54 years"	"54"	"Male"	"M"	"2002"	"2002"	104	15211	683.7
	"54 years"	"54"	"Male"	"M"	"2003"	"2003"	118	15855	744.2
	"54 years"	"54"	"Male"	"M"	"2004"	"2004"	113	17292	653.5
	"54 years"	"54"	"Male"	"M"	"2005"	"2005"	138	17523	787.5
	"54 years"	"54"	"Male"	"M"	"2006"	"2006"	143	18202	785.6
	"54 years"	"54"	"Male"	"M"	"2007"	"2007"	116	19425	597.2
	"54 years"	"54"	"Male"	"M"	"2008"	"2008"	135	20774	649.9
	"54 years"	"54"	"Male"	"M"	"2009"	"2009"	131	22631	578.9
	"54 years"	"54"	"Male"	"M"	"2010"	"2010"	149	22820	652.9
	"54 years"	"54"	"Male"	"M"	"2011"	"2011"	163	24129	675.5
	"54 years"	"54"	"Male"	"M"	"2012"	"2012"	175	24230	722.2
	"54 years"	"54"	"Male"	"M"	"2013"	"2013"	183	24845	736.6
	"54 years"	"54"	"Male"	"M"	"2014"	"2014"	152	26755	568.1
	"54 years"	"54"	"Male"	"M"	"2015"	"2015"	184	26158	703.4
	"54 years"	"54"	"Male"	"M"	"2016"	"2016"	175	26423	662.3
	"54 years"	"54"	"Male"	"M"	"2017"	"2017"	204	26941	757.2
	"54 years"	"54"	"Male"	"M"	"2018"	"2018"	194	27245	712.1
	"54 years"	"54"	"Male"	"M"	"2019"	"2019"	202	27250	741.3
	"54 years"	"54"	"Male"	"M"	"2020 "	"2020"	241	25993	927.2
	"55 years"	"55"	"Female"	"F"	"2001"	"2001"	79	12441	635.0
	"55 years"	"55"	"Female"	"F"	"2002"	"2002"	89	15853	561.4
	"55 years"	"55"	"Female"	"F"	"2003"	"2003"	75	16160	464.1
	"55 years"	"55"	"Female"	"F"	"2004"	"2004"	83	16853	492.5
	"55 years"	"55"	"Female"	"F"	"2005"	"2005"	68	18062	376.5
	"55 years"	"55"	"Female"	"F"	"2006"	"2006"	72	18435	390.6
	"55 years"	"55"	"Female"	"F"	"2007"	"2007"	97	19336	501.7
	"55 years"	"55"	"Female"	"F"	"2008"	"2008"	92	20507	448.6
	"55 years"	"55"	"Female"	"F"	"2009"	"2009"	93	21918	424.3
	"55 years"	"55"	"Female"	"F"	"2010"	"2010"	104	22922	453.7
	"55 years"	"55"	"Female"	"F"	"2011"	"2011"	97	24371	398.0
	"55 years"	"55"	"Female"	"F"	"2012"	"2012"	108	25022	431.6
	"55 years"	"55"	"Female"	"F"	"2013"	"2013"	119	25620	464.5
	"55 years"	"55"	"Female"	"F"	"2014"	"2014"	119	26246	453.4
	"55 years"	"55"	"Female"	"F"	"2015"	"2015"	130	27780	468.0
	"55 years"	"55"	"Female"	"F"	"2016"	"2016"	121	27499	440.0
	"55 years"	"55"	"Female"	"F"	"2017"	"2017"	131	27483	476.7
	"55 years"	"55"	"Female"	"F"	"2018"	"2018"	134	27497	487.3
	"55 years"	"55"	"Female"	"F"	"2019"	"2019"	129	27769	464.5
	"55 years"	"55"	"Female"	"F"	"2020 "	"2020"	156	27601	565.2
	"55 years"	"55"	"Male"	"M"	"2001"	"2001"	89	11768	756.3
	"55 years"	"55"	"Male"	"M"	"2002"	"2002"	115	15329	750.2
	"55 years"	"55"	"Male"	"M"	"2003"	"2003"	105	15128	694.1
	"55 years"	"55"	"Male"	"M"	"2004"	"2004"	130	15712	827.4
	"55 years"	"55"	"Male"	"M"	"2005"	"2005"	130	17090	760.7
	"55 years"	"55"	"Male"	"M"	"2006"	"2006"	133	17248	771.1
	"55 years"	"55"	"Male"	"M"	"2007"	"2007"	133	17879	743.9
	"55 years"	"55"	"Male"	"M"	"2008"	"2008"	149	19029	783.0
	"55 years"	"55"	"Male"	"M"	"2009"	"2009"	125	20253	617.2
	"55 years"	"55"	"Male"	"M"	"2010"	"2010"	174	21829	797.1
	"55 years"	"55"	"Male"	"M"	"2011"	"2011"	162	22679	714.3
	"55 years"	"55"	"Male"	"M"	"2012"	"2012"	166	23817	697.0
	"55 years"	"55"	"Male"	"M"	"2013"	"2013"	167	23970	696.7
	"55 years"	"55"	"Male"	"M"	"2014"	"2014"	188	24639	763.0
	"55 years"	"55"	"Male"	"M"	"2015"	"2015"	197	26481	743.9
	"55 years"	"55"	"Male"	"M"	"2016"	"2016"	194	25862	750.1
	"55 years"	"55"	"Male"	"M"	"2017"	"2017"	208	26198	794.0
	"55 years"	"55"	"Male"	"M"	"2018"	"2018"	222	26652	833.0
	"55 years"	"55"	"Male"	"M"	"2019"	"2019"	191	26945	708.9
	"55 years"	"55"	"Male"	"M"	"2020 "	"2020"	266	26950	987.0
	"56 years"	"56"	"Female"	"F"	"2001"	"2001"	51	12325	413.8
	"56 years"	"56"	"Female"	"F"	"2002"	"2002"	74	12452	594.3
	"56 years"	"56"	"Female"	"F"	"2003"	"2003"	80	15861	504.4
	"56 years"	"56"	"Female"	"F"	"2004"	"2004"	75	16147	464.5
	"56 years"	"56"	"Female"	"F"	"2005"	"2005"	69	16846	409.6
	"56 years"	"56"	"Female"	"F"	"2006"	"2006"	85	18014	471.9
	"56 years"	"56"	"Female"	"F"	"2007"	"2007"	88	18434	477.4
	"56 years"	"56"	"Female"	"F"	"2008"	"2008"	96	19265	498.3
	"56 years"	"56"	"Female"	"F"	"2009"	"2009"	107	20431	523.7
	"56 years"	"56"	"Female"	"F"	"2010"	"2010"	109	21420	508.9
	"56 years"	"56"	"Female"	"F"	"2011"	"2011"	93	23193	401.0
	"56 years"	"56"	"Female"	"F"	"2012"	"2012"	108	24193	446.4
	"56 years"	"56"	"Female"	"F"	"2013"	"2013"	120	24908	481.8
	"56 years"	"56"	"Female"	"F"	"2014"	"2014"	122	25538	477.7
	"56 years"	"56"	"Female"	"F"	"2015"	"2015"	119	26106	455.8
	"56 years"	"56"	"Female"	"F"	"2016"	"2016"	156	27582	565.6
	"56 years"	"56"	"Female"	"F"	"2017"	"2017"	140	27341	512.1
	"56 years"	"56"	"Female"	"F"	"2018"	"2018"	163	27348	596.0
	"56 years"	"56"	"Female"	"F"	"2019"	"2019"	135	27311	494.3
	"56 years"	"56"	"Female"	"F"	"2020 "	"2020"	212	27600	768.1
	"56 years"	"56"	"Male"	"M"	"2001"	"2001"	95	11426	831.4
	"56 years"	"56"	"Male"	"M"	"2002"	"2002"	95	11812	804.3
	"56 years"	"56"	"Male"	"M"	"2003"	"2003"	128	15377	832.4
	"56 years"	"56"	"Male"	"M"	"2004"	"2004"	116	15215	762.4
	"56 years"	"56"	"Male"	"M"	"2005"	"2005"	137	15830	865.4
	"56 years"	"56"	"Male"	"M"	"2006"	"2006"	142	17233	824.0
	"56 years"	"56"	"Male"	"M"	"2007"	"2007"	145	17423	832.2
	"56 years"	"56"	"Male"	"M"	"2008"	"2008"	151	18060	836.1
	"56 years"	"56"	"Male"	"M"	"2009"	"2009"	163	19285	845.2
	"56 years"	"56"	"Male"	"M"	"2010"	"2010"	157	20182	777.9
	"56 years"	"56"	"Male"	"M"	"2011"	"2011"	141	22020	640.3
	"56 years"	"56"	"Male"	"M"	"2012"	"2012"	173	22392	772.6
	"56 years"	"56"	"Male"	"M"	"2013"	"2013"	159	23613	673.4
	"56 years"	"56"	"Male"	"M"	"2014"	"2014"	190	23764	799.5
	"56 years"	"56"	"Male"	"M"	"2015"	"2015"	204	24413	835.6
	"56 years"	"56"	"Male"	"M"	"2016"	"2016"	202	26200	771.0
	"56 years"	"56"	"Male"	"M"	"2017"	"2017"	199	25633	776.3
	"56 years"	"56"	"Male"	"M"	"2018"	"2018"	212	25886	819.0
	"56 years"	"56"	"Male"	"M"	"2019"	"2019"	235	26356	891.6
	"56 years"	"56"	"Male"	"M"	"2020 "	"2020"	293	26617	1100.8
	"57 years"	"57"	"Female"	"F"	"2001"	"2001"	58	11587	500.6
	"57 years"	"57"	"Female"	"F"	"2002"	"2002"	62	12330	502.8
	"57 years"	"57"	"Female"	"F"	"2003"	"2003"	91	12459	730.4
	"57 years"	"57"	"Female"	"F"	"2004"	"2004"	92	15876	579.5
	"57 years"	"57"	"Female"	"F"	"2005"	"2005"	86	16148	532.6
	"57 years"	"57"	"Female"	"F"	"2006"	"2006"	98	16864	581.1
	"57 years"	"57"	"Female"	"F"	"2007"	"2007"	101	18021	560.5
	"57 years"	"57"	"Female"	"F"	"2008"	"2008"	94	18411	510.6
	"57 years"	"57"	"Female"	"F"	"2009"	"2009"	106	19280	549.8
	"57 years"	"57"	"Female"	"F"	"2010"	"2010"	112	20262	552.8
	"57 years"	"57"	"Female"	"F"	"2011"	"2011"	110	21723	506.4
	"57 years"	"57"	"Female"	"F"	"2012"	"2012"	121	23007	525.9
	"57 years"	"57"	"Female"	"F"	"2013"	"2013"	138	24020	574.5
	"57 years"	"57"	"Female"	"F"	"2014"	"2014"	135	24809	544.2
	"57 years"	"57"	"Female"	"F"	"2015"	"2015"	130	25349	512.8
	"57 years"	"57"	"Female"	"F"	"2016"	"2016"	119	25904	459.4
	"57 years"	"57"	"Female"	"F"	"2017"	"2017"	158	27391	576.8
	"57 years"	"57"	"Female"	"F"	"2018"	"2018"	118	27143	434.7
	"57 years"	"57"	"Female"	"F"	"2019"	"2019"	141	27112	520.1
	"57 years"	"57"	"Female"	"F"	"2020 "	"2020"	199	27139	733.3
	"57 years"	"57"	"Male"	"M"	"2001"	"2001"	97	10796	898.5
	"57 years"	"57"	"Male"	"M"	"2002"	"2002"	106	11391	930.6
	"57 years"	"57"	"Male"	"M"	"2003"	"2003"	90	11759	765.4
	"57 years"	"57"	"Male"	"M"	"2004"	"2004"	119	15291	778.2
	"57 years"	"57"	"Male"	"M"	"2005"	"2005"	126	15057	836.8
	"57 years"	"57"	"Male"	"M"	"2006"	"2006"	142	15636	908.2
	"57 years"	"57"	"Male"	"M"	"2007"	"2007"	142	17001	835.2
	"57 years"	"57"	"Male"	"M"	"2008"	"2008"	132	17171	768.7
	"57 years"	"57"	"Male"	"M"	"2009"	"2009"	139	17791	781.3
	"57 years"	"57"	"Male"	"M"	"2010"	"2010"	164	18754	874.5
	"57 years"	"57"	"Male"	"M"	"2011"	"2011"	165	20234	815.5
	"57 years"	"57"	"Male"	"M"	"2012"	"2012"	187	21696	861.9
	"57 years"	"57"	"Male"	"M"	"2013"	"2013"	188	22175	847.8
	"57 years"	"57"	"Male"	"M"	"2014"	"2014"	191	23375	817.1
	"57 years"	"57"	"Male"	"M"	"2015"	"2015"	186	23504	791.4
	"57 years"	"57"	"Male"	"M"	"2016"	"2016"	221	24057	918.7
	"57 years"	"57"	"Male"	"M"	"2017"	"2017"	233	25947	898.0
	"57 years"	"57"	"Male"	"M"	"2018"	"2018"	231	25323	912.2
	"57 years"	"57"	"Male"	"M"	"2019"	"2019"	213	25587	832.5
	"57 years"	"57"	"Male"	"M"	"2020 "	"2020"	308	26036	1183.0
	"58 years"	"58"	"Female"	"F"	"2001"	"2001"	82	11328	723.9
	"58 years"	"58"	"Female"	"F"	"2002"	"2002"	76	11599	655.2
	"58 years"	"58"	"Female"	"F"	"2003"	"2003"	77	12347	623.6
	"58 years"	"58"	"Female"	"F"	"2004"	"2004"	80	12466	641.7
	"58 years"	"58"	"Female"	"F"	"2005"	"2005"	82	15858	517.1
	"58 years"	"58"	"Female"	"F"	"2006"	"2006"	95	16182	587.1
	"58 years"	"58"	"Female"	"F"	"2007"	"2007"	97	16881	574.6
	"58 years"	"58"	"Female"	"F"	"2008"	"2008"	94	18067	520.3
	"58 years"	"58"	"Female"	"F"	"2009"	"2009"	94	18451	509.5
	"58 years"	"58"	"Female"	"F"	"2010"	"2010"	103	19097	539.4
	"58 years"	"58"	"Female"	"F"	"2011"	"2011"	110	20342	540.8
	"58 years"	"58"	"Female"	"F"	"2012"	"2012"	104	21557	482.4
	"58 years"	"58"	"Female"	"F"	"2013"	"2013"	136	22849	595.2
	"58 years"	"58"	"Female"	"F"	"2014"	"2014"	132	23920	551.8
	"58 years"	"58"	"Female"	"F"	"2015"	"2015"	144	24632	584.6
	"58 years"	"58"	"Female"	"F"	"2016"	"2016"	130	25131	517.3
	"58 years"	"58"	"Female"	"F"	"2017"	"2017"	139	25734	540.1
	"58 years"	"58"	"Female"	"F"	"2018"	"2018"	142	27208	521.9
	"58 years"	"58"	"Female"	"F"	"2019"	"2019"	153	26919	568.4
	"58 years"	"58"	"Female"	"F"	"2020 "	"2020"	211	26939	783.3
	"58 years"	"58"	"Male"	"M"	"2001"	"2001"	72	10545	682.8
	"58 years"	"58"	"Male"	"M"	"2002"	"2002"	100	10765	928.9
	"58 years"	"58"	"Male"	"M"	"2003"	"2003"	115	11356	1012.7
	"58 years"	"58"	"Male"	"M"	"2004"	"2004"	106	11734	903.4
	"58 years"	"58"	"Male"	"M"	"2005"	"2005"	158	15261	1035.3
	"58 years"	"58"	"Male"	"M"	"2006"	"2006"	118	15113	780.8
	"58 years"	"58"	"Male"	"M"	"2007"	"2007"	138	15666	880.9
	"58 years"	"58"	"Male"	"M"	"2008"	"2008"	138	17097	807.2
	"58 years"	"58"	"Male"	"M"	"2009"	"2009"	146	17263	845.7
	"58 years"	"58"	"Male"	"M"	"2010"	"2010"	162	17543	923.4
	"58 years"	"58"	"Male"	"M"	"2011"	"2011"	155	19040	814.1
	"58 years"	"58"	"Male"	"M"	"2012"	"2012"	182	19927	913.3
	"58 years"	"58"	"Male"	"M"	"2013"	"2013"	182	21447	848.6
	"58 years"	"58"	"Male"	"M"	"2014"	"2014"	193	21949	879.3
	"58 years"	"58"	"Male"	"M"	"2015"	"2015"	228	23126	985.9
	"58 years"	"58"	"Male"	"M"	"2016"	"2016"	244	23177	1052.8
	"58 years"	"58"	"Male"	"M"	"2017"	"2017"	192	23873	804.3
	"58 years"	"58"	"Male"	"M"	"2018"	"2018"	255	25646	994.3
	"58 years"	"58"	"Male"	"M"	"2019"	"2019"	227	25052	906.1
	"58 years"	"58"	"Male"	"M"	"2020 "	"2020"	287	25254	1136.5
	"59 years"	"59"	"Female"	"F"	"2001"	"2001"	76	10140	749.5
	"59 years"	"59"	"Female"	"F"	"2002"	"2002"	79	11264	701.3
	"59 years"	"59"	"Female"	"F"	"2003"	"2003"	85	11511	738.4
	"59 years"	"59"	"Female"	"F"	"2004"	"2004"	79	12276	643.5
	"59 years"	"59"	"Female"	"F"	"2005"	"2005"	92	12417	740.9
	"59 years"	"59"	"Female"	"F"	"2006"	"2006"	81	15817	512.1
	"59 years"	"59"	"Female"	"F"	"2007"	"2007"	103	16094	640.0
	"59 years"	"59"	"Female"	"F"	"2008"	"2008"	94	16820	558.9
	"59 years"	"59"	"Female"	"F"	"2009"	"2009"	107	18033	593.4
	"59 years"	"59"	"Female"	"F"	"2010"	"2010"	115	18334	627.2
	"59 years"	"59"	"Female"	"F"	"2011"	"2011"	126	19096	659.8
	"59 years"	"59"	"Female"	"F"	"2012"	"2012"	137	20185	678.7
	"59 years"	"59"	"Female"	"F"	"2013"	"2013"	130	21385	607.9
	"59 years"	"59"	"Female"	"F"	"2014"	"2014"	129	22756	566.9
	"59 years"	"59"	"Female"	"F"	"2015"	"2015"	141	23746	593.8
	"59 years"	"59"	"Female"	"F"	"2016"	"2016"	131	24454	535.7
	"59 years"	"59"	"Female"	"F"	"2017"	"2017"	149	24954	597.1
	"59 years"	"59"	"Female"	"F"	"2018"	"2018"	174	25593	679.9
	"59 years"	"59"	"Female"	"F"	"2019"	"2019"	159	26963	589.7
	"59 years"	"59"	"Female"	"F"	"2020 "	"2020"	190	26772	709.7
	"59 years"	"59"	"Male"	"M"	"2001"	"2001"	122	9521	1281.4
	"59 years"	"59"	"Male"	"M"	"2002"	"2002"	98	10463	936.6
	"59 years"	"59"	"Male"	"M"	"2003"	"2003"	105	10672	983.9
	"59 years"	"59"	"Male"	"M"	"2004"	"2004"	126	11238	1121.2
	"59 years"	"59"	"Male"	"M"	"2005"	"2005"	127	11608	1094.1
	"59 years"	"59"	"Male"	"M"	"2006"	"2006"	123	15033	818.2
	"59 years"	"59"	"Male"	"M"	"2007"	"2007"	142	14867	955.1
	"59 years"	"59"	"Male"	"M"	"2008"	"2008"	145	15414	940.7
	"59 years"	"59"	"Male"	"M"	"2009"	"2009"	154	16796	916.9
	"59 years"	"59"	"Male"	"M"	"2010"	"2010"	180	16963	1061.1
	"59 years"	"59"	"Male"	"M"	"2011"	"2011"	188	17417	1079.4
	"59 years"	"59"	"Male"	"M"	"2012"	"2012"	196	18682	1049.1
	"59 years"	"59"	"Male"	"M"	"2013"	"2013"	197	19705	999.7
	"59 years"	"59"	"Male"	"M"	"2014"	"2014"	186	21210	876.9
	"59 years"	"59"	"Male"	"M"	"2015"	"2015"	225	21720	1035.9
	"59 years"	"59"	"Male"	"M"	"2016"	"2016"	233	22808	1021.6
	"59 years"	"59"	"Male"	"M"	"2017"	"2017"	229	22913	999.4
	"59 years"	"59"	"Male"	"M"	"2018"	"2018"	208	23566	882.6
	"59 years"	"59"	"Male"	"M"	"2019"	"2019"	236	25427	928.1
	"59 years"	"59"	"Male"	"M"	"2020 "	"2020"	345	24736	1394.7
	"60 years"	"60"	"Female"	"F"	"2001"	"2001"	84	9449	889.0
	"60 years"	"60"	"Female"	"F"	"2002"	"2002"	88	10041	876.4
	"60 years"	"60"	"Female"	"F"	"2003"	"2003"	95	11158	851.4
	"60 years"	"60"	"Female"	"F"	"2004"	"2004"	102	11358	898.0
	"60 years"	"60"	"Female"	"F"	"2005"	"2005"	89	12088	736.3
	"60 years"	"60"	"Female"	"F"	"2006"	"2006"	95	12218	777.5
	"60 years"	"60"	"Female"	"F"	"2007"	"2007"	96	15496	619.5
	"60 years"	"60"	"Female"	"F"	"2008"	"2008"	110	15767	697.7
	"60 years"	"60"	"Female"	"F"	"2009"	"2009"	97	16420	590.7
	"60 years"	"60"	"Female"	"F"	"2010"	"2010"	114	17469	652.6
	"60 years"	"60"	"Female"	"F"	"2011"	"2011"	113	18394	614.3
	"60 years"	"60"	"Female"	"F"	"2012"	"2012"	126	18912	666.2
	"60 years"	"60"	"Female"	"F"	"2013"	"2013"	137	19996	685.1
	"60 years"	"60"	"Female"	"F"	"2014"	"2014"	131	21251	616.4
	"60 years"	"60"	"Female"	"F"	"2015"	"2015"	140	22549	620.9
	"60 years"	"60"	"Female"	"F"	"2016"	"2016"	159	23551	675.1
	"60 years"	"60"	"Female"	"F"	"2017"	"2017"	158	24252	651.5
	"60 years"	"60"	"Female"	"F"	"2018"	"2018"	166	24780	669.9
	"60 years"	"60"	"Female"	"F"	"2019"	"2019"	160	25311	632.1
	"60 years"	"60"	"Female"	"F"	"2020 "	"2020"	238	26745	889.9
	"60 years"	"60"	"Male"	"M"	"2001"	"2001"	106	8854	1197.2
	"60 years"	"60"	"Male"	"M"	"2002"	"2002"	129	9454	1364.5
	"60 years"	"60"	"Male"	"M"	"2003"	"2003"	142	10394	1366.2
	"60 years"	"60"	"Male"	"M"	"2004"	"2004"	115	10606	1084.3
	"60 years"	"60"	"Male"	"M"	"2005"	"2005"	132	11169	1181.8
	"60 years"	"60"	"Male"	"M"	"2006"	"2006"	106	11571	916.1
	"60 years"	"60"	"Male"	"M"	"2007"	"2007"	160	14998	1066.8
	"60 years"	"60"	"Male"	"M"	"2008"	"2008"	145	14835	977.4
	"60 years"	"60"	"Male"	"M"	"2009"	"2009"	136	15363	885.2
	"60 years"	"60"	"Male"	"M"	"2010"	"2010"	169	16587	1018.9
	"60 years"	"60"	"Male"	"M"	"2011"	"2011"	149	16953	878.9
	"60 years"	"60"	"Male"	"M"	"2012"	"2012"	142	17111	829.9
	"60 years"	"60"	"Male"	"M"	"2013"	"2013"	171	18450	926.8
	"60 years"	"60"	"Male"	"M"	"2014"	"2014"	216	19483	1108.7
	"60 years"	"60"	"Male"	"M"	"2015"	"2015"	208	20962	992.3
	"60 years"	"60"	"Male"	"M"	"2016"	"2016"	237	21408	1107.1
	"60 years"	"60"	"Male"	"M"	"2017"	"2017"	195	22511	866.2
	"60 years"	"60"	"Male"	"M"	"2018"	"2018"	248	22615	1096.6
	"60 years"	"60"	"Male"	"M"	"2019"	"2019"	243	23292	1043.3
	"60 years"	"60"	"Male"	"M"	"2020 "	"2020"	323	25029	1290.5
	"61 years"	"61"	"Female"	"F"	"2001"	"2001"	92	9157	1004.7
	"61 years"	"61"	"Female"	"F"	"2002"	"2002"	89	9431	943.7
	"61 years"	"61"	"Female"	"F"	"2003"	"2003"	89	10067	884.1
	"61 years"	"61"	"Female"	"F"	"2004"	"2004"	89	11198	794.8
	"61 years"	"61"	"Female"	"F"	"2005"	"2005"	89	11475	775.6
	"61 years"	"61"	"Female"	"F"	"2006"	"2006"	90	12267	733.7
	"61 years"	"61"	"Female"	"F"	"2007"	"2007"	106	12417	853.7
	"61 years"	"61"	"Female"	"F"	"2008"	"2008"	104	15822	657.3
	"61 years"	"61"	"Female"	"F"	"2009"	"2009"	87	16138	539.1
	"61 years"	"61"	"Female"	"F"	"2010"	"2010"	109	16337	667.2
	"61 years"	"61"	"Female"	"F"	"2011"	"2011"	133	17603	755.6
	"61 years"	"61"	"Female"	"F"	"2012"	"2012"	112	18162	616.7
	"61 years"	"61"	"Female"	"F"	"2013"	"2013"	113	18733	603.2
	"61 years"	"61"	"Female"	"F"	"2014"	"2014"	132	19831	665.6
	"61 years"	"61"	"Female"	"F"	"2015"	"2015"	139	21040	660.6
	"61 years"	"61"	"Female"	"F"	"2016"	"2016"	151	22331	676.2
	"61 years"	"61"	"Female"	"F"	"2017"	"2017"	170	23314	729.2
	"61 years"	"61"	"Female"	"F"	"2018"	"2018"	177	24029	736.6
	"61 years"	"61"	"Female"	"F"	"2019"	"2019"	168	24511	685.4
	"61 years"	"61"	"Female"	"F"	"2020 "	"2020"	245	25060	977.7
	"61 years"	"61"	"Male"	"M"	"2001"	"2001"	99	8623	1148.1
	"61 years"	"61"	"Male"	"M"	"2002"	"2002"	111	8811	1259.8
	"61 years"	"61"	"Male"	"M"	"2003"	"2003"	100	9411	1062.6
	"61 years"	"61"	"Male"	"M"	"2004"	"2004"	115	10395	1106.3
	"61 years"	"61"	"Male"	"M"	"2005"	"2005"	121	10670	1134.0
	"61 years"	"61"	"Male"	"M"	"2006"	"2006"	120	11294	1062.5
