label,value,year,Pop
Compression,-0.0322929441490345,2017 - 2018,New Zealand
Compression,-0.0338385764846705,2018 - 2019,New Zealand
Compression,-0.0567939825660986,2019 - 2020,New Zealand
Compression,0.0502855521692219,2020 - 2021,New Zealand
Shift,0.411435674911821,2009 - 2010,New Zealand
Shift,-0.0627838334488121,2010 - 2011,New Zealand
Shift,0.12525059712213,2011 - 2012,New Zealand
Shift,0.310699613027909,2012 - 2013,New Zealand
Shift,-0.100361357777489,2013 - 2014,New Zealand
Shift,0.202259133429649,2014 - 2015,New Zealand
Shift,0.32076496140127,2015 - 2016,New Zealand
Shift,-0.226834151223762,2016 - 2017,New Zealand
Shift,0.213525924565442,2017 - 2018,New Zealand
Shift,0.0955410924575169,2018 - 2019,New Zealand
Shift,0.606627210376242,2019 - 2020,New Zealand
Shift,-0.209001166937191,2020 - 2021,New Zealand
infant mortlaiy initial,0.00899797984001417,2009 - 2010,Norway
infant mortlaiy initial,0.00220678914837478,2010 - 2011,Norway
infant mortlaiy initial,0.000617488173948031,2011 - 2012,Norway
infant mortlaiy initial,0.00742737529679912,2012 - 2013,Norway
infant mortlaiy initial,-0.00503264728177485,2013 - 2014,Norway
infant mortlaiy initial,-0.000435694359721601,2014 - 2015,Norway
infant mortlaiy initial,0.00424415078578101,2015 - 2016,Norway
infant mortlaiy initial,0.00102064690155943,2016 - 2017,Norway
infant mortlaiy initial,-0.00223096699726983,2017 - 2018,Norway
infant mortlaiy initial,0.000254646471790762,2018 - 2019,Norway
infant mortlaiy initial,0.00477308442193437,2019 - 2020,Norway
infant mortality decrease,2.08555725445694e-09,2009 - 2010,Norway
infant mortality decrease,-2.37584611115534e-10,2010 - 2011,Norway
infant mortality decrease,4.50339009812276e-10,2011 - 2012,Norway
infant mortality decrease,-6.61567212074667e-11,2012 - 2013,Norway
infant mortality decrease,-4.99912165699887e-10,2013 - 2014,Norway
infant mortality decrease,4.07623718352237e-10,2014 - 2015,Norway
infant mortality decrease,2.54962953078009e-10,2015 - 2016,Norway
infant mortality decrease,-8.84962762327916e-11,2016 - 2017,Norway
infant mortality decrease,4.29378636705033e-11,2017 - 2018,Norway
infant mortality decrease,-4.15569557443776e-12,2018 - 2019,Norway
infant mortality decrease,2.24057033226024e-11,2019 - 2020,Norway
Background,0.0950693310833011,2009 - 2010,Norway
Background,-0.148167315291825,2010 - 2011,Norway
Background,0.256011590831982,2011 - 2012,Norway
Background,0.0655936522186756,2012 - 2013,Norway
Background,-0.094939751639522,2013 - 2014,Norway
Background,0.102659362927952,2014 - 2015,Norway
Background,-0.020954776253056,2015 - 2016,Norway
Background,-0.0295253722690696,2016 - 2017,Norway
Background,-0.0301935266421257,2017 - 2018,Norway
Background,-0.0925428110468085,2018 - 2019,Norway
Background,0.0279825730569163,2019 - 2020,Norway
Compression,0.0151821177354857,2009 - 2010,Norway
Compression,0.0339059680562175,2010 - 2011,Norway
Compression,0.0378246413717041,2011 - 2012,Norway
Compression,-0.069482456992407,2012 - 2013,Norway
Compression,0.106394864901443,2013 - 2014,Norway
Compression,0.0675728070784319,2014 - 2015,Norway
Compression,-0.0251986207616618,2015 - 2016,Norway
Compression,0.1043615694608,2016 - 2017,Norway
Compression,-0.0367741325440789,2017 - 2018,Norway
Compression,0.0411838577410945,2018 - 2019,Norway
Compression,0.00842186419777246,2019 - 2020,Norway
Shift,0.100194201514592,2009 - 2010,Norway
Shift,0.23588825148663,2010 - 2011,Norway
Shift,0.111950823831248,2011 - 2012,Norway
Shift,0.214678538329997,2012 - 2013,Norway
Shift,0.394887461956405,2013 - 2014,Norway
Shift,0.165098957305497,2014 - 2015,Norway
Shift,0.255266854921102,2015 - 2016,Norway
Shift,0.253967571340167,2016 - 2017,Norway
Shift,0.162782129053354,2017 - 2018,Norway
Shift,0.245843922774443,2018 - 2019,Norway
Shift,0.226855694198588,2019 - 2020,Norway
infant mortlaiy initial,0.0236078893733445,2009 - 2010,Portugal
infant mortlaiy initial,-0.0125979528193076,2010 - 2011,Portugal
infant mortlaiy initial,0.00266251886794698,2011 - 2012,Portugal
infant mortlaiy initial,-0.000351227086554282,2012 - 2013,Portugal
infant mortlaiy initial,-0.00313466930233442,2013 - 2014,Portugal
infant mortlaiy initial,7.44544764583938e-05,2014 - 2015,Portugal
infant mortlaiy initial,-0.00700707527394099,2015 - 2016,Portugal
infant mortlaiy initial,0.0167531142864788,2016 - 2017,Portugal
infant mortlaiy initial,-0.0162585548518855,2017 - 2018,Portugal
infant mortlaiy initial,0.0132188266928298,2018 - 2019,Portugal
infant mortlaiy initial,0.0147182715588965,2019 - 2020,Portugal
infant mortlaiy initial,0.000794504612682915,2020 - 2021,Portugal
infant mortality decrease,0.0256712427503353,2009 - 2010,Portugal
infant mortality decrease,-0.00596093072278119,2010 - 2011,Portugal
infant mortality decrease,-0.0155872548095595,2011 - 2012,Portugal
infant mortality decrease,-0.00849481205602615,2012 - 2013,Portugal
infant mortality decrease,0.0313016677248173,2013 - 2014,Portugal
infant mortality decrease,-0.0373059270554402,2014 - 2015,Portugal
infant mortality decrease,0.0128849628103453,2015 - 2016,Portugal
infant mortality decrease,-0.00661562102802473,2016 - 2017,Portugal
infant mortality decrease,-0.00970883410792774,2017 - 2018,Portugal
infant mortality decrease,0.00934495790749013,2018 - 2019,Portugal
infant mortality decrease,0.00544153403066913,2019 - 2020,Portugal
infant mortality decrease,0.0177557401691972,2020 - 2021,Portugal
Background,0.0771544648323625,2009 - 2010,Portugal
Background,0.113744545892377,2010 - 2011,Portugal
Background,0.0177807911090416,2011 - 2012,Portugal
Background,0.110380129792494,2012 - 2013,Portugal
Background,-0.00429516504373955,2013 - 2014,Portugal
Background,0.0421088512329708,2014 - 2015,Portugal
Background,0.106958474554075,2015 - 2016,Portugal
Background,-0.108847000049761,2016 - 2017,Portugal
Background,0.100166843670378,2017 - 2018,Portugal
Background,-0.0694907390898132,2018 - 2019,Portugal
Background,-0.0182081415299926,2019 - 2020,Portugal
Background,-0.0480489200117496,2020 - 2021,Portugal
Compression,0.0404784548713243,2009 - 2010,Portugal
Compression,-0.0916765034093433,2010 - 2011,Portugal
Compression,0.163800904200046,2011 - 2012,Portugal
Compression,-0.0447272891811088,2012 - 2013,Portugal
Compression,0.0306295091351201,2013 - 2014,Portugal
Compression,0.0438612780094104,2014 - 2015,Portugal
Compression,-0.00400270036042575,2015 - 2016,Portugal
Compression,0.0220272793822168,2016 - 2017,Portugal
Compression,-0.000638937575371228,2017 - 2018,Portugal
Compression,0.00693690651284568,2018 - 2019,Portugal
Compression,0.0420331798965621,2019 - 2020,Portugal
Compression,0.0251489075821751,2020 - 2021,Portugal
Shift,0.0469706995493776,2009 - 2010,Portugal
Shift,0.526662090641635,2010 - 2011,Portugal
Shift,-0.134688869063734,2011 - 2012,Portugal
Shift,0.222581185255703,2012 - 2013,Portugal
Shift,0.409519736411149,2013 - 2014,Portugal
Shift,0.0291225123318419,2014 - 2015,Portugal
Shift,-0.0818548268849873,2015 - 2016,Portugal
Shift,0.349768199998527,2016 - 2017,Portugal
Shift,-0.155694519245865,2017 - 2018,Portugal
Shift,0.367585264940053,2018 - 2019,Portugal
Shift,-0.775839601731525,2019 - 2020,Portugal
Shift,0.189878456253008,2020 - 2021,Portugal
infant mortlaiy initial,0.00101351598190746,2009 - 2010,Spain
infant mortlaiy initial,0.000611590766743736,2010 - 2011,Spain
infant mortlaiy initial,0.00120632834971666,2011 - 2012,Spain
infant mortlaiy initial,0.00861459635360678,2012 - 2013,Spain
infant mortlaiy initial,-0.00607985965521315,2013 - 2014,Spain
infant mortlaiy initial,0.00469596007771995,2014 - 2015,Spain
infant mortlaiy initial,-0.00458686165667898,2015 - 2016,Spain
infant mortlaiy initial,0.002816482132614,2016 - 2017,Spain
infant mortlaiy initial,0.00397376813307194,2017 - 2018,Spain
infant mortlaiy initial,-0.00225127239646721,2018 - 2019,Spain
infant mortlaiy initial,0.00329434386631523,2019 - 2020,Spain
infant mortality decrease,-0.00466362150010271,2009 - 2010,Spain
infant mortality decrease,-0.00237734646785954,2010 - 2011,Spain
infant mortality decrease,0.00577962199703297,2011 - 2012,Spain
infant mortality decrease,-0.00119239727981661,2012 - 2013,Spain
infant mortality decrease,-0.00639533159579832,2013 - 2014,Spain
infant mortality decrease,0.00750590931580095,2014 - 2015,Spain
infant mortality decrease,-0.0141343084075431,2015 - 2016,Spain
infant mortality decrease,0.00972779311432765,2016 - 2017,Spain
infant mortality decrease,0.00178013642939026,2017 - 2018,Spain
infant mortality decrease,-0.00179672000258299,2018 - 2019,Spain
infant mortality decrease,-0.000213494388793969,2019 - 2020,Spain
Background,0.097318119230954,2009 - 2010,Spain
Background,0.0312725988919236,2010 - 2011,Spain
Background,-0.000996780610271054,2011 - 2012,Spain
Background,0.106954655752418,2012 - 2013,Spain
Background,0.00538963863771955,2013 - 2014,Spain
Background,-0.0460894840993144,2014 - 2015,Spain
Background,0.0525065548804106,2015 - 2016,Spain
Background,-0.0620520273185414,2016 - 2017,Spain
Background,-0.00524866695490683,2017 - 2018,Spain
Background,0.043061136487243,2018 - 2019,Spain
Background,-0.0021672278459738,2019 - 2020,Spain
Compression,0.0155432007948472,2009 - 2010,Spain
Compression,0.0269179475545146,2010 - 2011,Spain
Compression,0.0954526909580198,2011 - 2012,Spain
Compression,-0.0677704285613332,2012 - 2013,Spain
Compression,0.0155972766550636,2013 - 2014,Spain
Compression,0.117934079737168,2014 - 2015,Spain
Compression,-0.0656401870986955,2015 - 2016,Spain
Compression,0.0872881261832868,2016 - 2017,Spain
Compression,-0.0263643260456052,2017 - 2018,Spain
Compression,-0.0343030518287797,2018 - 2019,Spain
Compression,0.106062079288119,2019 - 2020,Spain
Shift,0.302851071860403,2009 - 2010,Spain
Shift,0.186950695805341,2010 - 2011,Spain
Shift,-0.0420757075162693,2011 - 2012,Spain
Shift,0.503670820042251,2012 - 2013,Spain
Shift,0.190222508261337,2013 - 2014,Spain
Shift,-0.293896367821166,2014 - 2015,Spain
Shift,0.41630991862339,2015 - 2016,Spain
Shift,0.0192672744501258,2016 - 2017,Spain
Shift,0.116521221618444,2017 - 2018,Spain
Shift,0.397497109433014,2018 - 2019,Spain
Shift,-1.37461598184272,2019 - 2020,Spain
infant mortlaiy initial,-0.00247122306442932,2009 - 2010,Sweden
infant mortlaiy initial,0.00680483979325597,2010 - 2011,Sweden
infant mortlaiy initial,-0.00882236467581086,2011 - 2012,Sweden
infant mortlaiy initial,0.000470030013885589,2012 - 2013,Sweden
infant mortlaiy initial,0.00394875207014791,2013 - 2014,Sweden
infant mortlaiy initial,-0.00261597454709969,2014 - 2015,Sweden
infant mortlaiy initial,0.0022445036138845,2015 - 2016,Sweden
infant mortlaiy initial,0.00301189062878711,2016 - 2017,Sweden
infant mortlaiy initial,0.00234908647495163,2017 - 2018,Sweden
infant mortlaiy initial,-0.000326078787074929,2018 - 2019,Sweden
infant mortlaiy initial,-0.00577277513329605,2019 - 2020,Sweden
infant mortlaiy initial,0.00782176079849352,2020 - 2021,Sweden
infant mortality decrease,0.0218326854430886,2009 - 2010,Sweden
infant mortality decrease,-2.78444627418421e-10,2010 - 2011,Sweden
infant mortality decrease,3.28966971760983e-10,2011 - 2012,Sweden
infant mortality decrease,-1.92806267689034e-10,2012 - 2013,Sweden
infant mortality decrease,1.89082947428711e-10,2013 - 2014,Sweden
infant mortality decrease,-3.46277941829791e-10,2014 - 2015,Sweden
infant mortality decrease,2.46591622225096e-10,2015 - 2016,Sweden
infant mortality decrease,3.97428018924767e-12,2016 - 2017,Sweden
infant mortality decrease,-6.66782099949654e-11,2017 - 2018,Sweden
infant mortality decrease,1.28093091358803e-10,2018 - 2019,Sweden
infant mortality decrease,-5.51489258650443e-10,2019 - 2020,Sweden
infant mortality decrease,4.21870451215313e-10,2020 - 2021,Sweden
Background,0.115237718267151,2009 - 2010,Sweden
Background,-0.0185435494998394,2010 - 2011,Sweden
Background,-0.0567251361737845,2011 - 2012,Sweden
Background,-0.0304872987938014,2012 - 2013,Sweden
Background,0.015666215084179,2013 - 2014,Sweden
Background,-0.0946775847909161,2014 - 2015,Sweden
Background,0.106167705305363,2015 - 2016,Sweden
Background,-0.190382712369759,2016 - 2017,Sweden
Background,0.111174041475426,2017 - 2018,Sweden
Background,0.0859295399964599,2018 - 2019,Sweden
Background,-0.0312554924466025,2019 - 2020,Sweden
Background,0.075144230959854,2020 - 2021,Sweden
Compression,-0.0126960311687787,2009 - 2010,Sweden
Compression,0.0200479604617042,2010 - 2011,Sweden
Compression,0.107292764708786,2011 - 2012,Sweden
Compression,-0.0336035007907867,2012 - 2013,Sweden
Compression,-0.0218438863713262,2013 - 2014,Sweden
Compression,0.0645199414649143,2014 - 2015,Sweden
Compression,-0.0276451316740854,2015 - 2016,Sweden
Compression,0.137438057796069,2016 - 2017,Sweden
Compression,-0.0626626879488013,2017 - 2018,Sweden
Compression,0.00983766777371952,2018 - 2019,Sweden
Compression,0.0921341491846309,2019 - 2020,Sweden
Compression,-0.149535460748351,2020 - 2021,Sweden
Shift,0.0840709182349418,2009 - 2010,Sweden
Shift,0.233175652434367,2010 - 2011,Sweden
Shift,0.0728971295863952,2011 - 2012,Sweden
Shift,0.289121756957366,2012 - 2013,Sweden
Shift,0.23852719950144,2013 - 2014,Sweden
Shift,0.012770187008302,2014 - 2015,Sweden
Shift,0.172318740830785,2015 - 2016,Sweden
Shift,0.180486879929294,2016 - 2017,Sweden
Shift,0.0424149567414852,2017 - 2018,Sweden
Shift,0.471318188964497,2018 - 2019,Sweden
Shift,-0.756155396914746,2019 - 2020,Sweden
Shift,0.658236800133113,2020 - 2021,Sweden
infant mortlaiy initial,0.00578596856587536,2009 - 2010,United Kingdom
infant mortlaiy initial,-0.00478846715647215,2010 - 2011,United Kingdom
infant mortlaiy initial,0.00677269876100965,2011 - 2012,United Kingdom
infant mortlaiy initial,0.0062364455081224,2012 - 2013,United Kingdom
infant mortlaiy initial,0.00323195965073016,2013 - 2014,United Kingdom
infant mortlaiy initial,-0.00465696880956248,2014 - 2015,United Kingdom
infant mortlaiy initial,0.00348287114302755,2015 - 2016,United Kingdom
infant mortlaiy initial,-0.00160730008959752,2016 - 2017,United Kingdom
infant mortlaiy initial,0.00222625854933603,2017 - 2018,United Kingdom
infant mortlaiy initial,-0.00281852944588004,2018 - 2019,United Kingdom
infant mortlaiy initial,0.00223335828908158,2019 - 2020,United Kingdom
infant mortality decrease,-0.0163619780078805,2009 - 2010,United Kingdom
infant mortality decrease,-0.0139652870727058,2010 - 2011,United Kingdom
infant mortality decrease,0.00727558743591311,2011 - 2012,United Kingdom
infant mortality decrease,-0.00258907090101977,2012 - 2013,United Kingdom
infant mortality decrease,-0.00544210265537402,2013 - 2014,United Kingdom
infant mortality decrease,0.02227663383424,2014 - 2015,United Kingdom
infant mortality decrease,0.00570099990227437,2015 - 2016,United Kingdom
infant mortality decrease,2.50970503622596e-09,2016 - 2017,United Kingdom
infant mortality decrease,4.71678364710355e-10,2017 - 2018,United Kingdom
infant mortality decrease,-1.46821411424892e-09,2018 - 2019,United Kingdom
infant mortality decrease,1.9781376056706e-09,2019 - 2020,United Kingdom
Background,0.108023539920474,2009 - 2010,United Kingdom
Background,0.0569268494088154,2010 - 2011,United Kingdom
Background,-0.0159563753988197,2011 - 2012,United Kingdom
Background,0.0162982637696524,2012 - 2013,United Kingdom
Background,-0.00893364569823251,2013 - 2014,United Kingdom
Background,-0.0438790076555149,2014 - 2015,United Kingdom
Background,0.0172684953660613,2015 - 2016,United Kingdom
Background,0.033396107343379,2016 - 2017,United Kingdom
Background,-0.0841546270980378,2017 - 2018,United Kingdom
Background,0.0520874649918659,2018 - 2019,United Kingdom
Background,0.130167140514348,2019 - 2020,United Kingdom
Compression,-0.0024550616911874,2009 - 2010,United Kingdom
Compression,0.0117993154966176,2010 - 2011,United Kingdom
Compression,0.107309122414529,2011 - 2012,United Kingdom
Compression,-0.0253571156485482,2012 - 2013,United Kingdom
Compression,-0.0269780449872929,2013 - 2014,United Kingdom
Compression,0.0748956651564941,2014 - 2015,United Kingdom
Compression,-0.0801276108942914,2015 - 2016,United Kingdom
Compression,0.0329668151438084,2016 - 2017,United Kingdom
Compression,-0.0326123634178511,2017 - 2018,United Kingdom
Compression,-0.0291857003640967,2018 - 2019,United Kingdom
Compression,-0.0183423340281792,2019 - 2020,United Kingdom
Shift,0.214600841516008,2009 - 2010,United Kingdom
Shift,0.38411961372405,2010 - 2011,United Kingdom
Shift,0.0555818255776059,2011 - 2012,United Kingdom
Shift,0.0309916277366482,2012 - 2013,United Kingdom
Shift,0.279701137362611,2013 - 2014,United Kingdom
Shift,-0.213777964027077,2014 - 2015,United Kingdom
Shift,0.206642830297729,2015 - 2016,United Kingdom
Shift,0.0382694076581038,2016 - 2017,United Kingdom
Shift,0.0741598199607586,2017 - 2018,United Kingdom
Shift,0.305854709370705,2018 - 2019,United Kingdom
Shift,-1.29058693291569,2019 - 2020,United Kingdom
infant mortlaiy initial,0.00565357665026587,2009 - 2010,United States
infant mortlaiy initial,0.00254391843455112,2010 - 2011,United States
infant mortlaiy initial,0.000530810651072485,2011 - 2012,United States
infant mortlaiy initial,0.000217625730365591,2012 - 2013,United States
infant mortlaiy initial,0.00205440883597839,2013 - 2014,United States
infant mortlaiy initial,0.000278757295668186,2014 - 2015,United States
infant mortlaiy initial,0.00103356669306229,2015 - 2016,United States
infant mortlaiy initial,0.00155549609210838,2016 - 2017,United States
infant mortlaiy initial,0.000732844840501482,2017 - 2018,United States
infant mortlaiy initial,0.00112480478493803,2018 - 2019,United States
infant mortlaiy initial,0.00547778773742607,2019 - 2020,United States
infant mortality decrease,0.00426463754216992,2009 - 2010,United States
infant mortality decrease,2.41344853098986e-08,2010 - 2011,United States
infant mortality decrease,-4.08609312114649e-08,2011 - 2012,United States
infant mortality decrease,-0.00758790491300445,2012 - 2013,United States
infant mortality decrease,0.00748435477692481,2013 - 2014,United States
infant mortality decrease,-1.06452228058312e-09,2014 - 2015,United States
infant mortality decrease,-4.22540950142118e-09,2015 - 2016,United States
infant mortality decrease,5.45148316277986e-09,2016 - 2017,United States
infant mortality decrease,-4.02169407452844e-09,2017 - 2018,United States
infant mortality decrease,4.22269212011748e-09,2018 - 2019,United States
infant mortality decrease,-6.6235890652222e-10,2019 - 2020,United States
Background,-0.00556719368884277,2009 - 2010,United States
Background,-0.0355430054576183,2010 - 2011,United States
Background,0.0244718756240797,2011 - 2012,United States
Background,0.0395464759705546,2012 - 2013,United States
Background,0.00147796970662718,2013 - 2014,United States
Background,-0.168135967662873,2014 - 2015,United States
Background,-0.16090829105347,2015 - 2016,United States
Background,-0.0757864842358787,2016 - 2017,United States
Background,0.165796422249203,2017 - 2018,United States
Background,-0.00972825027516136,2018 - 2019,United States
Background,-0.270288008965648,2019 - 2020,United States
Compression,0.0658002690391017,2009 - 2010,United States
Compression,0.000182835674330886,2010 - 2011,United States
Compression,-0.017297146429906,2011 - 2012,United States
Compression,-0.0162927396773711,2012 - 2013,United States
Compression,-0.0528413550526947,2013 - 2014,United States
Compression,0.0137319598120464,2014 - 2015,United States
Compression,-0.0851332858411643,2015 - 2016,United States
Compression,0.0183874269981156,2016 - 2017,United States
Compression,-0.0585660735356097,2017 - 2018,United States
Compression,-0.0128996255742412,2018 - 2019,United States
Compression,-0.0637407895931208,2019 - 2020,United States
Shift,0.133942834901713,2009 - 2010,United States
Shift,0.0979456419196876,2010 - 2011,United States
Shift,0.116820846622459,2011 - 2012,United States
Shift,-0.0112689129730176,2012 - 2013,United States
Shift,0.108411557294089,2013 - 2014,United States
Shift,-0.0201887335431619,2014 - 2015,United States
Shift,0.1496412305361,2015 - 2016,United States
Shift,0.00227158300693691,2016 - 2017,United States
Shift,0.0665553021706801,2017 - 2018,United States
Shift,0.14804645071494,2018 - 2019,United States
Shift,-1.82804291728833,2019 - 2020,United States
