gender,age,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
M,68,984175.97933694,919619.244922787,904722.859911782,1042523.71588143,1199583.55101271,1220339.12781559,1165982.18155989,1156808.51651757,1183470.79343529,1206046.06456407
M,69,871408.045558616,932162.933795078,942533.351515729,928697.931138384,977975.969960433,1126803.25915998,1228937.1157496,1184058.23409575,1115787.74536881,1133915.13766481
M,70,772115.983275278,889500.900533292,944407.290767242,882217.236712556,865759.932345102,998530.555652681,1151949.19678966,1171673.53282684,1117770.31877965,1107698.10272187
M,71,732513.062948776,771845.502103448,833112.297787682,889465.318692151,899087.120145378,888132.545789435,935988.814627012,1076833.31366062,1173848.40178149,1131418.60275162
M,72,703107.337774481,690022.09881308,733746.161790017,846069.749671817,899774.383744963,840259.049056771,823121.25827561,949978.841598332,1098952.23614757,1116328.57759872
M,73,659473.003685002,672544.868735026,693028.464227569,731856.397487208,789600.797817505,841996.637372008,851471.637709627,842142.815670386,889368.781748709,1019927.69402829
M,74,618743.990292333,654543.228749567,662676.412949208,650341.967175617,690494.193651536,797167.664173103,850137.601845626,793080.653197892,775861.55646839,894587.830873522
M,75,587546.685172709,605146.287926945,617952.315164275,629633.664743291,649145.663300109,686107.668377495,741122.176431968,790358.703403214,797958.997282043,789649.880703787
M,76,553223.509659725,556815.767343267,575325.699243738,609235.72797164,617507.693622823,605563.527369272,642816.577548289,743336.458527375,794298.319026542,739366.954266041
M,77,513628.338648592,525261.756955171,541912.543071993,559444.083694262,570804.990003081,582433.527798018,601126.205373584,633597.050875439,687946.146740881,731462.775305589
M,78,484447.853585114,496334.689109133,506553.704015644,510231.322372077,526755.543053947,558955.832105687,567746.596285091,555104.067977466,590119.84620226,681912.402571105
M,79,469491.999573439,464112.67063471,466651.917321726,476597.159464017,492697.256435734,507164.922061635,518317.84837167,532610.322829107,545839.037472111,574280.414971161
M,80,451492.19886711,439389.197969609,434845.902279188,445765.327510366,455530.115554126,458021.323392874,473397.904340422,504487.799775848,511746.499016712,498379.321039919
M,81,421298.180047951,423066.873961827,414856.067678822,412014.509809503,412679.067924486,425171.359573251,440132.476802798,445531.224172688,463797.027856661,476022.612826434
M,82,387989.275901957,396247.055042519,394430.113009046,384456.51980455,380204.252330482,390764.052109699,400089.814165929,400719.836811911,415850.954919111,442469.205190864
M,83,357189.964181919,355803.074080562,364635.526330408,364070.651087361,360422.316978453,351231.430941457,352571.899143957,377779.332161822,376946.650835425,378121.979015792
M,84,325906.772908549,328159.638293853,325332.485985278,335477.649603938,330920.697356798,329898.89308893,326832.310624694,320910.97956985,344378.585752635,345727.31020592
M,85,294924.263855141,323512.150500252,284435.755794395,296762.472603611,287882.250952602,335146.28191182,333084.464626726,232716.954387275,318007.332754253,368256.822218856
M,86,272902.937400647,321296.188944644,259886.85180106,270757.916147682,261205.536009617,343528.474886006,345310.994153797,183712.034639076,304449.630245484,394420.67662002
M,87,260174.348243861,301390.630821973,255812.011237938,265117.443817903,261673.014083868,330733.984446338,336169.213479572,187790.899138915,302582.743564041,371032.659276163
M,88,239962.430986048,256549.524584428,251455.643894683,258418.223114035,264878.207411486,288189.614638122,295471.393023058,220668.306465789,291308.768463403,301778.473021417
M,89,200859.779153941,192425.607769996,227560.60880075,231317.996946675,246141.276903168,221486.759063829,228291.930929711,257017.6550399,253453.794855291,213146.968723344
M,90,147179.786852351,125793.049712143,180286.212958392,181621.956094256,199159.375580492,148637.746476937,153540.596126552,268107.89506947,191584.676529494,131700.635521072
M,91,92171.1901456634,71365.6375021205,120659.712792324,121209.366536767,135335.003936496,86752.6983709879,89565.5165897272,231505.410916549,122536.299551296,71796.388229162
M,92,49203.6588129153,35344.3850154314,67646.5220732856,68294.4175549047,76571.7719892508,44288.6148533501,45588.9345172685,159563.224418635,66082.8458158867,34887.7945411487
M,93,22482.0017859607,15417.3935704186,31788.3197888072,32532.8487960792,36092.6362784816,19948.2081650494,20429.1463318877,86103.3905518213,30164.1801747027,15274.5613270404
M,94,8906.83740020527,5997.54293334125,12686.4125611123,13270.2169563597,14366.3850579904,8024.52645841474,8160.68782119714,36718.857771565,11814.2034036698,6094.03889579886
M,95,3106.70102439945,2108.73323747953,4371.68158404361,4708.9694090568,4912.2271327021,2921.10603775608,2945.14473463679,12597.4948319984,4035.5128637215,2241.1139232427
M,96,970.822502490676,679.692208138142,1326.81982720845,1481.31297305661,1472.73795648229,975.794113213636,974.012147232799,3574.18138894344,1224.90503052484,768.563693306697
M,97,276.727881524185,203.744374722548,362.072418990636,421.256350572041,395.52080138621,303.39759175519,299.476377064279,864.161412742996,336.823419509597,248.657365839356
M,98,73.280304889857,57.6277621110197,90.7359917951761,110.493047750652,97.2553388117315,89.0687046423372,86.8596899333937,183.764118301652,85.5734926179862,76.786505274908
M,99,18.3609441428405,15.6037490026514,21.3285539241865,27.2733640609713,22.3809450835907,25.0439752565082,24.112253218473,35.481983196922,20.4860742592158,22.8965475620079
M,100,4.43231901115233,4.10273188361178,4.80208051109703,6.46223201880965,4.92574787278456,6.84025368085348,6.4989832727287,6.41999531409978,4.71195570493058,6.66847949931542
