year,gender,age,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2017,Female,90,315.150976905021,5048.2887776642,3215.62112788963,6098.38683724949,41699.4627725344,4825.301259036,5462.33249119417,660.935880452254,1035.02833354439,28696.0747545382,7854.35976690954,2324.89493303289,4633.54111992764,1449.63358558876,15706.5043474741,7285.249306344,3723.54460061599,4569.11486036995,4505.66788329131,9623.33692058077,6779.89215914395,1763.65622759341,12186.2735419223,6913.39815783246,7561.39870024321,2848.45341615635,1173.60934016343,9936.55850221999,1030.26444790632,2427.46492254813,1511.93834914097,12087.0052572335,2059.45695642671,1972.04231220035,27081.2183016881,15232.2022452352,3884.79664151457,4698.51007722343,20627.0309682619,1701.61521814015,4792.7920453527,1173.10382107382,6394.18842773982,21555.4310210672,1801.71356805418,8337.64435063815,776.421910869973,7467.14967054925,7433.10700763073,2223.85581714807,537.446831459602
2017,Female,91,265.198945070091,4041.19448538622,2732.74965633819,4164.57824835916,32791.1341162612,4086.6034040503,4645.10814578898,587.564746727917,878.204031395512,21299.6351232091,5886.09887017189,2033.94918792456,3589.26084562793,1131.18764703241,12081.4949460217,5405.83922710501,3119.33454232139,3874.23536980925,3681.40375260784,7678.54253660108,5468.7280938401,1593.04903270966,9366.64601372007,5276.36047163734,6157.34818526596,2155.77803742536,1025.22381865197,7348.98844640691,911.437138262028,2021.43429888922,1055.20339742127,9580.76803335238,1718.52003699965,1523.69292255268,20623.4040011954,12740.9366634715,3164.38140789027,3922.50418234498,16851.0261938667,1397.90654383946,4071.56833643363,995.108108818606,4702.57848973945,16733.6825031788,1490.45200014691,6427.64439760484,676.375200623395,6395.00881415277,5917.17866682118,1764.96540651036,479.129153371999
2017,Female,92,220.46008872195,3144.00645322895,2263.63222445318,2780.57552717276,24740.8876149891,3360.41026729443,3823.68096814324,511.717996288116,729.386483142085,15252.6859608422,4283.09395619035,1729.72162886954,2694.11542901401,862.328480254289,8958.61434305285,3891.51214145987,2537.51200828864,3195.81850539302,2923.54905925787,5913.53428468274,4270.90718382053,1408.55142873007,6955.33650226769,3896.60575972156,4856.54287794229,1591.00254958976,875.979961986098,5273.96308605371,788.814331920203,1637.58370827673,721.870847169708,7328.15810404876,1399.61615917496,1151.49111933267,15100.5961445513,10282.3623014585,2509.82646514969,3174.57418577786,13240.5635976564,1115.44013033789,3368.17350108604,823.706172636665,3363.86273426938,12543.747154702,1205.08153139343,4800.32580557472,577.142126543263,5303.98527635573,4557.27363615966,1365.57461720273,420.03636237079
2017,Female,93,181.085096097014,2382.81770963061,1825.8892095378,1832.92078459099,17967.9317332161,2682.40630554436,3048.35203568923,435.936170179875,593.085716694286,10599.196237593,3043.46387321498,1430.17774861499,1971.46241240966,645.389710599786,6438.53880329291,2737.18453542431,2006.54536971338,2562.02904531202,2259.94634917444,4413.29391502669,3238.78011985381,1213.87892111328,5016.08744853381,2803.03841770061,3717.06398137721,1151.81356592509,731.39094292795,3695.73473429998,667.301660621424,1292.7652926911,489.395731887322,5429.91942810283,1113.18284716039,854.707375623461,10692.2693238574,8007.13713207844,1940.82350825686,2494.0332906024,10026.6494119084,868.012561858406,2709.21372999691,666.170980336491,2356.4317706162,9109.43879753732,953.00594723867,3489.79828090115,482.103426436731,4256.78362440327,3408.61755306163,1033.87640208481,361.341476146528
2017,Female,94,147.020685113646,1762.74701661458,1434.01886592194,1199.42521863507,12594.2958623784,2079.44659769289,2355.90835488703,363.020077821121,472.379138907658,7175.48428153406,2119.80587231619,1150.39962837533,1412.26103670165,475.834918318412,4502.01408944018,1889.70583794712,1544.22055910919,1995.93292870529,1702.99245221312,3201.45679648219,2390.54722998623,1017.01615486644,3526.35383067081,1972.77131077958,2765.45588888607,821.156415627999,596.601836881099,2539.15665225873,551.667791359159,996.072287584537,330.86715663411,3909.23018822677,865.33069523459,624.917549953834,7350.64290063305,6021.3234994562,1465.13967749918,1904.70592002605,7332.28160040573,660.752363398558,2117.98411237867,527.047027099615,1623.52719938341,6425.60390330706,737.800732242113,2478.10054081217,394.230910833948,3306.15243296423,2483.02934281208,768.039039916895,304.669040389853
2017,Female,95,118.029106898226,1275.19800528329,1096.8216336579,782.344582922161,8541.48872645875,1566.59790125135,1767.03010841385,295.393421805086,368.763244585211,4747.88701699513,1451.75066525086,900.938597995114,993.774001970438,346.58073752428,3072.57147844448,1285.22783299043,1158.08631325134,1511.37786593854,1252.8113772765,2263.47082778605,1721.11662782437,826.871924339485,2424.15155616986,1363.34778546932,2003.39278242461,578.33498101557,475.466865915518,1716.11089376269,445.722302830366,750.204628057292,224.120213374782,2741.83733231884,658.03744865598,451.160408141843,4923.06595098097,4377.09874255562,1081.15895094991,1416.09146273217,5188.19099503472,493.333356458358,1609.25608169572,408.413978888233,1103.96531026123,4412.84673160263,559.701874679181,1723.79511229843,315.645320259591,2486.13890049476,1766.13029910455,561.160425134568,251.576464442787
2017,Female,96,93.7403194400944,903.553829251121,817.595377611822,509.772080334519,5617.59289280973,1148.22185094903,1288.01213609987,234.930575376809,282.389897356619,3077.76686082503,979.680196090313,687.702679752975,688.55852477263,249.870444336607,2051.68565575994,863.165964812093,847.500061895129,1113.32103115564,901.034286598529,1563.10614506525,1210.9613097323,652.03736643622,1633.29294263864,927.45233509142,1415.50649575812,403.230835498684,370.412579393729,1143.49038611179,352.131182674043,553.116254095696,152.488101846072,1877.4989446978,490.041178134515,322.17260150193,3220.25536643135,3080.27685863532,780.891120118691,1026.46645105632,3559.08034236706,362.010315559047,1189.15322482284,310.36589404827,742.517458786128,2956.46578225256,416.487198822979,1177.14217982586,247.590327595008,1811.94513895342,1229.10638762878,403.976670834459,203.41878305911
2017,Female,97,73.6915105095503,628.037567386834,594.522573614499,332.35462138335,3590.5243280987,819.763877072934,913.748272060234,182.706757349404,212.319774140124,1958.57770959369,652.61900744985,512.253797485901,470.708427064566,178.60831087428,1343.22708488353,573.565341732892,606.062973461639,798.609484603997,634.455720296436,1056.46002770149,834.104868460308,498.671780591077,1080.72293876459,622.348874329703,977.032295943379,278.804190421729,282.28650142669,752.586858883776,272.205875985433,399.778194427102,104.399321286646,1257.6666581801,357.777262888992,227.89448371437,2061.82400307834,2101.81776229765,552.785778776772,726.522717554788,2371.66510020501,261.561242511398,855.374060926792,231.581101589304,494.877764250881,1935.92889248635,304.328471509155,790.614512026298,190.398573344143,1281.53702382253,838.484276582148,286.997693986026,161.085967216796
2017,Female,98,57.373964812856,428.833139836604,422.247581753705,216.981159458032,2234.7854499248,570.929562817661,631.929941150754,139.067112980537,156.899584865894,1225.52297911305,429.740581358996,372.861038781536,317.958993787969,126.729201239271,863.701055852861,377.600701559898,424.142488005862,558.604563022153,438.00945604938,700.032764660819,563.347042485982,370.18159481249,703.419654769096,412.566831205103,659.855744156366,191.396893439356,210.65611560883,489.896485161578,206.097150303695,283.653076454404,71.9797970603217,825.565948331633,256.397483557379,159.861568083766,1294.5169328079,1393.12559231115,384.031601783176,502.896457431297,1538.1806346799,186.355628392922,599.71506714137,169.871263136653,327.238335281389,1241.10087166067,218.611555758957,523.056728380181,143.682207203508,881.004036640965,561.618285469881,201.468244721221,125.00781682041
2017,Female,99,44.2670957604855,288.045303977961,293.308325008992,141.928774806151,1357.20670609211,388.48849851608,426.751305062705,103.70310210358,114.081099473541,755.138114842188,280.05705697903,265.590834104008,212.506144456903,89.3472259307275,546.314258982365,246.572700121858,290.915821334082,381.56627678775,296.895943723661,455.507349105361,373.652108284799,267.028637828603,451.036436276756,270.553318157282,436.736366530215,130.587032320802,154.108635445529,315.784053272539,153.004759425623,197.840307331786,50.0002316935731,531.930615096838,180.580912271293,111.311724475676,798.345374285734,898.660403119227,262.180391109822,340.966246461514,972.843640906181,131.105347168843,410.420758540154,122.6466650497,214.910390066305,780.261097170821,154.559485126124,341.336639072577,106.513291996673,589.69825804248,369.907497812683,139.909510486031,95.1422875755443
2017,Female,100,33.8683542213538,190.579967240273,199.57255412036,93.0322224705954,805.801064742817,258.700710102314,281.906335001599,75.8580914467367,81.7085908376229,458.809301767285,180.806639299196,185.418798520346,140.676073481385,62.6401597677197,340.410685781827,159.84761966901,195.858592964685,254.943457141926,197.869179375938,291.502681466388,243.743652705886,187.474222770575,285.284185037602,175.703694881838,283.727190139448,88.6183631361433,110.6660135506,201.759530720365,111.519318517282,135.826488222692,34.9925960346988,336.932895411875,125.153605156712,76.9955455608744,484.352276535089,565.295672735693,176.131745482148,226.794576730223,601.17650336957,91.1846454701811,274.613323951072,87.2651913369655,140.287496007665,481.803482539754,107.677713949234,219.986837945817,77.6567718337713,385.038364099664,239.918524956515,96.2141784608211,71.0945600939255
2017,Female,101,25.7121344676869,124.366568654796,133.223880993379,61.1150608115378,468.612325141673,168.880800219484,182.486402240891,54.5052082075974,57.7160523430324,275.22785982516,115.748356448162,127.073440015949,92.3312209731401,43.7012525583674,209.236764499144,102.959148946553,129.628415794406,166.903046185824,129.843134415612,183.738765229284,156.603349944537,128.333410790378,178.221416475484,113.113226897833,181.206038204181,59.8545045470837,78.1140065104833,127.886421567007,79.9078285518403,91.9129587989464,24.6687306507984,210.120916062059,85.4656870654401,52.9457887548676,289.505533613787,347.463922134006,116.589883311997,148.227802414585,363.68478394086,62.7673638698703,179.95521803812,61.2640840511194,91.0863133530122,292.663445529427,74.0088840180954,140.183088935903,55.7525895993723,245.720815924983,153.443707181107,65.5839198422539,52.2205776428724
2017,Female,102,19.3823552315726,80.1484280278929,87.3953137750383,40.2336948916929,267.440809390319,108.26523547097,115.968064941124,38.5247550044798,40.2558970590566,163.204844366982,73.5386310520386,85.6295895672101,60.1368286214838,30.3567313526365,127.031175198864,65.935811791321,84.4711886000942,107.251521116347,84.0116915553335,114.232264827111,99.2392968425374,85.8294272346837,110.09675720204,72.2501483775364,113.949021167195,40.2586375635778,54.2755739102218,80.484194912655,56.3698077121676,61.3856831514146,17.5109763825345,129.200667712844,57.5825045095887,36.2170361288927,170.721299897842,209.119994293058,76.1469054279888,95.3438454814357,215.800601743943,42.8061516237639,115.702147727446,42.4893509103325,58.8595110912344,175.14362884557,50.2454294592939,88.4207940087137,39.4666041524997,153.574001946337,96.8997408720029,44.351150894794,37.7552867858763
2017,Female,103,14.517648531177,51.0743184225322,56.4352992181434,26.5406755195805,150.069065119778,68.2801960433433,72.4803230555471,26.826748111392,27.7588439189955,95.7792475721427,46.4057294599079,56.8298376849889,38.9012844039743,21.0072377505469,76.2735349654502,42.0106185673044,54.2798157314704,67.7712396300453,53.6726470510905,70.1484040953031,62.1139870138102,56.2022264466698,67.3329564578638,45.8278621445911,70.6626552799567,26.9793983901836,37.1782407197447,50.330207699879,39.2067617620865,40.5162623264619,12.5100324967684,78.4432056278462,38.3280373916878,24.6587432287485,99.4615856313172,123.491496700506,49.1353934247894,60.452314312777,125.841686678186,28.9517218833553,73.1223454131761,29.1469413720086,37.8747840634768,103.419425585039,33.7359600189435,55.2633809966012,27.5838186565666,94.1924721065,60.4993148129905,29.780573273059,26.9066446377799
2017,Female,104,10.8120885237583,32.2235197414385,35.9349631839088,17.5404708989267,82.9512296095381,42.4402926775371,44.6347846091304,18.4336809639865,18.9476484855226,55.6948405232355,29.1087091346245,37.2081558380626,25.013040655751,14.489179128566,45.3493838163923,26.6465968921558,34.4478917371419,42.1879812828793,33.9055749131846,42.607913467977,38.4521414924696,36.1131685210549,40.8144027626996,28.8894585396522,43.2797562512992,18.0224989422559,25.1449209019695,31.2967528264614,26.9273292080693,26.4627712184752,8.98948089936004,47.0932571305422,25.237796877158,16.720458980957,57.3260075280975,71.7042781618674,31.3668106663916,37.8427799436866,72.2570915384797,19.4382124921865,45.5098749512853,19.8003959109097,24.2814372421806,60.3450616150235,22.4287773256179,34.2607388093442,19.0606158556844,56.8114093475329,37.3929377444122,19.8718478409322,18.929559864109
2017,Female,105,8.01218193591159,20.1535336399666,22.6016229633414,11.6116835460117,45.2522674886483,26.0449887089482,27.1330309054543,12.5190739889812,12.8185049063646,32.1268303583796,18.1636985930424,24.0734523414175,15.99885074808,9.9650308417712,26.7326430042026,16.8355045943134,21.6249697706523,25.9201193758432,21.2083146304882,25.6333680346643,23.5763914429023,22.8225619083919,24.5483241913525,18.1140263569346,26.2221838411822,12.0059817422655,16.8176028898308,19.3658880247924,18.2899266217916,17.1259991909609,6.49328940426138,27.9956170970546,16.461837921885,11.2974604465729,32.7314529537937,41.0235069457176,19.8364112648705,23.4258827034982,40.9317307671676,12.9677115749544,27.9466114047958,13.3368089630613,15.5168349873683,34.8466917165071,14.7831657971878,21.09016429754,13.0401202192026,33.765905783031,22.9083540698074,13.1877761581028,13.167049826935
2017,Female,106,5.91190154673047,12.5106650352872,14.0661998430977,7.69803238271984,24.4095944690995,15.8095839414401,16.3116190498565,8.41710424567706,8.6059220046159,18.4047963684602,11.2835133443951,15.4173925893411,10.1873930259299,6.83692760686082,15.6430160443871,10.6013441438455,13.4490643269007,15.7470637460709,13.1543722916824,15.2953768218877,14.3369838427945,14.2188288793363,14.6669050110821,11.3056504420879,15.7403860873689,7.97921723942785,11.1407649672013,11.933070244858,12.3054030250097,10.9966708667703,4.71140505192273,16.5029479259865,10.6508055218118,7.61020970603897,18.5387945533498,23.1747906098325,12.4438816153674,14.3630025418145,22.9193849130387,8.6039653547825,16.964801364444,8.917769093438,9.88876536669939,19.9438189049924,9.6719336392487,12.9041703158662,8.84506223789555,19.8176552341775,13.9288004670542,8.71118745512883,9.06965393085142
2017,Female,107,4.3465752293019,7.71796883030602,8.67739960701025,5.10971447393444,13.0436766697249,9.50948121603288,9.71567363978455,5.61181034023809,5.74098862787656,10.4834465102325,6.98344533840805,9.79019282858399,6.46276772732374,4.68137985071154,9.09789465064332,6.65720583454365,8.29942166635634,9.47737218839722,8.10167749766997,9.06460354497791,8.6588277054776,8.75357760938443,8.71459830998559,7.0293885095261,9.37556606322971,5.29272213983146,7.3213499071552,7.32741106774976,8.21348623289865,7.0148917665825,3.43149981499249,9.66016281294161,6.84462727556624,5.11352390745663,10.4300060433891,12.9542004962013,7.75410932219321,8.73623964234854,12.7100870308891,5.68280146145665,10.1998802360691,5.92673867851238,6.28773054061439,11.3299562912572,6.28895328882133,7.85576215561908,5.95676388728022,11.5097637904744,8.41585426657714,5.73188615666431,6.19643326147861
2017,Female,108,3.18655106655862,4.7376264989323,5.31546758544191,3.39502251502539,6.9179116049452,5.67838007740144,5.74420505358609,3.71636948700843,3.81029173213939,5.94409421880064,4.30928047505047,6.17471082476722,4.08771945031214,3.20033144635112,5.26545028610198,4.1712090985718,5.08977638244922,5.66129327607173,4.96172271269607,5.34275688234296,5.20088875146236,5.33777270714374,5.15502738861249,4.35726993022863,5.54993861613281,3.50530495210929,4.78062673784226,4.48680428653967,5.44746412625424,4.45148086621948,2.50694684137384,5.62301265276263,4.3748905326783,3.42904162067215,5.83656966552024,7.18016468002718,4.80589814201934,5.27992496261958,6.99417152600567,3.73982652253827,6.0855692886813,3.91976090206989,3.99078315121249,6.39833460099392,4.06910048439498,4.76314833296223,3.98868264808667,6.62875281767195,5.05935525139381,3.75985551980155,4.20577044024922
2017,Female,109,2.33108316128358,2.89729854458602,3.2388725001962,2.25742391346697,3.64836813783783,3.37219002585248,3.37729898135829,2.44870190249374,2.51920563990064,3.35870742544729,2.65321030661073,3.87455909417238,2.57972876746787,2.18523978958671,3.03622702846954,2.60922463927812,3.10683524231284,3.36274605214914,3.02588417579932,3.13618139979265,3.11104994010021,3.23159535398727,3.03927057300537,2.69474376128074,3.27007581524767,2.31883481145288,3.10661375742649,2.74166618870198,3.59569547326266,2.81370728390926,1.83573491524965,3.2592900028842,2.78496381863,2.29600438852772,3.25298056729895,3.95458821836939,2.9666406746684,3.17574943164931,3.8265072773932,2.45447935071946,3.60992503074841,2.58294167406664,2.52948548742583,3.59722429189426,2.62305528049176,2.87928439343285,2.65935743683127,3.79364515676433,3.03005093284289,2.46056483324305,2.84057892839036
2017,Female,110,1.7027956682359,1.76737865384687,1.96650524825141,1.50176909089618,1.91676609021754,1.99523619356933,1.97823842728846,1.60793692658134,1.66128854678047,1.89343526427007,1.63112027139062,2.42287329194553,1.62559963438149,1.49092410963081,1.74645272501116,1.63032998979213,1.8904610241454,1.98985026998609,1.84006318593175,1.83584521058362,1.85579480206754,1.94701919921125,1.78785902489102,1.66398946864653,1.92072183551807,1.53276470052546,2.01223501855573,1.67293550203532,2.36575107649202,1.77378393375478,1.34633835661214,1.88383316268675,1.76799672122234,1.53579489414938,1.80811318636316,2.16874631869139,1.82630616730311,1.90396394448616,2.08529880703192,1.60794559203255,2.1330578577593,1.69784540845735,1.60180155424458,2.016327345672,1.68666914267128,1.73695343714945,1.76791312098096,2.16188783115771,1.8100781048254,1.6077473264588,1.9121487750051
2017,Male,0,5509.01503942885,29698.2090811858,19105.8019699568,42243.120196937,247071.211745403,33352.2804693718,18088.9805580489,5027.49143432957,5604.10608531665,114230.52266594,65251.1044659509,9269.29104107119,19620.124249367,11356.9494672827,76769.2581635533,41882.7893644475,19150.1137761277,27797.6323006228,31296.6031568507,36499.3505881248,36595.8465937411,6354.99381931285,57031.2668585088,35187.340143848,37648.9151084506,18775.5783428766,6201.70556996581,61233.9721565419,5675.74665677613,13268.4407828451,6297.75686343685,52207.0794785099,12330.8717774272,18353.7111620724,118695.115458423,69590.8696985665,26082.7486475162,22907.8403071946,70473.0447217003,5413.7402556787,28879.4008286511,6252.15412810172,40934.8773730042,198646.322351112,25395.4952875417,51016.1183937175,2954.97295412542,45516.2385071412,33200.8803381716,9507.35893597871,3564.17651964737
2017,Male,1,5577.85384072903,30240.4694839998,19958.4717124464,44134.6104407973,250571.084806892,34141.9653574868,18557.8934884544,4836.04338784048,5532.32068325974,117384.329567246,67315.905701964,9320.84851421664,20253.5379450266,11867.6290420322,79732.6960126534,43135.1321508392,19489.099075872,28389.9047383566,32096.6621291302,36995.0163675319,37641.8424456992,6592.99307374768,58597.3847223424,36240.3573159136,38326.1397586351,19031.2425311326,6514.81838681417,62502.578796687,5652.76340644844,13642.2858732534,6502.34944343614,53206.490782417,12727.6110349823,18945.5251895644,119701.470109244,71438.3367229109,26908.9534475257,23698.2619656338,72081.0574361129,5629.35013703681,29875.7535112606,6407.46533518056,41814.0345807104,207183.113139948,25893.9546762674,52993.3513159625,2998.66481666856,47455.2379223829,34281.1495459341,9817.67544707223,3870.4913222692
2017,Male,2,5536.69383312079,30180.6318542715,19862.9674080906,45130.7484468494,256057.210739703,34345.5391944495,18903.5336734017,4489.16022182696,5538.41275479745,117387.998362309,67592.0831625372,9367.15663650028,20583.8931092013,12000.584729858,79739.6011460611,43575.1643550757,19655.6779416463,28569.6501521433,32022.3427369069,37003.7222650253,37724.4817617466,6727.10821500609,59262.9905970741,36665.8454936377,38661.6693294942,19133.2919831251,6590.18056817665,62773.2210352793,5580.74775323867,13877.9452980809,6616.6584169185,53352.9882676997,13058.8918864226,19037.130102554,118895.267502785,71915.3590252796,27166.4266821141,24274.7932143679,73090.3201426233,5677.94150277218,30293.3943869654,6434.43353683625,41876.4589602075,209735.133090678,26237.4222002383,52775.584679677,3118.35837997116,47748.5340276548,34696.1229789674,10049.9170485852,3897.22622637566
2017,Male,3,5495.53912876382,29952.7930153375,19572.2838277382,45455.5365277181,254008.729968738,34315.8881893949,19129.1425529459,4287.25497236483,5591.63460093852,116619.321025452,67333.0302585909,9463.4572950847,20579.8906078508,11958.9201284185,78700.9110790714,43610.9358874111,19807.9583176388,28553.3847441365,31611.266453597,36984.929103873,37166.5278367927,6762.60858276362,59418.240995942,36708.6439203679,38724.4474098587,19173.639566711,6548.28938728891,62517.1943123959,5478.5046563765,13859.2458008722,6718.62277948322,53377.0283301686,13315.9031884978,18986.8498791079,116741.483853984,71936.1866940123,27238.1723593927,24554.9103495332,73551.492013898,5639.44380513757,30326.8729357215,6376.74088802964,41709.0393973275,208521.282835287,26356.0361814101,52161.3904672541,3217.06441596804,47376.21933068,34739.1267502039,10259.2984301216,3823.32018310652
2017,Male,4,5533.61669947504,29976.0580596107,19757.1046764767,45524.6870339237,255440.481709009,34452.3667248743,19314.8856475143,4374.485844716,5655.21479202542,117000.891713952,67990.560191168,9607.93400189874,20336.4062022648,11971.8783745851,78691.9136805269,43689.9830966127,20040.9398047611,28551.8179259947,31347.5834666917,37346.9798458135,37431.4133056733,6736.3332672941,59540.1968524467,36645.9391230078,38642.6552976956,19253.2159903495,6515.99821478698,62382.7782691259,5362.92117199959,13584.7453266023,6875.07150878578,53895.0471649598,13500.8747445192,19141.2472733757,117402.547661489,72354.6509775584,27436.7944219181,24561.6746229651,73716.1623541135,5608.08154978034,30265.4297867459,6292.94547655643,41895.3178044985,206577.198114166,26225.8953932495,52604.3918926748,3213.46787080015,47283.6558673158,34784.6281294635,10469.7442585266,3826.38743053532
2017,Male,5,5555.54939799898,30127.9923882613,19953.0373378762,45381.1306280548,257149.616502102,34860.9116866197,19556.171147451,4368.02631284154,5701.92257303507,117242.936036891,68900.8402935928,9575.68516634973,20175.136842257,12052.4558294017,79382.5124047183,43737.4109733695,20253.0100103611,28473.2993530739,31094.80724565,37723.3244109144,37959.3284643779,6744.69774586195,59664.863371128,36565.9304477897,38570.4619134513,19335.6138680585,6475.31310229337,62578.3949278178,5231.49302741527,13359.7025168288,7010.10515810924,54453.5111438802,13635.4977484382,19287.7221765488,118262.366439953,72572.0790674807,27547.8021548587,24524.9476467978,73719.3401018422,5618.85113283157,30298.7482947883,6225.10881031305,41970.4904551473,205528.838086608,26121.900107193,53077.8160047334,3185.70745377414,47329.902059893,35006.4017591204,10527.6440919327,3867.60385461728
2017,Male,6,5477.74740966285,30261.1640937445,19727.7713299977,45144.7830967062,255253.932530882,35529.2128299359,19918.5163031734,3968.35115136359,5716.81900451168,116254.691553524,69347.4864691911,9221.46302663823,20348.9565433218,12190.8207409422,80125.7995331984,43680.8799982037,20353.3449140767,28261.0351860554,30750.2981888059,37773.8964674867,38051.8806443301,6859.06920933499,59791.86572418,36541.4722291519,38644.6391111139,19432.5993149887,6413.39394385652,63206.5812616902,5093.36499004524,13424.1232068605,7055.49537200188,54592.9732325142,13758.0538920801,19238.6095522551,116605.388886515,72110.5479219191,27391.9787130964,24652.7056850425,73736.4508609726,5677.03520851396,30568.472099015,6202.79586727369,41590.5249098698,206288.127538942,26298.2330294269,52584.4360445396,3213.7627417027,47289.4029948637,35490.878364373,10351.7051200975,3892.21933973449
2017,Male,7,5386.39386204822,30528.1033164216,19610.6135783231,45470.4667689054,253908.94546526,36216.3586101323,20339.8148571076,3515.54058978771,5723.16169663755,115943.907430418,70058.4203443896,8818.9023353479,20743.1910921987,12452.5864560608,80844.9480743078,43835.0306247647,20446.8092216769,28190.5094501964,30740.5109190727,37855.9730785796,38029.5863960107,7020.16298810744,60114.6878061531,36730.529026915,38927.4696219137,19830.5457969625,6435.1125159867,64304.4892510597,5007.68949994706,13634.9069688006,7095.94086846183,54665.3310211576,13947.9502747205,19315.6146570561,114302.837223277,71979.1394599914,27304.9731747522,24930.6216806209,74168.9900288989,5723.5649105424,31123.3957389279,6228.16575923679,41587.3756027459,208363.512799935,26738.6859298491,52089.3869504777,3269.06929896603,47406.9297890451,36152.8497035251,10243.1779312731,3943.0091318458
2017,Male,8,5362.38966166784,31047.1441218145,20076.2526809401,46795.389009475,257032.884664432,36688.4823173426,20749.0472931578,3274.97346804666,5743.1018479477,117984.991747805,71700.4652156158,8608.20942568849,21169.8702618314,12862.6596114534,81578.3588780245,44450.2062785727,20625.3314119654,28482.508265497,31367.6580827951,38302.4990313781,38279.2631459355,7159.17912989156,60789.1535857764,37199.587984354,39413.8204572969,20712.0060402631,6616.61095275552,65785.5837658831,5015.09353327504,13796.9221566322,7221.21172351664,55062.757635686,14244.8620320571,19779.276556643,113434.497355524,73042.3181146273,27567.3876342011,25272.4106157568,75243.7424475501,5716.8691680931,31917.0636921375,6287.60978960484,42628.1179936293,210897.283230867,27316.2917612061,52563.9516944973,3310.72810442434,47857.1333390068,36854.3681853083,10446.9254920604,4056.32287485872
2017,Male,9,5346.54636579835,31535.8716631721,20641.6765049175,48206.669335188,261343.252791464,36986.7009923416,21166.1912089367,3152.48884780355,5762.45902903507,120800.085089895,73382.9513627313,8509.15971266417,21471.1321028479,13198.2856142281,82319.8109748211,45201.3628047635,20761.7755982302,28891.7078255637,32025.8043984467,38762.9170855995,38576.9120630303,7295.85952369243,61655.9058462319,37583.2801344867,39892.8422061045,21529.0276058974,6821.08947412174,67110.0467547734,5058.86523631535,13838.3128601241,7404.60047516937,55644.2473875801,14488.7177107604,20216.3460806766,113540.303219748,74431.0398571955,27845.4814584047,25499.234861224,76304.165691596,5740.08201531608,32586.7798927951,6327.16310255924,43789.6884555069,212781.011195479,27689.2226105291,53508.2365606384,3344.71641358634,48153.9462715904,37412.2656713076,10727.0295911934,4152.51347784727
2017,Male,10,5271.28463121246,31694.08887289,20736.6414027988,48678.6254426664,262809.352760572,37205.193651648,21620.074983806,3032.79372239596,5766.24147971736,122342.127030899,74067.8226105092,8415.83168580334,21530.5228264839,13251.848797217,83073.3185618644,45695.7266450313,20723.2604368672,29124.6007784707,32060.4313474701,38898.0589560304,38637.795344427,7454.03502008079,62516.5142138019,37562.8470612043,40145.5624461257,21674.2851483258,6883.93108504759,67733.0507429203,5064.58669541177,13750.1127515102,7593.95969780106,56209.0268200946,14516.9968983829,20180.6996915298,113839.165995026,75118.9392500667,27781.4693991423,25475.3687779271,76708.624991188,5869.09582397253,32763.1435891447,6298.4752983155,44028.5147136122,213149.207491322,27590.6607189569,54183.6645533242,3388.91567630493,47827.1820677072,37685.2327353485,10805.4331496026,4147.31424230911
2017,Male,11,5159.12624157907,31596.2331599705,20533.8550888259,48423.8073251207,261854.32358754,37367.3814462405,22077.1651585304,2886.87226973886,5770.93212322392,122229.793654974,73930.310809858,8360.8531270395,21388.7973826961,13198.391309492,83928.8369580296,45885.7188947221,20573.1041401209,29174.601606504,31662.3136206698,39119.957888507,38531.7855017096,7578.03118817412,63340.8290607351,37466.0075054014,40149.4010697268,21340.7964455683,6792.93123970823,67669.7486460651,4980.05423518709,13649.59170059,7753.74766934736,56838.133512754,14388.3181665596,19871.3877503186,114465.972756754,75298.0393178791,27542.7640359749,25343.3886451736,76841.9327890546,6028.01039064747,32459.004353851,6218.49640199473,43686.069539608,212456.439974086,27314.2290460583,54346.0774251842,3462.15131875052,47135.8682512515,37771.7267239241,10766.9926779443,4077.96731000995
2017,Male,12,5051.36334265985,31407.005590256,20342.3928713432,47914.151760891,259819.296767737,37447.1981920449,22486.9819228514,2720.78752549175,5794.01426536257,120768.632022494,73442.2465192562,8374.90281367088,21143.0460417254,13225.6695118744,84864.1595368101,45841.0998436734,20415.3041667569,29103.6898133907,31186.3169212346,39838.4209073141,38378.9739437458,7609.6784949538,64088.6180743367,37610.9763327791,39956.4202294994,20904.3179647454,6600.45623465345,67151.7514901378,4791.23267893206,13634.8402674425,7864.20773588221,57554.7846951312,14213.1559184063,19584.3684228173,115569.733684707,75405.7443794416,27363.9949437058,25250.7164182594,77192.0250051575,6121.60469808218,31850.9992740172,6114.42376531223,43346.9170047611,211344.361234153,27150.4071430537,53971.6436675787,3566.74107507199,46436.6024743,37805.4656212901,10756.7877403721,4000.84906007615
