"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"< 1 year"	"0"	"Female"	"F"	"2011"	"2011"	970321
	"< 1 year"	"0"	"Female"	"F"	"2012"	"2012"	963180
	"< 1 year"	"0"	"Female"	"F"	"2013"	"2013"	959992
	"< 1 year"	"0"	"Female"	"F"	"2014"	"2014"	962717
	"< 1 year"	"0"	"Female"	"F"	"2015"	"2015"	962904
	"< 1 year"	"0"	"Female"	"F"	"2016"	"2016"	954274
	"< 1 year"	"0"	"Female"	"F"	"2017"	"2017"	921091
	"< 1 year"	"0"	"Female"	"F"	"2018"	"2018"	904489
	"< 1 year"	"0"	"Female"	"F"	"2019"	"2019"	886378
	"< 1 year"	"0"	"Female"	"F"	"2020"	"2020"	881999
	"< 1 year"	"0"	"Male"	"M"	"2011"	"2011"	1024271
	"< 1 year"	"0"	"Male"	"M"	"2012"	"2012"	1014357
	"< 1 year"	"0"	"Male"	"M"	"2013"	"2013"	1010346
	"< 1 year"	"0"	"Male"	"M"	"2014"	"2014"	1017060
	"< 1 year"	"0"	"Male"	"M"	"2015"	"2015"	1014890
	"< 1 year"	"0"	"Male"	"M"	"2016"	"2016"	1005422
	"< 1 year"	"0"	"Male"	"M"	"2017"	"2017"	970941
	"< 1 year"	"0"	"Male"	"M"	"2018"	"2018"	951996
	"< 1 year"	"0"	"Male"	"M"	"2019"	"2019"	932001
	"< 1 year"	"0"	"Male"	"M"	"2020"	"2020"	924935
	"1 year"	"1"	"Female"	"F"	"2011"	"2011"	971834
	"1 year"	"1"	"Female"	"F"	"2012"	"2012"	971237
	"1 year"	"1"	"Female"	"F"	"2013"	"2013"	964051
	"1 year"	"1"	"Female"	"F"	"2014"	"2014"	961028
	"1 year"	"1"	"Female"	"F"	"2015"	"2015"	963610
	"1 year"	"1"	"Female"	"F"	"2016"	"2016"	963989
	"1 year"	"1"	"Female"	"F"	"2017"	"2017"	955309
	"1 year"	"1"	"Female"	"F"	"2018"	"2018"	921856
	"1 year"	"1"	"Female"	"F"	"2019"	"2019"	905240
	"1 year"	"1"	"Female"	"F"	"2020"	"2020"	886871
	"1 year"	"1"	"Male"	"M"	"2011"	"2011"	1021670
	"1 year"	"1"	"Male"	"M"	"2012"	"2012"	1024879
	"1 year"	"1"	"Male"	"M"	"2013"	"2013"	1015218
	"1 year"	"1"	"Male"	"M"	"2014"	"2014"	1011339
	"1 year"	"1"	"Male"	"M"	"2015"	"2015"	1018105
	"1 year"	"1"	"Male"	"M"	"2016"	"2016"	1015874
	"1 year"	"1"	"Male"	"M"	"2017"	"2017"	1006423
	"1 year"	"1"	"Male"	"M"	"2018"	"2018"	971660
	"1 year"	"1"	"Male"	"M"	"2019"	"2019"	952662
	"1 year"	"1"	"Male"	"M"	"2020"	"2020"	932395
	"2 years"	"2"	"Female"	"F"	"2011"	"2011"	979023
	"2 years"	"2"	"Female"	"F"	"2012"	"2012"	972709
	"2 years"	"2"	"Female"	"F"	"2013"	"2013"	972215
	"2 years"	"2"	"Female"	"F"	"2014"	"2014"	965146
	"2 years"	"2"	"Female"	"F"	"2015"	"2015"	962121
	"2 years"	"2"	"Female"	"F"	"2016"	"2016"	964880
	"2 years"	"2"	"Female"	"F"	"2017"	"2017"	965202
	"2 years"	"2"	"Female"	"F"	"2018"	"2018"	956255
	"2 years"	"2"	"Female"	"F"	"2019"	"2019"	922759
	"2 years"	"2"	"Female"	"F"	"2020"	"2020"	905867
	"2 years"	"2"	"Male"	"M"	"2011"	"2011"	1028239
	"2 years"	"2"	"Male"	"M"	"2012"	"2012"	1022569
	"2 years"	"2"	"Male"	"M"	"2013"	"2013"	1025909
	"2 years"	"2"	"Male"	"M"	"2014"	"2014"	1016504
	"2 years"	"2"	"Male"	"M"	"2015"	"2015"	1012715
	"2 years"	"2"	"Male"	"M"	"2016"	"2016"	1019483
	"2 years"	"2"	"Male"	"M"	"2017"	"2017"	1017052
	"2 years"	"2"	"Male"	"M"	"2018"	"2018"	1007295
	"2 years"	"2"	"Male"	"M"	"2019"	"2019"	972486
	"2 years"	"2"	"Male"	"M"	"2020"	"2020"	953204
	"3 years"	"3"	"Female"	"F"	"2011"	"2011"	1011903
	"3 years"	"3"	"Female"	"F"	"2012"	"2012"	979840
	"3 years"	"3"	"Female"	"F"	"2013"	"2013"	973710
	"3 years"	"3"	"Female"	"F"	"2014"	"2014"	973264
	"3 years"	"3"	"Female"	"F"	"2015"	"2015"	966248
	"3 years"	"3"	"Female"	"F"	"2016"	"2016"	963297
	"3 years"	"3"	"Female"	"F"	"2017"	"2017"	966080
	"3 years"	"3"	"Female"	"F"	"2018"	"2018"	966093
	"3 years"	"3"	"Female"	"F"	"2019"	"2019"	957099
	"3 years"	"3"	"Female"	"F"	"2020"	"2020"	923402
	"3 years"	"3"	"Male"	"M"	"2011"	"2011"	1062119
	"3 years"	"3"	"Male"	"M"	"2012"	"2012"	1029031
	"3 years"	"3"	"Male"	"M"	"2013"	"2013"	1023428
	"3 years"	"3"	"Male"	"M"	"2014"	"2014"	1027060
	"3 years"	"3"	"Male"	"M"	"2015"	"2015"	1017691
	"3 years"	"3"	"Male"	"M"	"2016"	"2016"	1013979
	"3 years"	"3"	"Male"	"M"	"2017"	"2017"	1020676
	"3 years"	"3"	"Male"	"M"	"2018"	"2018"	1017916
	"3 years"	"3"	"Male"	"M"	"2019"	"2019"	1008086
	"3 years"	"3"	"Male"	"M"	"2020"	"2020"	973042
	"4 years"	"4"	"Female"	"F"	"2011"	"2011"	1023788
	"4 years"	"4"	"Female"	"F"	"2012"	"2012"	1012705
	"4 years"	"4"	"Female"	"F"	"2013"	"2013"	980786
	"4 years"	"4"	"Female"	"F"	"2014"	"2014"	974693
	"4 years"	"4"	"Female"	"F"	"2015"	"2015"	974376
	"4 years"	"4"	"Female"	"F"	"2016"	"2016"	967307
	"4 years"	"4"	"Female"	"F"	"2017"	"2017"	964329
	"4 years"	"4"	"Female"	"F"	"2018"	"2018"	966821
	"4 years"	"4"	"Female"	"F"	"2019"	"2019"	966736
	"4 years"	"4"	"Female"	"F"	"2020"	"2020"	957587
	"4 years"	"4"	"Male"	"M"	"2011"	"2011"	1077240
	"4 years"	"4"	"Male"	"M"	"2012"	"2012"	1062767
	"4 years"	"4"	"Male"	"M"	"2013"	"2013"	1029772
	"4 years"	"4"	"Male"	"M"	"2014"	"2014"	1024389
	"4 years"	"4"	"Male"	"M"	"2015"	"2015"	1028077
	"4 years"	"4"	"Male"	"M"	"2016"	"2016"	1018751
	"4 years"	"4"	"Male"	"M"	"2017"	"2017"	1015146
	"4 years"	"4"	"Male"	"M"	"2018"	"2018"	1021519
	"4 years"	"4"	"Male"	"M"	"2019"	"2019"	1018657
	"4 years"	"4"	"Male"	"M"	"2020"	"2020"	1008618
	"5 years"	"5"	"Female"	"F"	"2011"	"2011"	1026791
	"5 years"	"5"	"Female"	"F"	"2012"	"2012"	1024464
	"5 years"	"5"	"Female"	"F"	"2013"	"2013"	1013580
	"5 years"	"5"	"Female"	"F"	"2014"	"2014"	981718
	"5 years"	"5"	"Female"	"F"	"2015"	"2015"	975755
	"5 years"	"5"	"Female"	"F"	"2016"	"2016"	975407
	"5 years"	"5"	"Female"	"F"	"2017"	"2017"	968250
	"5 years"	"5"	"Female"	"F"	"2018"	"2018"	965012
	"5 years"	"5"	"Female"	"F"	"2019"	"2019"	967362
	"5 years"	"5"	"Female"	"F"	"2020"	"2020"	967156
	"5 years"	"5"	"Male"	"M"	"2011"	"2011"	1083395
	"5 years"	"5"	"Male"	"M"	"2012"	"2012"	1077903
	"5 years"	"5"	"Male"	"M"	"2013"	"2013"	1063489
	"5 years"	"5"	"Male"	"M"	"2014"	"2014"	1030639
	"5 years"	"5"	"Male"	"M"	"2015"	"2015"	1025389
	"5 years"	"5"	"Male"	"M"	"2016"	"2016"	1029122
	"5 years"	"5"	"Male"	"M"	"2017"	"2017"	1019894
	"5 years"	"5"	"Male"	"M"	"2018"	"2018"	1015961
	"5 years"	"5"	"Male"	"M"	"2019"	"2019"	1022215
	"5 years"	"5"	"Male"	"M"	"2020"	"2020"	1019173
	"6 years"	"6"	"Female"	"F"	"2011"	"2011"	1036846
	"6 years"	"6"	"Female"	"F"	"2012"	"2012"	1027369
	"6 years"	"6"	"Female"	"F"	"2013"	"2013"	1025287
	"6 years"	"6"	"Female"	"F"	"2014"	"2014"	1014505
	"6 years"	"6"	"Female"	"F"	"2015"	"2015"	982670
	"6 years"	"6"	"Female"	"F"	"2016"	"2016"	976673
	"6 years"	"6"	"Female"	"F"	"2017"	"2017"	976283
	"6 years"	"6"	"Female"	"F"	"2018"	"2018"	968874
	"6 years"	"6"	"Female"	"F"	"2019"	"2019"	965527
	"6 years"	"6"	"Female"	"F"	"2020"	"2020"	967753
	"6 years"	"6"	"Male"	"M"	"2011"	"2011"	1091827
	"6 years"	"6"	"Male"	"M"	"2012"	"2012"	1084010
	"6 years"	"6"	"Male"	"M"	"2013"	"2013"	1078591
	"6 years"	"6"	"Male"	"M"	"2014"	"2014"	1064321
	"6 years"	"6"	"Male"	"M"	"2015"	"2015"	1031583
	"6 years"	"6"	"Male"	"M"	"2016"	"2016"	1026408
	"6 years"	"6"	"Male"	"M"	"2017"	"2017"	1030177
	"6 years"	"6"	"Male"	"M"	"2018"	"2018"	1020597
	"6 years"	"6"	"Male"	"M"	"2019"	"2019"	1016572
	"6 years"	"6"	"Male"	"M"	"2020"	"2020"	1022684
	"7 years"	"7"	"Female"	"F"	"2011"	"2011"	1054428
	"7 years"	"7"	"Female"	"F"	"2012"	"2012"	1037434
	"7 years"	"7"	"Female"	"F"	"2013"	"2013"	1028125
	"7 years"	"7"	"Female"	"F"	"2014"	"2014"	1026179
	"7 years"	"7"	"Female"	"F"	"2015"	"2015"	1015498
	"7 years"	"7"	"Female"	"F"	"2016"	"2016"	983561
	"7 years"	"7"	"Female"	"F"	"2017"	"2017"	977503
	"7 years"	"7"	"Female"	"F"	"2018"	"2018"	976861
	"7 years"	"7"	"Female"	"F"	"2019"	"2019"	969362
	"7 years"	"7"	"Female"	"F"	"2020"	"2020"	965913
	"7 years"	"7"	"Male"	"M"	"2011"	"2011"	1111545
	"7 years"	"7"	"Male"	"M"	"2012"	"2012"	1092333
	"7 years"	"7"	"Male"	"M"	"2013"	"2013"	1084597
	"7 years"	"7"	"Male"	"M"	"2014"	"2014"	1079387
	"7 years"	"7"	"Male"	"M"	"2015"	"2015"	1065218
	"7 years"	"7"	"Male"	"M"	"2016"	"2016"	1032528
	"7 years"	"7"	"Male"	"M"	"2017"	"2017"	1027254
	"7 years"	"7"	"Male"	"M"	"2018"	"2018"	1030702
	"7 years"	"7"	"Male"	"M"	"2019"	"2019"	1021068
	"7 years"	"7"	"Male"	"M"	"2020"	"2020"	1016926
	"8 years"	"8"	"Female"	"F"	"2011"	"2011"	1053877
	"8 years"	"8"	"Female"	"F"	"2012"	"2012"	1054929
	"8 years"	"8"	"Female"	"F"	"2013"	"2013"	1038128
	"8 years"	"8"	"Female"	"F"	"2014"	"2014"	1029006
	"8 years"	"8"	"Female"	"F"	"2015"	"2015"	1027127
	"8 years"	"8"	"Female"	"F"	"2016"	"2016"	1016311
	"8 years"	"8"	"Female"	"F"	"2017"	"2017"	984233
	"8 years"	"8"	"Female"	"F"	"2018"	"2018"	977937
	"8 years"	"8"	"Female"	"F"	"2019"	"2019"	977224
	"8 years"	"8"	"Female"	"F"	"2020"	"2020"	969651
	"8 years"	"8"	"Male"	"M"	"2011"	"2011"	1110788
	"8 years"	"8"	"Male"	"M"	"2012"	"2012"	1111955
	"8 years"	"8"	"Male"	"M"	"2013"	"2013"	1092868
	"8 years"	"8"	"Male"	"M"	"2014"	"2014"	1085305
	"8 years"	"8"	"Male"	"M"	"2015"	"2015"	1080228
	"8 years"	"8"	"Male"	"M"	"2016"	"2016"	1066107
	"8 years"	"8"	"Male"	"M"	"2017"	"2017"	1033275
	"8 years"	"8"	"Male"	"M"	"2018"	"2018"	1027719
	"8 years"	"8"	"Male"	"M"	"2019"	"2019"	1031068
	"8 years"	"8"	"Male"	"M"	"2020"	"2020"	1021356
	"9 years"	"9"	"Female"	"F"	"2011"	"2011"	1054474
	"9 years"	"9"	"Female"	"F"	"2012"	"2012"	1054296
	"9 years"	"9"	"Female"	"F"	"2013"	"2013"	1055511
	"9 years"	"9"	"Female"	"F"	"2014"	"2014"	1038855
	"9 years"	"9"	"Female"	"F"	"2015"	"2015"	1029767
	"9 years"	"9"	"Female"	"F"	"2016"	"2016"	1027801
	"9 years"	"9"	"Female"	"F"	"2017"	"2017"	1016859
	"9 years"	"9"	"Female"	"F"	"2018"	"2018"	984562
	"9 years"	"9"	"Female"	"F"	"2019"	"2019"	978192
	"9 years"	"9"	"Female"	"F"	"2020"	"2020"	977390
	"9 years"	"9"	"Male"	"M"	"2011"	"2011"	1110229
	"9 years"	"9"	"Male"	"M"	"2012"	"2012"	1111167
	"9 years"	"9"	"Male"	"M"	"2013"	"2013"	1112451
	"9 years"	"9"	"Male"	"M"	"2014"	"2014"	1093491
	"9 years"	"9"	"Male"	"M"	"2015"	"2015"	1086093
	"9 years"	"9"	"Male"	"M"	"2016"	"2016"	1081003
	"9 years"	"9"	"Male"	"M"	"2017"	"2017"	1066848
	"9 years"	"9"	"Male"	"M"	"2018"	"2018"	1033726
	"9 years"	"9"	"Male"	"M"	"2019"	"2019"	1028069
	"9 years"	"9"	"Male"	"M"	"2020"	"2020"	1031333
	"10 years"	"10"	"Female"	"F"	"2011"	"2011"	1085922
	"10 years"	"10"	"Female"	"F"	"2012"	"2012"	1054865
	"10 years"	"10"	"Female"	"F"	"2013"	"2013"	1054707
	"10 years"	"10"	"Female"	"F"	"2014"	"2014"	1056045
	"10 years"	"10"	"Female"	"F"	"2015"	"2015"	1039512
	"10 years"	"10"	"Female"	"F"	"2016"	"2016"	1030485
	"10 years"	"10"	"Female"	"F"	"2017"	"2017"	1028402
	"10 years"	"10"	"Female"	"F"	"2018"	"2018"	1017222
	"10 years"	"10"	"Female"	"F"	"2019"	"2019"	984875
	"10 years"	"10"	"Female"	"F"	"2020"	"2020"	978411
	"10 years"	"10"	"Male"	"M"	"2011"	"2011"	1143710
	"10 years"	"10"	"Male"	"M"	"2012"	"2012"	1110639
	"10 years"	"10"	"Male"	"M"	"2013"	"2013"	1111651
	"10 years"	"10"	"Male"	"M"	"2014"	"2014"	1113014
	"10 years"	"10"	"Male"	"M"	"2015"	"2015"	1094158
	"10 years"	"10"	"Male"	"M"	"2016"	"2016"	1086752
	"10 years"	"10"	"Male"	"M"	"2017"	"2017"	1081642
	"10 years"	"10"	"Male"	"M"	"2018"	"2018"	1067230
	"10 years"	"10"	"Male"	"M"	"2019"	"2019"	1034003
	"10 years"	"10"	"Male"	"M"	"2020"	"2020"	1028284
	"11 years"	"11"	"Female"	"F"	"2011"	"2011"	1107807
	"11 years"	"11"	"Female"	"F"	"2012"	"2012"	1086311
	"11 years"	"11"	"Female"	"F"	"2013"	"2013"	1055205
	"11 years"	"11"	"Female"	"F"	"2014"	"2014"	1055081
	"11 years"	"11"	"Female"	"F"	"2015"	"2015"	1056619
	"11 years"	"11"	"Female"	"F"	"2016"	"2016"	1040217
	"11 years"	"11"	"Female"	"F"	"2017"	"2017"	1031154
	"11 years"	"11"	"Female"	"F"	"2018"	"2018"	1028842
	"11 years"	"11"	"Female"	"F"	"2019"	"2019"	1017579
	"11 years"	"11"	"Female"	"F"	"2020"	"2020"	985146
	"11 years"	"11"	"Male"	"M"	"2011"	"2011"	1170351
	"11 years"	"11"	"Male"	"M"	"2012"	"2012"	1144160
	"11 years"	"11"	"Male"	"M"	"2013"	"2013"	1111130
	"11 years"	"11"	"Male"	"M"	"2014"	"2014"	1112209
	"11 years"	"11"	"Male"	"M"	"2015"	"2015"	1113592
	"11 years"	"11"	"Male"	"M"	"2016"	"2016"	1094710
	"11 years"	"11"	"Male"	"M"	"2017"	"2017"	1087240
	"11 years"	"11"	"Male"	"M"	"2018"	"2018"	1081892
	"11 years"	"11"	"Male"	"M"	"2019"	"2019"	1067403
	"11 years"	"11"	"Male"	"M"	"2020"	"2020"	1034131
	"12 years"	"12"	"Female"	"F"	"2011"	"2011"	1102361
	"12 years"	"12"	"Female"	"F"	"2012"	"2012"	1108224
	"12 years"	"12"	"Female"	"F"	"2013"	"2013"	1086689
	"12 years"	"12"	"Female"	"F"	"2014"	"2014"	1055630
	"12 years"	"12"	"Female"	"F"	"2015"	"2015"	1055614
	"12 years"	"12"	"Female"	"F"	"2016"	"2016"	1057238
	"12 years"	"12"	"Female"	"F"	"2017"	"2017"	1040816
	"12 years"	"12"	"Female"	"F"	"2018"	"2018"	1031537
	"12 years"	"12"	"Female"	"F"	"2019"	"2019"	1029144
	"12 years"	"12"	"Female"	"F"	"2020"	"2020"	1017811
	"12 years"	"12"	"Male"	"M"	"2011"	"2011"	1164360
	"12 years"	"12"	"Male"	"M"	"2012"	"2012"	1170797
	"12 years"	"12"	"Male"	"M"	"2013"	"2013"	1144577
	"12 years"	"12"	"Male"	"M"	"2014"	"2014"	1111587
	"12 years"	"12"	"Male"	"M"	"2015"	"2015"	1112701
	"12 years"	"12"	"Male"	"M"	"2016"	"2016"	1114083
	"12 years"	"12"	"Male"	"M"	"2017"	"2017"	1095142
	"12 years"	"12"	"Male"	"M"	"2018"	"2018"	1087423
	"12 years"	"12"	"Male"	"M"	"2019"	"2019"	1082010
	"12 years"	"12"	"Male"	"M"	"2020"	"2020"	1067482
	"13 years"	"13"	"Female"	"F"	"2011"	"2011"	1106079
	"13 years"	"13"	"Female"	"F"	"2012"	"2012"	1102711
	"13 years"	"13"	"Female"	"F"	"2013"	"2013"	1108596
	"13 years"	"13"	"Female"	"F"	"2014"	"2014"	1087171
	"13 years"	"13"	"Female"	"F"	"2015"	"2015"	1056163
	"13 years"	"13"	"Female"	"F"	"2016"	"2016"	1056204
	"13 years"	"13"	"Female"	"F"	"2017"	"2017"	1057771
	"13 years"	"13"	"Female"	"F"	"2018"	"2018"	1041157
	"13 years"	"13"	"Female"	"F"	"2019"	"2019"	1031763
	"13 years"	"13"	"Female"	"F"	"2020"	"2020"	1029296
	"13 years"	"13"	"Male"	"M"	"2011"	"2011"	1167929
	"13 years"	"13"	"Male"	"M"	"2012"	"2012"	1164750
	"13 years"	"13"	"Male"	"M"	"2013"	"2013"	1171221
	"13 years"	"13"	"Male"	"M"	"2014"	"2014"	1145051
	"13 years"	"13"	"Male"	"M"	"2015"	"2015"	1112103
	"13 years"	"13"	"Male"	"M"	"2016"	"2016"	1113285
	"13 years"	"13"	"Male"	"M"	"2017"	"2017"	1114536
	"13 years"	"13"	"Male"	"M"	"2018"	"2018"	1095361
	"13 years"	"13"	"Male"	"M"	"2019"	"2019"	1087585
	"13 years"	"13"	"Male"	"M"	"2020"	"2020"	1082112
	"14 years"	"14"	"Female"	"F"	"2011"	"2011"	1116258
	"14 years"	"14"	"Female"	"F"	"2012"	"2012"	1106440
	"14 years"	"14"	"Female"	"F"	"2013"	"2013"	1103119
	"14 years"	"14"	"Female"	"F"	"2014"	"2014"	1109127
	"14 years"	"14"	"Female"	"F"	"2015"	"2015"	1087746
	"14 years"	"14"	"Female"	"F"	"2016"	"2016"	1056729
	"14 years"	"14"	"Female"	"F"	"2017"	"2017"	1056711
	"14 years"	"14"	"Female"	"F"	"2018"	"2018"	1058089
	"14 years"	"14"	"Female"	"F"	"2019"	"2019"	1041366
	"14 years"	"14"	"Female"	"F"	"2020"	"2020"	1031894
	"14 years"	"14"	"Male"	"M"	"2011"	"2011"	1174985
	"14 years"	"14"	"Male"	"M"	"2012"	"2012"	1168286
	"14 years"	"14"	"Male"	"M"	"2013"	"2013"	1165176
	"14 years"	"14"	"Male"	"M"	"2014"	"2014"	1171692
	"14 years"	"14"	"Male"	"M"	"2015"	"2015"	1145553
	"14 years"	"14"	"Male"	"M"	"2016"	"2016"	1112670
	"14 years"	"14"	"Male"	"M"	"2017"	"2017"	1113729
	"14 years"	"14"	"Male"	"M"	"2018"	"2018"	1114754
	"14 years"	"14"	"Male"	"M"	"2019"	"2019"	1095507
	"14 years"	"14"	"Male"	"M"	"2020"	"2020"	1087669
	"15 years"	"15"	"Female"	"F"	"2011"	"2011"	1126861
	"15 years"	"15"	"Female"	"F"	"2012"	"2012"	1116813
	"15 years"	"15"	"Female"	"F"	"2013"	"2013"	1107033
	"15 years"	"15"	"Female"	"F"	"2014"	"2014"	1103861
	"15 years"	"15"	"Female"	"F"	"2015"	"2015"	1109885
	"15 years"	"15"	"Female"	"F"	"2016"	"2016"	1088441
	"15 years"	"15"	"Female"	"F"	"2017"	"2017"	1057291
	"15 years"	"15"	"Female"	"F"	"2018"	"2018"	1057081
	"15 years"	"15"	"Female"	"F"	"2019"	"2019"	1058392
	"15 years"	"15"	"Female"	"F"	"2020"	"2020"	1041552
	"15 years"	"15"	"Male"	"M"	"2011"	"2011"	1193403
	"15 years"	"15"	"Male"	"M"	"2012"	"2012"	1175294
	"15 years"	"15"	"Male"	"M"	"2013"	"2013"	1168663
	"15 years"	"15"	"Male"	"M"	"2014"	"2014"	1165663
	"15 years"	"15"	"Male"	"M"	"2015"	"2015"	1172234
	"15 years"	"15"	"Male"	"M"	"2016"	"2016"	1146183
	"15 years"	"15"	"Male"	"M"	"2017"	"2017"	1113250
	"15 years"	"15"	"Male"	"M"	"2018"	"2018"	1114048
	"15 years"	"15"	"Male"	"M"	"2019"	"2019"	1114995
	"15 years"	"15"	"Male"	"M"	"2020"	"2020"	1095599
	"16 years"	"16"	"Female"	"F"	"2011"	"2011"	1148950
	"16 years"	"16"	"Female"	"F"	"2012"	"2012"	1127687
	"16 years"	"16"	"Female"	"F"	"2013"	"2013"	1117718
	"16 years"	"16"	"Female"	"F"	"2014"	"2014"	1108006
	"16 years"	"16"	"Female"	"F"	"2015"	"2015"	1104730
	"16 years"	"16"	"Female"	"F"	"2016"	"2016"	1110722
	"16 years"	"16"	"Female"	"F"	"2017"	"2017"	1089175
	"16 years"	"16"	"Female"	"F"	"2018"	"2018"	1057779
	"16 years"	"16"	"Female"	"F"	"2019"	"2019"	1057507
	"16 years"	"16"	"Female"	"F"	"2020"	"2020"	1058664
	"16 years"	"16"	"Male"	"M"	"2011"	"2011"	1218690
	"16 years"	"16"	"Male"	"M"	"2012"	"2012"	1193858
	"16 years"	"16"	"Male"	"M"	"2013"	"2013"	1175810
	"16 years"	"16"	"Male"	"M"	"2014"	"2014"	1169373
	"16 years"	"16"	"Male"	"M"	"2015"	"2015"	1166480
	"16 years"	"16"	"Male"	"M"	"2016"	"2016"	1173099
	"16 years"	"16"	"Male"	"M"	"2017"	"2017"	1146866
	"16 years"	"16"	"Male"	"M"	"2018"	"2018"	1113657
	"16 years"	"16"	"Male"	"M"	"2019"	"2019"	1114395
	"16 years"	"16"	"Male"	"M"	"2020"	"2020"	1115132
	"17 years"	"17"	"Female"	"F"	"2011"	"2011"	1168887
	"17 years"	"17"	"Female"	"F"	"2012"	"2012"	1150036
	"17 years"	"17"	"Female"	"F"	"2013"	"2013"	1128806
	"17 years"	"17"	"Female"	"F"	"2014"	"2014"	1119011
	"17 years"	"17"	"Female"	"F"	"2015"	"2015"	1109256
	"17 years"	"17"	"Female"	"F"	"2016"	"2016"	1106026
	"17 years"	"17"	"Female"	"F"	"2017"	"2017"	1111877
	"17 years"	"17"	"Female"	"F"	"2018"	"2018"	1090002
	"17 years"	"17"	"Female"	"F"	"2019"	"2019"	1058540
	"17 years"	"17"	"Female"	"F"	"2020"	"2020"	1057970
	"17 years"	"17"	"Male"	"M"	"2011"	"2011"	1240986
	"17 years"	"17"	"Male"	"M"	"2012"	"2012"	1219569
	"17 years"	"17"	"Male"	"M"	"2013"	"2013"	1194877
	"17 years"	"17"	"Male"	"M"	"2014"	"2014"	1177079
	"17 years"	"17"	"Male"	"M"	"2015"	"2015"	1170630
	"17 years"	"17"	"Male"	"M"	"2016"	"2016"	1167809
	"17 years"	"17"	"Male"	"M"	"2017"	"2017"	1174221
	"17 years"	"17"	"Male"	"M"	"2018"	"2018"	1147560
	"17 years"	"17"	"Male"	"M"	"2019"	"2019"	1114395
	"17 years"	"17"	"Male"	"M"	"2020"	"2020"	1114719
	"18 years"	"18"	"Female"	"F"	"2011"	"2011"	1187396
	"18 years"	"18"	"Female"	"F"	"2012"	"2012"	1170094
	"18 years"	"18"	"Female"	"F"	"2013"	"2013"	1151286
	"18 years"	"18"	"Female"	"F"	"2014"	"2014"	1130342
	"18 years"	"18"	"Female"	"F"	"2015"	"2015"	1120546
	"18 years"	"18"	"Female"	"F"	"2016"	"2016"	1110836
	"18 years"	"18"	"Female"	"F"	"2017"	"2017"	1107432
	"18 years"	"18"	"Female"	"F"	"2018"	"2018"	1112838
	"18 years"	"18"	"Female"	"F"	"2019"	"2019"	1090888
	"18 years"	"18"	"Female"	"F"	"2020"	"2020"	1059168
	"18 years"	"18"	"Male"	"M"	"2011"	"2011"	1261397
	"18 years"	"18"	"Male"	"M"	"2012"	"2012"	1241962
	"18 years"	"18"	"Male"	"M"	"2013"	"2013"	1220947
	"18 years"	"18"	"Male"	"M"	"2014"	"2014"	1196492
	"18 years"	"18"	"Male"	"M"	"2015"	"2015"	1178768
	"18 years"	"18"	"Male"	"M"	"2016"	"2016"	1172227
	"18 years"	"18"	"Male"	"M"	"2017"	"2017"	1169173
	"18 years"	"18"	"Male"	"M"	"2018"	"2018"	1175209
	"18 years"	"18"	"Male"	"M"	"2019"	"2019"	1148548
	"18 years"	"18"	"Male"	"M"	"2020"	"2020"	1114943
	"19 years"	"19"	"Female"	"F"	"2011"	"2011"	1228267
	"19 years"	"19"	"Female"	"F"	"2012"	"2012"	1188721
	"19 years"	"19"	"Female"	"F"	"2013"	"2013"	1171392
	"19 years"	"19"	"Female"	"F"	"2014"	"2014"	1152889
	"19 years"	"19"	"Female"	"F"	"2015"	"2015"	1131912
	"19 years"	"19"	"Female"	"F"	"2016"	"2016"	1122012
	"19 years"	"19"	"Female"	"F"	"2017"	"2017"	1112183
	"19 years"	"19"	"Female"	"F"	"2018"	"2018"	1108250
	"19 years"	"19"	"Female"	"F"	"2019"	"2019"	1113549
	"19 years"	"19"	"Female"	"F"	"2020"	"2020"	1091313
	"19 years"	"19"	"Male"	"M"	"2011"	"2011"	1294363
	"19 years"	"19"	"Male"	"M"	"2012"	"2012"	1263044
	"19 years"	"19"	"Male"	"M"	"2013"	"2013"	1243521
	"19 years"	"19"	"Male"	"M"	"2014"	"2014"	1223044
	"19 years"	"19"	"Male"	"M"	"2015"	"2015"	1198876
	"19 years"	"19"	"Male"	"M"	"2016"	"2016"	1180445
	"19 years"	"19"	"Male"	"M"	"2017"	"2017"	1173552
	"19 years"	"19"	"Male"	"M"	"2018"	"2018"	1169866
	"19 years"	"19"	"Male"	"M"	"2019"	"2019"	1175778
	"19 years"	"19"	"Male"	"M"	"2020"	"2020"	1148764
	"20 years"	"20"	"Female"	"F"	"2011"	"2011"	1271743
	"20 years"	"20"	"Female"	"F"	"2012"	"2012"	1229742
	"20 years"	"20"	"Female"	"F"	"2013"	"2013"	1189901
	"20 years"	"20"	"Female"	"F"	"2014"	"2014"	1172918
	"20 years"	"20"	"Female"	"F"	"2015"	"2015"	1154496
	"20 years"	"20"	"Female"	"F"	"2016"	"2016"	1133443
	"20 years"	"20"	"Female"	"F"	"2017"	"2017"	1123414
	"20 years"	"20"	"Female"	"F"	"2018"	"2018"	1112996
	"20 years"	"20"	"Female"	"F"	"2019"	"2019"	1108999
	"20 years"	"20"	"Female"	"F"	"2020"	"2020"	1113956
