"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"41 years"	"41"	"Male"	"M"	"2020"	"2020"	28267
	"42 years"	"42"	"Female"	"F"	"2011"	"2011"	24603
	"42 years"	"42"	"Female"	"F"	"2012"	"2012"	25897
	"42 years"	"42"	"Female"	"F"	"2013"	"2013"	26047
	"42 years"	"42"	"Female"	"F"	"2014"	"2014"	25108
	"42 years"	"42"	"Female"	"F"	"2015"	"2015"	25078
	"42 years"	"42"	"Female"	"F"	"2016"	"2016"	24686
	"42 years"	"42"	"Female"	"F"	"2017"	"2017"	25614
	"42 years"	"42"	"Female"	"F"	"2018"	"2018"	25138
	"42 years"	"42"	"Female"	"F"	"2019"	"2019"	26032
	"42 years"	"42"	"Female"	"F"	"2020"	"2020"	26316
	"42 years"	"42"	"Male"	"M"	"2011"	"2011"	25743
	"42 years"	"42"	"Male"	"M"	"2012"	"2012"	27077
	"42 years"	"42"	"Male"	"M"	"2013"	"2013"	26859
	"42 years"	"42"	"Male"	"M"	"2014"	"2014"	26367
	"42 years"	"42"	"Male"	"M"	"2015"	"2015"	25813
	"42 years"	"42"	"Male"	"M"	"2016"	"2016"	26101
	"42 years"	"42"	"Male"	"M"	"2017"	"2017"	26766
	"42 years"	"42"	"Male"	"M"	"2018"	"2018"	26594
	"42 years"	"42"	"Male"	"M"	"2019"	"2019"	27451
	"42 years"	"42"	"Male"	"M"	"2020"	"2020"	27403
	"43 years"	"43"	"Female"	"F"	"2011"	"2011"	24083
	"43 years"	"43"	"Female"	"F"	"2012"	"2012"	24556
	"43 years"	"43"	"Female"	"F"	"2013"	"2013"	25861
	"43 years"	"43"	"Female"	"F"	"2014"	"2014"	26028
	"43 years"	"43"	"Female"	"F"	"2015"	"2015"	25076
	"43 years"	"43"	"Female"	"F"	"2016"	"2016"	25043
	"43 years"	"43"	"Female"	"F"	"2017"	"2017"	24632
	"43 years"	"43"	"Female"	"F"	"2018"	"2018"	25566
	"43 years"	"43"	"Female"	"F"	"2019"	"2019"	25077
	"43 years"	"43"	"Female"	"F"	"2020"	"2020"	25974
	"43 years"	"43"	"Male"	"M"	"2011"	"2011"	25066
	"43 years"	"43"	"Male"	"M"	"2012"	"2012"	25673
	"43 years"	"43"	"Male"	"M"	"2013"	"2013"	26978
	"43 years"	"43"	"Male"	"M"	"2014"	"2014"	26752
	"43 years"	"43"	"Male"	"M"	"2015"	"2015"	26281
	"43 years"	"43"	"Male"	"M"	"2016"	"2016"	25722
	"43 years"	"43"	"Male"	"M"	"2017"	"2017"	26012
	"43 years"	"43"	"Male"	"M"	"2018"	"2018"	26680
	"43 years"	"43"	"Male"	"M"	"2019"	"2019"	26486
	"43 years"	"43"	"Male"	"M"	"2020"	"2020"	27351
	"44 years"	"44"	"Female"	"F"	"2011"	"2011"	24089
	"44 years"	"44"	"Female"	"F"	"2012"	"2012"	24035
	"44 years"	"44"	"Female"	"F"	"2013"	"2013"	24496
	"44 years"	"44"	"Female"	"F"	"2014"	"2014"	25844
	"44 years"	"44"	"Female"	"F"	"2015"	"2015"	25985
	"44 years"	"44"	"Female"	"F"	"2016"	"2016"	25048
	"44 years"	"44"	"Female"	"F"	"2017"	"2017"	24994
	"44 years"	"44"	"Female"	"F"	"2018"	"2018"	24572
	"44 years"	"44"	"Female"	"F"	"2019"	"2019"	25508
	"44 years"	"44"	"Female"	"F"	"2020"	"2020"	25022
	"44 years"	"44"	"Male"	"M"	"2011"	"2011"	24402
	"44 years"	"44"	"Male"	"M"	"2012"	"2012"	24980
	"44 years"	"44"	"Male"	"M"	"2013"	"2013"	25557
	"44 years"	"44"	"Male"	"M"	"2014"	"2014"	26853
	"44 years"	"44"	"Male"	"M"	"2015"	"2015"	26633
	"44 years"	"44"	"Male"	"M"	"2016"	"2016"	26183
	"44 years"	"44"	"Male"	"M"	"2017"	"2017"	25618
	"44 years"	"44"	"Male"	"M"	"2018"	"2018"	25904
	"44 years"	"44"	"Male"	"M"	"2019"	"2019"	26563
	"44 years"	"44"	"Male"	"M"	"2020"	"2020"	26376
	"45 years"	"45"	"Female"	"F"	"2011"	"2011"	24459
	"45 years"	"45"	"Female"	"F"	"2012"	"2012"	24021
	"45 years"	"45"	"Female"	"F"	"2013"	"2013"	23961
	"45 years"	"45"	"Female"	"F"	"2014"	"2014"	24441
	"45 years"	"45"	"Female"	"F"	"2015"	"2015"	25778
	"45 years"	"45"	"Female"	"F"	"2016"	"2016"	25944
	"45 years"	"45"	"Female"	"F"	"2017"	"2017"	25003
	"45 years"	"45"	"Female"	"F"	"2018"	"2018"	24943
	"45 years"	"45"	"Female"	"F"	"2019"	"2019"	24525
	"45 years"	"45"	"Female"	"F"	"2020"	"2020"	25447
	"45 years"	"45"	"Male"	"M"	"2011"	"2011"	25012
	"45 years"	"45"	"Male"	"M"	"2012"	"2012"	24327
	"45 years"	"45"	"Male"	"M"	"2013"	"2013"	24877
	"45 years"	"45"	"Male"	"M"	"2014"	"2014"	25456
	"45 years"	"45"	"Male"	"M"	"2015"	"2015"	26727
	"45 years"	"45"	"Male"	"M"	"2016"	"2016"	26538
	"45 years"	"45"	"Male"	"M"	"2017"	"2017"	26077
	"45 years"	"45"	"Male"	"M"	"2018"	"2018"	25499
	"45 years"	"45"	"Male"	"M"	"2019"	"2019"	25776
	"45 years"	"45"	"Male"	"M"	"2020"	"2020"	26442
	"46 years"	"46"	"Female"	"F"	"2011"	"2011"	25720
	"46 years"	"46"	"Female"	"F"	"2012"	"2012"	24385
	"46 years"	"46"	"Female"	"F"	"2013"	"2013"	23946
	"46 years"	"46"	"Female"	"F"	"2014"	"2014"	23892
	"46 years"	"46"	"Female"	"F"	"2015"	"2015"	24382
	"46 years"	"46"	"Female"	"F"	"2016"	"2016"	25738
	"46 years"	"46"	"Female"	"F"	"2017"	"2017"	25916
	"46 years"	"46"	"Female"	"F"	"2018"	"2018"	24966
	"46 years"	"46"	"Female"	"F"	"2019"	"2019"	24889
	"46 years"	"46"	"Female"	"F"	"2020"	"2020"	24475
	"46 years"	"46"	"Male"	"M"	"2011"	"2011"	26088
	"46 years"	"46"	"Male"	"M"	"2012"	"2012"	24917
	"46 years"	"46"	"Male"	"M"	"2013"	"2013"	24244
	"46 years"	"46"	"Male"	"M"	"2014"	"2014"	24777
	"46 years"	"46"	"Male"	"M"	"2015"	"2015"	25342
	"46 years"	"46"	"Male"	"M"	"2016"	"2016"	26618
	"46 years"	"46"	"Male"	"M"	"2017"	"2017"	26413
	"46 years"	"46"	"Male"	"M"	"2018"	"2018"	25941
	"46 years"	"46"	"Male"	"M"	"2019"	"2019"	25354
	"46 years"	"46"	"Male"	"M"	"2020"	"2020"	25641
	"47 years"	"47"	"Female"	"F"	"2011"	"2011"	25760
	"47 years"	"47"	"Female"	"F"	"2012"	"2012"	25633
	"47 years"	"47"	"Female"	"F"	"2013"	"2013"	24306
	"47 years"	"47"	"Female"	"F"	"2014"	"2014"	23876
	"47 years"	"47"	"Female"	"F"	"2015"	"2015"	23832
	"47 years"	"47"	"Female"	"F"	"2016"	"2016"	24346
	"47 years"	"47"	"Female"	"F"	"2017"	"2017"	25689
	"47 years"	"47"	"Female"	"F"	"2018"	"2018"	25880
	"47 years"	"47"	"Female"	"F"	"2019"	"2019"	24897
	"47 years"	"47"	"Female"	"F"	"2020"	"2020"	24833
	"47 years"	"47"	"Male"	"M"	"2011"	"2011"	25850
	"47 years"	"47"	"Male"	"M"	"2012"	"2012"	25950
	"47 years"	"47"	"Male"	"M"	"2013"	"2013"	24789
	"47 years"	"47"	"Male"	"M"	"2014"	"2014"	24138
	"47 years"	"47"	"Male"	"M"	"2015"	"2015"	24668
	"47 years"	"47"	"Male"	"M"	"2016"	"2016"	25231
	"47 years"	"47"	"Male"	"M"	"2017"	"2017"	26494
	"47 years"	"47"	"Male"	"M"	"2018"	"2018"	26269
	"47 years"	"47"	"Male"	"M"	"2019"	"2019"	25803
	"47 years"	"47"	"Male"	"M"	"2020"	"2020"	25218
	"48 years"	"48"	"Female"	"F"	"2011"	"2011"	25355
	"48 years"	"48"	"Female"	"F"	"2012"	"2012"	25663
	"48 years"	"48"	"Female"	"F"	"2013"	"2013"	25552
	"48 years"	"48"	"Female"	"F"	"2014"	"2014"	24234
	"48 years"	"48"	"Female"	"F"	"2015"	"2015"	23806
	"48 years"	"48"	"Female"	"F"	"2016"	"2016"	23757
	"48 years"	"48"	"Female"	"F"	"2017"	"2017"	24265
	"48 years"	"48"	"Female"	"F"	"2018"	"2018"	25611
	"48 years"	"48"	"Female"	"F"	"2019"	"2019"	25786
	"48 years"	"48"	"Female"	"F"	"2020"	"2020"	24825
	"48 years"	"48"	"Male"	"M"	"2011"	"2011"	25390
	"48 years"	"48"	"Male"	"M"	"2012"	"2012"	25695
	"48 years"	"48"	"Male"	"M"	"2013"	"2013"	25802
	"48 years"	"48"	"Male"	"M"	"2014"	"2014"	24648
	"48 years"	"48"	"Male"	"M"	"2015"	"2015"	24021
	"48 years"	"48"	"Male"	"M"	"2016"	"2016"	24549
	"48 years"	"48"	"Male"	"M"	"2017"	"2017"	25112
	"48 years"	"48"	"Male"	"M"	"2018"	"2018"	26376
	"48 years"	"48"	"Male"	"M"	"2019"	"2019"	26123
	"48 years"	"48"	"Male"	"M"	"2020"	"2020"	25665
	"49 years"	"49"	"Female"	"F"	"2011"	"2011"	25199
	"49 years"	"49"	"Female"	"F"	"2012"	"2012"	25259
	"49 years"	"49"	"Female"	"F"	"2013"	"2013"	25586
	"49 years"	"49"	"Female"	"F"	"2014"	"2014"	25458
	"49 years"	"49"	"Female"	"F"	"2015"	"2015"	24140
	"49 years"	"49"	"Female"	"F"	"2016"	"2016"	23719
	"49 years"	"49"	"Female"	"F"	"2017"	"2017"	23668
	"49 years"	"49"	"Female"	"F"	"2018"	"2018"	24179
	"49 years"	"49"	"Female"	"F"	"2019"	"2019"	25518
	"49 years"	"49"	"Female"	"F"	"2020"	"2020"	25686
	"49 years"	"49"	"Male"	"M"	"2011"	"2011"	24718
	"49 years"	"49"	"Male"	"M"	"2012"	"2012"	25240
	"49 years"	"49"	"Male"	"M"	"2013"	"2013"	25539
	"49 years"	"49"	"Male"	"M"	"2014"	"2014"	25653
	"49 years"	"49"	"Male"	"M"	"2015"	"2015"	24513
	"49 years"	"49"	"Male"	"M"	"2016"	"2016"	23896
	"49 years"	"49"	"Male"	"M"	"2017"	"2017"	24401
	"49 years"	"49"	"Male"	"M"	"2018"	"2018"	24968
	"49 years"	"49"	"Male"	"M"	"2019"	"2019"	26215
	"49 years"	"49"	"Male"	"M"	"2020"	"2020"	25972
	"50 years"	"50"	"Female"	"F"	"2011"	"2011"	25135
	"50 years"	"50"	"Female"	"F"	"2012"	"2012"	25110
	"50 years"	"50"	"Female"	"F"	"2013"	"2013"	25161
	"50 years"	"50"	"Female"	"F"	"2014"	"2014"	25486
	"50 years"	"50"	"Female"	"F"	"2015"	"2015"	25368
	"50 years"	"50"	"Female"	"F"	"2016"	"2016"	24052
	"50 years"	"50"	"Female"	"F"	"2017"	"2017"	23619
	"50 years"	"50"	"Female"	"F"	"2018"	"2018"	23572
	"50 years"	"50"	"Female"	"F"	"2019"	"2019"	24075
	"50 years"	"50"	"Female"	"F"	"2020"	"2020"	25420
	"50 years"	"50"	"Male"	"M"	"2011"	"2011"	24190
	"50 years"	"50"	"Male"	"M"	"2012"	"2012"	24555
	"50 years"	"50"	"Male"	"M"	"2013"	"2013"	25066
	"50 years"	"50"	"Male"	"M"	"2014"	"2014"	25379
	"50 years"	"50"	"Male"	"M"	"2015"	"2015"	25481
	"50 years"	"50"	"Male"	"M"	"2016"	"2016"	24350
	"50 years"	"50"	"Male"	"M"	"2017"	"2017"	23726
	"50 years"	"50"	"Male"	"M"	"2018"	"2018"	24218
	"50 years"	"50"	"Male"	"M"	"2019"	"2019"	24797
	"50 years"	"50"	"Male"	"M"	"2020"	"2020"	26040
	"51 years"	"51"	"Female"	"F"	"2011"	"2011"	25278
	"51 years"	"51"	"Female"	"F"	"2012"	"2012"	25033
	"51 years"	"51"	"Female"	"F"	"2013"	"2013"	25011
	"51 years"	"51"	"Female"	"F"	"2014"	"2014"	25077
	"51 years"	"51"	"Female"	"F"	"2015"	"2015"	25413
	"51 years"	"51"	"Female"	"F"	"2016"	"2016"	25290
	"51 years"	"51"	"Female"	"F"	"2017"	"2017"	23950
	"51 years"	"51"	"Female"	"F"	"2018"	"2018"	23526
	"51 years"	"51"	"Female"	"F"	"2019"	"2019"	23464
	"51 years"	"51"	"Female"	"F"	"2020"	"2020"	23969
	"51 years"	"51"	"Male"	"M"	"2011"	"2011"	24653
	"51 years"	"51"	"Male"	"M"	"2012"	"2012"	24023
	"51 years"	"51"	"Male"	"M"	"2013"	"2013"	24389
	"51 years"	"51"	"Male"	"M"	"2014"	"2014"	24887
	"51 years"	"51"	"Male"	"M"	"2015"	"2015"	25200
	"51 years"	"51"	"Male"	"M"	"2016"	"2016"	25308
	"51 years"	"51"	"Male"	"M"	"2017"	"2017"	24171
	"51 years"	"51"	"Male"	"M"	"2018"	"2018"	23548
	"51 years"	"51"	"Male"	"M"	"2019"	"2019"	24048
	"51 years"	"51"	"Male"	"M"	"2020"	"2020"	24623
	"52 years"	"52"	"Female"	"F"	"2011"	"2011"	23787
	"52 years"	"52"	"Female"	"F"	"2012"	"2012"	25170
	"52 years"	"52"	"Female"	"F"	"2013"	"2013"	24922
	"52 years"	"52"	"Female"	"F"	"2014"	"2014"	24922
	"52 years"	"52"	"Female"	"F"	"2015"	"2015"	24987
	"52 years"	"52"	"Female"	"F"	"2016"	"2016"	25328
	"52 years"	"52"	"Female"	"F"	"2017"	"2017"	25179
	"52 years"	"52"	"Female"	"F"	"2018"	"2018"	23847
	"52 years"	"52"	"Female"	"F"	"2019"	"2019"	23419
	"52 years"	"52"	"Female"	"F"	"2020"	"2020"	23357
	"52 years"	"52"	"Male"	"M"	"2011"	"2011"	22710
	"52 years"	"52"	"Male"	"M"	"2012"	"2012"	24484
	"52 years"	"52"	"Male"	"M"	"2013"	"2013"	23856
	"52 years"	"52"	"Male"	"M"	"2014"	"2014"	24223
	"52 years"	"52"	"Male"	"M"	"2015"	"2015"	24716
	"52 years"	"52"	"Male"	"M"	"2016"	"2016"	25014
	"52 years"	"52"	"Male"	"M"	"2017"	"2017"	25116
	"52 years"	"52"	"Male"	"M"	"2018"	"2018"	23988
	"52 years"	"52"	"Male"	"M"	"2019"	"2019"	23377
	"52 years"	"52"	"Male"	"M"	"2020"	"2020"	23873
	"53 years"	"53"	"Female"	"F"	"2011"	"2011"	23146
	"53 years"	"53"	"Female"	"F"	"2012"	"2012"	23677
	"53 years"	"53"	"Female"	"F"	"2013"	"2013"	25050
	"53 years"	"53"	"Female"	"F"	"2014"	"2014"	24812
	"53 years"	"53"	"Female"	"F"	"2015"	"2015"	24814
	"53 years"	"53"	"Female"	"F"	"2016"	"2016"	24881
	"53 years"	"53"	"Female"	"F"	"2017"	"2017"	25212
	"53 years"	"53"	"Female"	"F"	"2018"	"2018"	25063
	"53 years"	"53"	"Female"	"F"	"2019"	"2019"	23744
	"53 years"	"53"	"Female"	"F"	"2020"	"2020"	23316
	"53 years"	"53"	"Male"	"M"	"2011"	"2011"	21946
	"53 years"	"53"	"Male"	"M"	"2012"	"2012"	22540
	"53 years"	"53"	"Male"	"M"	"2013"	"2013"	24303
	"53 years"	"53"	"Male"	"M"	"2014"	"2014"	23690
	"53 years"	"53"	"Male"	"M"	"2015"	"2015"	24043
	"53 years"	"53"	"Male"	"M"	"2016"	"2016"	24521
	"53 years"	"53"	"Male"	"M"	"2017"	"2017"	24820
	"53 years"	"53"	"Male"	"M"	"2018"	"2018"	24913
	"53 years"	"53"	"Male"	"M"	"2019"	"2019"	23804
	"53 years"	"53"	"Male"	"M"	"2020"	"2020"	23191
	"54 years"	"54"	"Female"	"F"	"2011"	"2011"	22497
	"54 years"	"54"	"Female"	"F"	"2012"	"2012"	23030
	"54 years"	"54"	"Female"	"F"	"2013"	"2013"	23556
	"54 years"	"54"	"Female"	"F"	"2014"	"2014"	24933
	"54 years"	"54"	"Female"	"F"	"2015"	"2015"	24691
	"54 years"	"54"	"Female"	"F"	"2016"	"2016"	24699
	"54 years"	"54"	"Female"	"F"	"2017"	"2017"	24753
	"54 years"	"54"	"Female"	"F"	"2018"	"2018"	25076
	"54 years"	"54"	"Female"	"F"	"2019"	"2019"	24938
	"54 years"	"54"	"Female"	"F"	"2020"	"2020"	23628
	"54 years"	"54"	"Male"	"M"	"2011"	"2011"	21684
	"54 years"	"54"	"Male"	"M"	"2012"	"2012"	21760
	"54 years"	"54"	"Male"	"M"	"2013"	"2013"	22349
	"54 years"	"54"	"Male"	"M"	"2014"	"2014"	24124
	"54 years"	"54"	"Male"	"M"	"2015"	"2015"	23510
	"54 years"	"54"	"Male"	"M"	"2016"	"2016"	23850
	"54 years"	"54"	"Male"	"M"	"2017"	"2017"	24306
	"54 years"	"54"	"Male"	"M"	"2018"	"2018"	24607
	"54 years"	"54"	"Male"	"M"	"2019"	"2019"	24696
	"54 years"	"54"	"Male"	"M"	"2020"	"2020"	23599
	"55 years"	"55"	"Female"	"F"	"2011"	"2011"	21734
	"55 years"	"55"	"Female"	"F"	"2012"	"2012"	22373
	"55 years"	"55"	"Female"	"F"	"2013"	"2013"	22895
	"55 years"	"55"	"Female"	"F"	"2014"	"2014"	23430
	"55 years"	"55"	"Female"	"F"	"2015"	"2015"	24791
	"55 years"	"55"	"Female"	"F"	"2016"	"2016"	24561
	"55 years"	"55"	"Female"	"F"	"2017"	"2017"	24552
	"55 years"	"55"	"Female"	"F"	"2018"	"2018"	24608
	"55 years"	"55"	"Female"	"F"	"2019"	"2019"	24929
	"55 years"	"55"	"Female"	"F"	"2020"	"2020"	24797
	"55 years"	"55"	"Male"	"M"	"2011"	"2011"	20412
	"55 years"	"55"	"Male"	"M"	"2012"	"2012"	21490
	"55 years"	"55"	"Male"	"M"	"2013"	"2013"	21559
	"55 years"	"55"	"Male"	"M"	"2014"	"2014"	22159
	"55 years"	"55"	"Male"	"M"	"2015"	"2015"	23923
	"55 years"	"55"	"Male"	"M"	"2016"	"2016"	23318
	"55 years"	"55"	"Male"	"M"	"2017"	"2017"	23637
	"55 years"	"55"	"Male"	"M"	"2018"	"2018"	24075
	"55 years"	"55"	"Male"	"M"	"2019"	"2019"	24377
	"55 years"	"55"	"Male"	"M"	"2020"	"2020"	24463
	"56 years"	"56"	"Female"	"F"	"2011"	"2011"	20700
	"56 years"	"56"	"Female"	"F"	"2012"	"2012"	21603
	"56 years"	"56"	"Female"	"F"	"2013"	"2013"	22235
	"56 years"	"56"	"Female"	"F"	"2014"	"2014"	22750
	"56 years"	"56"	"Female"	"F"	"2015"	"2015"	23288
	"56 years"	"56"	"Female"	"F"	"2016"	"2016"	24643
	"56 years"	"56"	"Female"	"F"	"2017"	"2017"	24415
	"56 years"	"56"	"Female"	"F"	"2018"	"2018"	24400
	"56 years"	"56"	"Female"	"F"	"2019"	"2019"	24445
	"56 years"	"56"	"Female"	"F"	"2020"	"2020"	24764
	"56 years"	"56"	"Male"	"M"	"2011"	"2011"	19774
	"56 years"	"56"	"Male"	"M"	"2012"	"2012"	20205
	"56 years"	"56"	"Male"	"M"	"2013"	"2013"	21276
	"56 years"	"56"	"Male"	"M"	"2014"	"2014"	21340
	"56 years"	"56"	"Male"	"M"	"2015"	"2015"	21950
	"56 years"	"56"	"Male"	"M"	"2016"	"2016"	23715
	"56 years"	"56"	"Male"	"M"	"2017"	"2017"	23101
	"56 years"	"56"	"Male"	"M"	"2018"	"2018"	23412
	"56 years"	"56"	"Male"	"M"	"2019"	"2019"	23842
	"56 years"	"56"	"Male"	"M"	"2020"	"2020"	24132
	"57 years"	"57"	"Female"	"F"	"2011"	"2011"	19363
	"57 years"	"57"	"Female"	"F"	"2012"	"2012"	20582
	"57 years"	"57"	"Female"	"F"	"2013"	"2013"	21459
	"57 years"	"57"	"Female"	"F"	"2014"	"2014"	22094
	"57 years"	"57"	"Female"	"F"	"2015"	"2015"	22605
	"57 years"	"57"	"Female"	"F"	"2016"	"2016"	23148
	"57 years"	"57"	"Female"	"F"	"2017"	"2017"	24494
	"57 years"	"57"	"Female"	"F"	"2018"	"2018"	24269
	"57 years"	"57"	"Female"	"F"	"2019"	"2019"	24249
	"57 years"	"57"	"Female"	"F"	"2020"	"2020"	24293
	"57 years"	"57"	"Male"	"M"	"2011"	"2011"	18188
	"57 years"	"57"	"Male"	"M"	"2012"	"2012"	19570
	"57 years"	"57"	"Male"	"M"	"2013"	"2013"	19988
	"57 years"	"57"	"Male"	"M"	"2014"	"2014"	21066
	"57 years"	"57"	"Male"	"M"	"2015"	"2015"	21120
	"57 years"	"57"	"Male"	"M"	"2016"	"2016"	21718
	"57 years"	"57"	"Male"	"M"	"2017"	"2017"	23477
	"57 years"	"57"	"Male"	"M"	"2018"	"2018"	22871
	"57 years"	"57"	"Male"	"M"	"2019"	"2019"	23166
	"57 years"	"57"	"Male"	"M"	"2020"	"2020"	23596
	"58 years"	"58"	"Female"	"F"	"2011"	"2011"	18135
	"58 years"	"58"	"Female"	"F"	"2012"	"2012"	19242
	"58 years"	"58"	"Female"	"F"	"2013"	"2013"	20440
	"58 years"	"58"	"Female"	"F"	"2014"	"2014"	21312
	"58 years"	"58"	"Female"	"F"	"2015"	"2015"	21944
	"58 years"	"58"	"Female"	"F"	"2016"	"2016"	22472
	"58 years"	"58"	"Female"	"F"	"2017"	"2017"	23005
	"58 years"	"58"	"Female"	"F"	"2018"	"2018"	24342
	"58 years"	"58"	"Female"	"F"	"2019"	"2019"	24126
	"58 years"	"58"	"Female"	"F"	"2020"	"2020"	24109
	"58 years"	"58"	"Male"	"M"	"2011"	"2011"	17088
	"58 years"	"58"	"Male"	"M"	"2012"	"2012"	17982
	"58 years"	"58"	"Male"	"M"	"2013"	"2013"	19349
	"58 years"	"58"	"Male"	"M"	"2014"	"2014"	19776
	"58 years"	"58"	"Male"	"M"	"2015"	"2015"	20833
	"58 years"	"58"	"Male"	"M"	"2016"	"2016"	20891
	"58 years"	"58"	"Male"	"M"	"2017"	"2017"	21492
	"58 years"	"58"	"Male"	"M"	"2018"	"2018"	23242
	"58 years"	"58"	"Male"	"M"	"2019"	"2019"	22626
	"58 years"	"58"	"Male"	"M"	"2020"	"2020"	22909
	"59 years"	"59"	"Female"	"F"	"2011"	"2011"	17035
	"59 years"	"59"	"Female"	"F"	"2012"	"2012"	18019
	"59 years"	"59"	"Female"	"F"	"2013"	"2013"	19106
	"59 years"	"59"	"Female"	"F"	"2014"	"2014"	20311
	"59 years"	"59"	"Female"	"F"	"2015"	"2015"	21167
	"59 years"	"59"	"Female"	"F"	"2016"	"2016"	21805
	"59 years"	"59"	"Female"	"F"	"2017"	"2017"	22337
	"59 years"	"59"	"Female"	"F"	"2018"	"2018"	22842
	"59 years"	"59"	"Female"	"F"	"2019"	"2019"	24172
	"59 years"	"59"	"Female"	"F"	"2020"	"2020"	23953
	"59 years"	"59"	"Male"	"M"	"2011"	"2011"	15642
	"59 years"	"59"	"Male"	"M"	"2012"	"2012"	16871
	"59 years"	"59"	"Male"	"M"	"2013"	"2013"	17761
	"59 years"	"59"	"Male"	"M"	"2014"	"2014"	19129
	"59 years"	"59"	"Male"	"M"	"2015"	"2015"	19555
	"59 years"	"59"	"Male"	"M"	"2016"	"2016"	20604
	"59 years"	"59"	"Male"	"M"	"2017"	"2017"	20639
	"59 years"	"59"	"Male"	"M"	"2018"	"2018"	21260
	"59 years"	"59"	"Male"	"M"	"2019"	"2019"	22982
	"59 years"	"59"	"Male"	"M"	"2020"	"2020"	22358
	"60 years"	"60"	"Female"	"F"	"2011"	"2011"	16423
	"60 years"	"60"	"Female"	"F"	"2012"	"2012"	16901
	"60 years"	"60"	"Female"	"F"	"2013"	"2013"	17873
	"60 years"	"60"	"Female"	"F"	"2014"	"2014"	18979
	"60 years"	"60"	"Female"	"F"	"2015"	"2015"	20161
	"60 years"	"60"	"Female"	"F"	"2016"	"2016"	21010
	"60 years"	"60"	"Female"	"F"	"2017"	"2017"	21639
	"60 years"	"60"	"Female"	"F"	"2018"	"2018"	22166
	"60 years"	"60"	"Female"	"F"	"2019"	"2019"	22665
	"60 years"	"60"	"Female"	"F"	"2020"	"2020"	23980
	"60 years"	"60"	"Male"	"M"	"2011"	"2011"	15220
	"60 years"	"60"	"Male"	"M"	"2012"	"2012"	15438
	"60 years"	"60"	"Male"	"M"	"2013"	"2013"	16650
	"60 years"	"60"	"Male"	"M"	"2014"	"2014"	17542
	"60 years"	"60"	"Male"	"M"	"2015"	"2015"	18909
	"60 years"	"60"	"Male"	"M"	"2016"	"2016"	19315
	"60 years"	"60"	"Male"	"M"	"2017"	"2017"	20334
	"60 years"	"60"	"Male"	"M"	"2018"	"2018"	20368
	"60 years"	"60"	"Male"	"M"	"2019"	"2019"	20990
	"60 years"	"60"	"Male"	"M"	"2020"	"2020"	22693
	"61 years"	"61"	"Female"	"F"	"2011"	"2011"	15744
	"61 years"	"61"	"Female"	"F"	"2012"	"2012"	16287
	"61 years"	"61"	"Female"	"F"	"2013"	"2013"	16762
	"61 years"	"61"	"Female"	"F"	"2014"	"2014"	17746
	"61 years"	"61"	"Female"	"F"	"2015"	"2015"	18851
	"61 years"	"61"	"Female"	"F"	"2016"	"2016"	20019
	"61 years"	"61"	"Female"	"F"	"2017"	"2017"	20843
	"61 years"	"61"	"Female"	"F"	"2018"	"2018"	21473
	"61 years"	"61"	"Female"	"F"	"2019"	"2019"	21978
	"61 years"	"61"	"Female"	"F"	"2020"	"2020"	22475
	"61 years"	"61"	"Male"	"M"	"2011"	"2011"	14873
	"61 years"	"61"	"Male"	"M"	"2012"	"2012"	15029
	"61 years"	"61"	"Male"	"M"	"2013"	"2013"	15234
	"61 years"	"61"	"Male"	"M"	"2014"	"2014"	16413
	"61 years"	"61"	"Male"	"M"	"2015"	"2015"	17301
	"61 years"	"61"	"Male"	"M"	"2016"	"2016"	18657
	"61 years"	"61"	"Male"	"M"	"2017"	"2017"	19048
	"61 years"	"61"	"Male"	"M"	"2018"	"2018"	20071
	"61 years"	"61"	"Male"	"M"	"2019"	"2019"	20081
	"61 years"	"61"	"Male"	"M"	"2020"	"2020"	20690
	"62 years"	"62"	"Female"	"F"	"2011"	"2011"	14731
	"62 years"	"62"	"Female"	"F"	"2012"	"2012"	15602
	"62 years"	"62"	"Female"	"F"	"2013"	"2013"	16144
	"62 years"	"62"	"Female"	"F"	"2014"	"2014"	16615
	"62 years"	"62"	"Female"	"F"	"2015"	"2015"	17598
	"62 years"	"62"	"Female"	"F"	"2016"	"2016"	18696
	"62 years"	"62"	"Female"	"F"	"2017"	"2017"	19861
	"62 years"	"62"	"Female"	"F"	"2018"	"2018"	20674
	"62 years"	"62"	"Female"	"F"	"2019"	"2019"	21296
	"62 years"	"62"	"Female"	"F"	"2020"	"2020"	21789
	"62 years"	"62"	"Male"	"M"	"2011"	"2011"	13972
	"62 years"	"62"	"Male"	"M"	"2012"	"2012"	14662
	"62 years"	"62"	"Male"	"M"	"2013"	"2013"	14799
	"62 years"	"62"	"Male"	"M"	"2014"	"2014"	15018
	"62 years"	"62"	"Male"	"M"	"2015"	"2015"	16176
	"62 years"	"62"	"Male"	"M"	"2016"	"2016"	17060
	"62 years"	"62"	"Male"	"M"	"2017"	"2017"	18391
	"62 years"	"62"	"Male"	"M"	"2018"	"2018"	18784
	"62 years"	"62"	"Male"	"M"	"2019"	"2019"	19780
	"62 years"	"62"	"Male"	"M"	"2020"	"2020"	19785
