gender,age,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
M,67,8944.18147458062,9489.79015606685,10264.0699946381,11499.6174444706,12634.8285083613,13048.6919750017,13163.478403452,13493.1302577671,13994.8155155678,14682.9613224746
M,68,8432.43143226006,8650.5014805441,9093.45152319808,10220.344125529,11459.2163425103,12228.7798432577,12690.8606486217,13016.979848312,13246.7935378174,13620.4347714917
M,69,7727.07047783802,8089.34653098618,8536.66373891768,9087.23376867504,9851.26651810652,11043.193165024,12139.258261451,12523.8535397434,12628.0161933362,12928.0244447545
M,70,7053.23703041254,7554.7583037595,8025.37703601752,8255.8064335474,8689.00723133156,9779.19113481611,10985.1595178061,11713.5522145612,12140.4533077011,12445.0075644911
M,71,6493.876820242,6936.76732151488,7328.94207912881,7690.16344377002,8122.55461739995,8665.15741517255,9400.50570964004,10547.0622876274,11580.0655711315,11950.703360585
M,72,5941.23376050018,6306.43387805271,6665.28105149532,7156.43575351595,7612.55951546564,7842.3612695593,8250.76059497335,9305.67885148264,10466.9289865216,11150.6744725681
M,73,5374.38613040237,5720.42096944658,6117.93295373361,6548.61370546757,6928.73787583047,7275.41786029437,7693.03019147295,8211.60046869502,8944.4553596428,10004.2404332348
M,74,4887.36557398662,5203.00771086766,5580.01908600709,5930.48539852733,6271.25415326383,6740.64623844855,7189.70242102721,7398.6477340361,7812.79277129997,8794.49844378311
M,75,4489.05871207484,4747.63905082586,5025.67006625228,5354.24889665414,5723.44253406552,6135.4427421024,6506.27636125213,6834.47573659027,7235.35431000484,7734.23400686469
M,76,4077.62185790807,4314.66324118628,4542.39372286082,4842.33314551359,5191.86791936534,5523.49463275175,5851.17599280946,6304.47157593684,6728.46993550282,6934.82364250375
M,77,3628.18938585906,3885.04320399314,4142.74831397248,4390.17105672194,4650.67178645553,4956.77212371908,5313.20222092216,5707.98345720835,6069.23791231275,6365.29795533645
M,78,3220.69149416785,3467.2914569137,3737.69461224694,3963.88072827749,4173.85541796801,4456.53181948749,4793.39021170547,5106.43930036205,5431.33907625943,5836.13156117032
M,79,2894.65936578845,3080.85238568512,3303.90510839454,3544.82562042242,3775.86949604707,4016.27230882467,4262.59991196104,4550.97912466359,4895.27825080512,5255.59157630781
M,80,2636.52104345256,2756.95471446866,2910.49861529037,3135.29276331357,3387.63292895602,3598.44856768544,3799.09307914826,4062.90494266944,4383.02350317367,4674.05371458493
M,81,2412.02705942306,2494.65387446654,2591.30393739443,2754.44659569879,2983.37104047951,3188.16827523061,3415.56630378112,3634.82844540784,3868.96391640804,4132.55955124919
M,82,2158.52888981321,2250.61983502454,2332.5157407757,2441.48648564576,2601.26212654635,2801.87538676363,3029.80525690232,3226.3405618828,3412.4257958562,3643.83216368526
M,83,1867.73431232288,2003.85859847187,2111.19182550444,2204.70060475854,2268.923302509,2457.5701126353,2632.14042474801,2829.40990152271,3043.38732671137,3219.0998750489
M,84,1606.54891247628,1767.93281077015,1893.74978819021,2013.37346759686,1996.99253606588,2174.17870818609,2318.87271435,2481.69920321883,2750.56527269193,2875.66872499892
M,85,1402.26563622694,1550.12816553101,1668.07208394298,1835.68858285951,1781.92546377739,1948.9945084233,2115.32670032338,2199.02394257704,2509.92441529186,2605.65508232615
M,86,1229.47888137135,1344.44846788519,1452.63316246305,1637.2784168814,1604.88643528612,1750.27713356667,1943.98842973551,1966.84773179892,2278.96653648624,2363.29438808017
M,87,1066.91848316186,1145.90723426782,1253.81842092645,1404.9759387802,1444.41976322494,1552.87821595969,1747.09649877285,1762.76366295731,2026.15632534012,2112.21017427846
M,88,902.62555831916,951.696824117994,1057.04001233291,1155.1644884782,1272.17873314327,1341.78078396837,1509.45173250773,1552.05956289127,1736.36117119447,1831.38198393063
M,89,734.954481882776,764.52536314124,857.626434194611,908.712742527358,1075.27668369699,1115.33787961071,1237.90432220864,1317.44540639796,1415.50470890066,1520.06224869776
M,90,572.104582952637,591.988776566011,664.439305366362,684.302718228051,862.59067479653,886.080997121098,957.757617050329,1066.45411593368,1090.64124412728,1199.39296348345
M,91,423.930676780769,440.965848299051,489.051734948202,493.929601119227,651.788719304977,669.964417153787,696.613380037834,817.029239286228,791.228541963675,895.711542193742
M,92,298.956790732007,316.144809127494,341.785432593896,342.576524652093,463.12451560438,481.954405697443,476.69771151018,591.222784856663,540.794533908221,633.048080197044
M,93,200.878114630082,218.45667964169,227.043267952853,228.976195745756,309.588951909745,330.233009920965,307.624012682881,404.123712485781,348.984632102518,424.03023594693
M,94,129.045517601538,145.898112225053,143.860457976089,148.013898308738,195.450051502847,216.245111152286,188.075657932401,261.80380089656,213.582955215557,270.220356328156
M,95,79.5852421248833,94.4819038790378,87.3218384164005,92.8803627148631,117.110648582731,135.881322123021,109.524285304161,161.458638208173,124.617833103883,164.593912170816
M,96,47.3622933325299,59.5606413930773,51.050475438471,56.8078550188767,67.0311063392133,82.3560343403648,61.137586469094,95.3597768768988,69.7497664013626,96.3762790237203
M,97,27.3471835426429,36.7005506741727,28.9112824174616,34.0055060787151,36.9053765923416,48.409874217727,32.9313499782717,54.2867374330616,37.6946911084177,54.5784456400335
M,98,15.4102868008196,22.2024384433747,15.9587716948433,20.0073274361335,19.6921715574873,27.7612946399044,17.2363482884487,29.999415308533,19.8046928544092,30.0870575788558
M,99,8.52525756049873,13.2460750486668,8.63999851122776,11.6192698698536,10.2613792237174,15.6251364471707,8.8283269252482,16.2089647908948,10.1862619615574,16.2518186906345
M,100,4.65804182586513,7.82877873042586,4.61685880871623,6.68899767541853,5.26224609231543,8.68407947891564,4.45627633272493,8.6257011227635,5.16452612359311,8.65887250622411
