"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"20 years"	"20"	"Male"	"M"	"2014"	"2014"	1213	1272925	95.3
	"20 years"	"20"	"Male"	"M"	"2015"	"2015"	1283	1256206	102.1
	"20 years"	"20"	"Male"	"M"	"2016"	"2016"	1331	1233032	107.9
	"20 years"	"20"	"Male"	"M"	"2017"	"2017"	1299	1213430	107.1
	"20 years"	"20"	"Male"	"M"	"2018"	"2018"	1178	1206789	97.6
	"20 years"	"20"	"Male"	"M"	"2019"	"2019"	1161	1203313	96.5
	"20 years"	"20"	"Male"	"M"	"2020 "	"2020"	1288	1210940	106.4
	"21 years"	"21"	"Female"	"F"	"2001"	"2001"	589	1274486	46.2
	"21 years"	"21"	"Female"	"F"	"2002"	"2002"	639	1289187	49.6
	"21 years"	"21"	"Female"	"F"	"2003"	"2003"	632	1264903	50.0
	"21 years"	"21"	"Female"	"F"	"2004"	"2004"	589	1257695	46.8
	"21 years"	"21"	"Female"	"F"	"2005"	"2005"	604	1242854	48.6
	"21 years"	"21"	"Female"	"F"	"2006"	"2006"	655	1274162	51.4
	"21 years"	"21"	"Female"	"F"	"2007"	"2007"	613	1264947	48.5
	"21 years"	"21"	"Female"	"F"	"2008"	"2008"	583	1250601	46.6
	"21 years"	"21"	"Female"	"F"	"2009"	"2009"	543	1252223	43.4
	"21 years"	"21"	"Female"	"F"	"2010"	"2010"	582	1255814	46.3
	"21 years"	"21"	"Female"	"F"	"2011"	"2011"	580	1307420	44.4
	"21 years"	"21"	"Female"	"F"	"2012"	"2012"	548	1301080	42.1
	"21 years"	"21"	"Female"	"F"	"2013"	"2013"	557	1260544	44.2
	"21 years"	"21"	"Female"	"F"	"2014"	"2014"	552	1221433	45.2
	"21 years"	"21"	"Female"	"F"	"2015"	"2015"	537	1206111	44.5
	"21 years"	"21"	"Female"	"F"	"2016"	"2016"	592	1187423	49.9
	"21 years"	"21"	"Female"	"F"	"2017"	"2017"	613	1165093	52.6
	"21 years"	"21"	"Female"	"F"	"2018"	"2018"	536	1155517	46.4
	"21 years"	"21"	"Female"	"F"	"2019"	"2019"	499	1145302	43.6
	"21 years"	"21"	"Female"	"F"	"2020 "	"2020"	618	1143345	54.1
	"21 years"	"21"	"Male"	"M"	"2001"	"2001"	1772	1294581	136.9
	"21 years"	"21"	"Male"	"M"	"2002"	"2002"	1730	1309391	132.1
	"21 years"	"21"	"Male"	"M"	"2003"	"2003"	1774	1300089	136.5
	"21 years"	"21"	"Male"	"M"	"2004"	"2004"	1822	1312508	138.8
	"21 years"	"21"	"Male"	"M"	"2005"	"2005"	1832	1298614	141.1
	"21 years"	"21"	"Male"	"M"	"2006"	"2006"	1917	1330270	144.1
	"21 years"	"21"	"Male"	"M"	"2007"	"2007"	1858	1313342	141.5
	"21 years"	"21"	"Male"	"M"	"2008"	"2008"	1714	1295420	132.3
	"21 years"	"21"	"Male"	"M"	"2009"	"2009"	1611	1293152	124.6
	"21 years"	"21"	"Male"	"M"	"2010"	"2010"	1613	1294853	124.6
	"21 years"	"21"	"Male"	"M"	"2011"	"2011"	1612	1348182	119.6
	"21 years"	"21"	"Male"	"M"	"2012"	"2012"	1616	1349697	119.7
	"21 years"	"21"	"Male"	"M"	"2013"	"2013"	1540	1326600	116.1
	"21 years"	"21"	"Male"	"M"	"2014"	"2014"	1490	1293353	115.2
	"21 years"	"21"	"Male"	"M"	"2015"	"2015"	1475	1277290	115.5
	"21 years"	"21"	"Male"	"M"	"2016"	"2016"	1640	1258479	130.3
	"21 years"	"21"	"Male"	"M"	"2017"	"2017"	1564	1232441	126.9
	"21 years"	"21"	"Male"	"M"	"2018"	"2018"	1392	1212475	114.8
	"21 years"	"21"	"Male"	"M"	"2019"	"2019"	1467	1205176	121.7
	"21 years"	"21"	"Male"	"M"	"2020 "	"2020"	1564	1203799	129.9
	"22 years"	"22"	"Female"	"F"	"2001"	"2001"	499	1201281	41.5
	"22 years"	"22"	"Female"	"F"	"2002"	"2002"	532	1269782	41.9
	"22 years"	"22"	"Female"	"F"	"2003"	"2003"	627	1282009	48.9
	"22 years"	"22"	"Female"	"F"	"2004"	"2004"	590	1257316	46.9
	"22 years"	"22"	"Female"	"F"	"2005"	"2005"	587	1248283	47.0
	"22 years"	"22"	"Female"	"F"	"2006"	"2006"	585	1232087	47.5
	"22 years"	"22"	"Female"	"F"	"2007"	"2007"	605	1260955	48.0
	"22 years"	"22"	"Female"	"F"	"2008"	"2008"	598	1250186	47.8
	"22 years"	"22"	"Female"	"F"	"2009"	"2009"	559	1234147	45.3
	"22 years"	"22"	"Female"	"F"	"2010"	"2010"	561	1237369	45.3
	"22 years"	"22"	"Female"	"F"	"2011"	"2011"	592	1262933	46.9
	"22 years"	"22"	"Female"	"F"	"2012"	"2012"	590	1309702	45.0
	"22 years"	"22"	"Female"	"F"	"2013"	"2013"	580	1303028	44.5
	"22 years"	"22"	"Female"	"F"	"2014"	"2014"	638	1263007	50.5
	"22 years"	"22"	"Female"	"F"	"2015"	"2015"	609	1223970	49.8
	"22 years"	"22"	"Female"	"F"	"2016"	"2016"	648	1207329	53.7
	"22 years"	"22"	"Female"	"F"	"2017"	"2017"	639	1186592	53.9
	"22 years"	"22"	"Female"	"F"	"2018"	"2018"	609	1165848	52.2
	"22 years"	"22"	"Female"	"F"	"2019"	"2019"	535	1155016	46.3
	"22 years"	"22"	"Female"	"F"	"2020 "	"2020"	575	1147172	50.1
	"22 years"	"22"	"Male"	"M"	"2001"	"2001"	1591	1228397	129.5
	"22 years"	"22"	"Male"	"M"	"2002"	"2002"	1615	1281755	126.0
	"22 years"	"22"	"Male"	"M"	"2003"	"2003"	1743	1288191	135.3
	"22 years"	"22"	"Male"	"M"	"2004"	"2004"	1715	1289988	132.9
	"22 years"	"22"	"Male"	"M"	"2005"	"2005"	1775	1297566	136.8
	"22 years"	"22"	"Male"	"M"	"2006"	"2006"	1807	1282177	140.9
	"22 years"	"22"	"Male"	"M"	"2007"	"2007"	1849	1308562	141.3
	"22 years"	"22"	"Male"	"M"	"2008"	"2008"	1802	1293421	139.3
	"22 years"	"22"	"Male"	"M"	"2009"	"2009"	1558	1272857	122.4
	"22 years"	"22"	"Male"	"M"	"2010"	"2010"	1546	1272515	121.5
	"22 years"	"22"	"Male"	"M"	"2011"	"2011"	1700	1303492	130.4
	"22 years"	"22"	"Male"	"M"	"2012"	"2012"	1696	1352146	125.4
	"22 years"	"22"	"Male"	"M"	"2013"	"2013"	1619	1353103	119.7
	"22 years"	"22"	"Male"	"M"	"2014"	"2014"	1611	1328585	121.3
	"22 years"	"22"	"Male"	"M"	"2015"	"2015"	1680	1297881	129.4
	"22 years"	"22"	"Male"	"M"	"2016"	"2016"	1742	1279355	136.2
	"22 years"	"22"	"Male"	"M"	"2017"	"2017"	1662	1257834	132.1
	"22 years"	"22"	"Male"	"M"	"2018"	"2018"	1515	1230874	123.1
	"22 years"	"22"	"Male"	"M"	"2019"	"2019"	1454	1210950	120.1
	"22 years"	"22"	"Male"	"M"	"2020 "	"2020"	1581	1205417	131.2
	"23 years"	"23"	"Female"	"F"	"2001"	"2001"	504	1159661	43.5
	"23 years"	"23"	"Female"	"F"	"2002"	"2002"	521	1197845	43.5
	"23 years"	"23"	"Female"	"F"	"2003"	"2003"	602	1264385	47.6
	"23 years"	"23"	"Female"	"F"	"2004"	"2004"	589	1276711	46.1
	"23 years"	"23"	"Female"	"F"	"2005"	"2005"	594	1251013	47.5
	"23 years"	"23"	"Female"	"F"	"2006"	"2006"	591	1241503	47.6
	"23 years"	"23"	"Female"	"F"	"2007"	"2007"	625	1224304	51.0
	"23 years"	"23"	"Female"	"F"	"2008"	"2008"	569	1252090	45.4
	"23 years"	"23"	"Female"	"F"	"2009"	"2009"	612	1240443	49.3
	"23 years"	"23"	"Female"	"F"	"2010"	"2010"	573	1222220	46.9
	"23 years"	"23"	"Female"	"F"	"2011"	"2011"	624	1243603	50.2
	"23 years"	"23"	"Female"	"F"	"2012"	"2012"	633	1265275	50.0
	"23 years"	"23"	"Female"	"F"	"2013"	"2013"	655	1311762	49.9
	"23 years"	"23"	"Female"	"F"	"2014"	"2014"	590	1305499	45.2
	"23 years"	"23"	"Female"	"F"	"2015"	"2015"	657	1265433	51.9
	"23 years"	"23"	"Female"	"F"	"2016"	"2016"	661	1225396	53.9
	"23 years"	"23"	"Female"	"F"	"2017"	"2017"	718	1206560	59.5
	"23 years"	"23"	"Female"	"F"	"2018"	"2018"	644	1187614	54.2
	"23 years"	"23"	"Female"	"F"	"2019"	"2019"	635	1165356	54.5
	"23 years"	"23"	"Female"	"F"	"2020 "	"2020"	682	1157307	58.9
	"23 years"	"23"	"Male"	"M"	"2001"	"2001"	1456	1182418	123.1
	"23 years"	"23"	"Male"	"M"	"2002"	"2002"	1581	1217118	129.9
	"23 years"	"23"	"Male"	"M"	"2003"	"2003"	1628	1263675	128.8
	"23 years"	"23"	"Male"	"M"	"2004"	"2004"	1682	1281434	131.3
	"23 years"	"23"	"Male"	"M"	"2005"	"2005"	1760	1278476	137.7
	"23 years"	"23"	"Male"	"M"	"2006"	"2006"	1866	1286138	145.1
	"23 years"	"23"	"Male"	"M"	"2007"	"2007"	1761	1267457	138.9
	"23 years"	"23"	"Male"	"M"	"2008"	"2008"	1763	1294463	136.2
	"23 years"	"23"	"Male"	"M"	"2009"	"2009"	1669	1278661	130.5
	"23 years"	"23"	"Male"	"M"	"2010"	"2010"	1598	1257088	127.1
	"23 years"	"23"	"Male"	"M"	"2011"	"2011"	1679	1276265	131.6
	"23 years"	"23"	"Male"	"M"	"2012"	"2012"	1612	1307208	123.3
	"23 years"	"23"	"Male"	"M"	"2013"	"2013"	1766	1355265	130.3
	"23 years"	"23"	"Male"	"M"	"2014"	"2014"	1756	1355689	129.5
	"23 years"	"23"	"Male"	"M"	"2015"	"2015"	1703	1332522	127.8
	"23 years"	"23"	"Male"	"M"	"2016"	"2016"	1950	1299620	150.0
	"23 years"	"23"	"Male"	"M"	"2017"	"2017"	1870	1277972	146.3
	"23 years"	"23"	"Male"	"M"	"2018"	"2018"	1633	1256422	130.0
	"23 years"	"23"	"Male"	"M"	"2019"	"2019"	1516	1229186	123.3
	"23 years"	"23"	"Male"	"M"	"2020 "	"2020"	1670	1211180	137.9
	"24 years"	"24"	"Female"	"F"	"2001"	"2001"	535	1134988	47.1
	"24 years"	"24"	"Female"	"F"	"2002"	"2002"	562	1157582	48.5
	"24 years"	"24"	"Female"	"F"	"2003"	"2003"	611	1194730	51.1
	"24 years"	"24"	"Female"	"F"	"2004"	"2004"	592	1261687	46.9
	"24 years"	"24"	"Female"	"F"	"2005"	"2005"	616	1273720	48.4
	"24 years"	"24"	"Female"	"F"	"2006"	"2006"	649	1248181	52.0
	"24 years"	"24"	"Female"	"F"	"2007"	"2007"	630	1238540	50.9
	"24 years"	"24"	"Female"	"F"	"2008"	"2008"	567	1221293	46.4
	"24 years"	"24"	"Female"	"F"	"2009"	"2009"	617	1248724	49.4
	"24 years"	"24"	"Female"	"F"	"2010"	"2010"	667	1241887	53.7
	"24 years"	"24"	"Female"	"F"	"2011"	"2011"	612	1226671	49.9
	"24 years"	"24"	"Female"	"F"	"2012"	"2012"	650	1246231	52.2
	"24 years"	"24"	"Female"	"F"	"2013"	"2013"	673	1267333	53.1
	"24 years"	"24"	"Female"	"F"	"2014"	"2014"	652	1314562	49.6
	"24 years"	"24"	"Female"	"F"	"2015"	"2015"	727	1308519	55.6
	"24 years"	"24"	"Female"	"F"	"2016"	"2016"	712	1267760	56.2
	"24 years"	"24"	"Female"	"F"	"2017"	"2017"	747	1224949	61.0
	"24 years"	"24"	"Female"	"F"	"2018"	"2018"	711	1208089	58.9
	"24 years"	"24"	"Female"	"F"	"2019"	"2019"	666	1187464	56.1
	"24 years"	"24"	"Female"	"F"	"2020 "	"2020"	719	1168223	61.5
	"24 years"	"24"	"Male"	"M"	"2001"	"2001"	1387	1159470	119.6
	"24 years"	"24"	"Male"	"M"	"2002"	"2002"	1505	1172743	128.3
	"24 years"	"24"	"Male"	"M"	"2003"	"2003"	1553	1200551	129.4
	"24 years"	"24"	"Male"	"M"	"2004"	"2004"	1593	1256707	126.8
	"24 years"	"24"	"Male"	"M"	"2005"	"2005"	1699	1270140	133.8
	"24 years"	"24"	"Male"	"M"	"2006"	"2006"	1863	1267775	147.0
	"24 years"	"24"	"Male"	"M"	"2007"	"2007"	1844	1272792	144.9
	"24 years"	"24"	"Male"	"M"	"2008"	"2008"	1738	1254270	138.6
	"24 years"	"24"	"Male"	"M"	"2009"	"2009"	1653	1280225	129.1
	"24 years"	"24"	"Male"	"M"	"2010"	"2010"	1732	1273242	136.0
	"24 years"	"24"	"Male"	"M"	"2011"	"2011"	1694	1262013	134.2
	"24 years"	"24"	"Male"	"M"	"2012"	"2012"	1668	1280243	130.3
	"24 years"	"24"	"Male"	"M"	"2013"	"2013"	1666	1310759	127.1
	"24 years"	"24"	"Male"	"M"	"2014"	"2014"	1806	1358095	133.0
	"24 years"	"24"	"Male"	"M"	"2015"	"2015"	1920	1359423	141.2
	"24 years"	"24"	"Male"	"M"	"2016"	"2016"	2058	1333946	154.3
	"24 years"	"24"	"Male"	"M"	"2017"	"2017"	1996	1298256	153.7
	"24 years"	"24"	"Male"	"M"	"2018"	"2018"	1830	1276920	143.3
	"24 years"	"24"	"Male"	"M"	"2019"	"2019"	1605	1254620	127.9
	"24 years"	"24"	"Male"	"M"	"2020 "	"2020"	1860	1229851	151.2
	"25 years"	"25"	"Female"	"F"	"2001"	"2001"	555	1098072	50.5
	"25 years"	"25"	"Female"	"F"	"2002"	"2002"	548	1135716	48.3
	"25 years"	"25"	"Female"	"F"	"2003"	"2003"	556	1158637	48.0
	"25 years"	"25"	"Female"	"F"	"2004"	"2004"	554	1197538	46.3
	"25 years"	"25"	"Female"	"F"	"2005"	"2005"	621	1265452	49.1
	"25 years"	"25"	"Female"	"F"	"2006"	"2006"	660	1279035	51.6
	"25 years"	"25"	"Female"	"F"	"2007"	"2007"	634	1254423	50.5
	"25 years"	"25"	"Female"	"F"	"2008"	"2008"	644	1245896	51.7
	"25 years"	"25"	"Female"	"F"	"2009"	"2009"	610	1229690	49.6
	"25 years"	"25"	"Female"	"F"	"2010"	"2010"	654	1248104	52.4
	"25 years"	"25"	"Female"	"F"	"2011"	"2011"	682	1240015	55.0
	"25 years"	"25"	"Female"	"F"	"2012"	"2012"	651	1229282	53.0
	"25 years"	"25"	"Female"	"F"	"2013"	"2013"	633	1248504	50.7
	"25 years"	"25"	"Female"	"F"	"2014"	"2014"	685	1270114	53.9
	"25 years"	"25"	"Female"	"F"	"2015"	"2015"	807	1317827	61.2
	"25 years"	"25"	"Female"	"F"	"2016"	"2016"	837	1310971	63.8
	"25 years"	"25"	"Female"	"F"	"2017"	"2017"	834	1266624	65.8
	"25 years"	"25"	"Female"	"F"	"2018"	"2018"	721	1226082	58.8
	"25 years"	"25"	"Female"	"F"	"2019"	"2019"	721	1207525	59.7
	"25 years"	"25"	"Female"	"F"	"2020 "	"2020"	866	1190567	72.7
	"25 years"	"25"	"Male"	"M"	"2001"	"2001"	1322	1119564	118.1
	"25 years"	"25"	"Male"	"M"	"2002"	"2002"	1384	1153796	120.0
	"25 years"	"25"	"Male"	"M"	"2003"	"2003"	1411	1163724	121.2
	"25 years"	"25"	"Male"	"M"	"2004"	"2004"	1640	1200361	136.6
	"25 years"	"25"	"Male"	"M"	"2005"	"2005"	1661	1254694	132.4
	"25 years"	"25"	"Male"	"M"	"2006"	"2006"	1882	1271178	148.1
	"25 years"	"25"	"Male"	"M"	"2007"	"2007"	1743	1267938	137.5
	"25 years"	"25"	"Male"	"M"	"2008"	"2008"	1775	1274883	139.2
	"25 years"	"25"	"Male"	"M"	"2009"	"2009"	1680	1257133	133.6
	"25 years"	"25"	"Male"	"M"	"2010"	"2010"	1676	1273601	131.6
	"25 years"	"25"	"Male"	"M"	"2011"	"2011"	1721	1270683	135.4
	"25 years"	"25"	"Male"	"M"	"2012"	"2012"	1702	1266343	134.4
	"25 years"	"25"	"Male"	"M"	"2013"	"2013"	1706	1283179	133.0
	"25 years"	"25"	"Male"	"M"	"2014"	"2014"	1744	1313446	132.8
	"25 years"	"25"	"Male"	"M"	"2015"	"2015"	1976	1361483	145.1
	"25 years"	"25"	"Male"	"M"	"2016"	"2016"	2222	1360886	163.3
	"25 years"	"25"	"Male"	"M"	"2017"	"2017"	2189	1332418	164.3
	"25 years"	"25"	"Male"	"M"	"2018"	"2018"	1919	1297353	147.9
	"25 years"	"25"	"Male"	"M"	"2019"	"2019"	1835	1275050	143.9
	"25 years"	"25"	"Male"	"M"	"2020 "	"2020"	2009	1255746	160.0
	"26 years"	"26"	"Female"	"F"	"2001"	"2001"	532	1139915	46.7
	"26 years"	"26"	"Female"	"F"	"2002"	"2002"	547	1095073	50.0
	"26 years"	"26"	"Female"	"F"	"2003"	"2003"	580	1130537	51.3
	"26 years"	"26"	"Female"	"F"	"2004"	"2004"	613	1152737	53.2
	"26 years"	"26"	"Female"	"F"	"2005"	"2005"	643	1189844	54.0
	"26 years"	"26"	"Female"	"F"	"2006"	"2006"	677	1256128	53.9
	"26 years"	"26"	"Female"	"F"	"2007"	"2007"	714	1268110	56.3
	"26 years"	"26"	"Female"	"F"	"2008"	"2008"	660	1242356	53.1
	"26 years"	"26"	"Female"	"F"	"2009"	"2009"	697	1232623	56.5
	"26 years"	"26"	"Female"	"F"	"2010"	"2010"	665	1216246	54.7
	"26 years"	"26"	"Female"	"F"	"2011"	"2011"	727	1256712	57.8
	"26 years"	"26"	"Female"	"F"	"2012"	"2012"	716	1242630	57.6
	"26 years"	"26"	"Female"	"F"	"2013"	"2013"	714	1231781	58.0
	"26 years"	"26"	"Female"	"F"	"2014"	"2014"	764	1251133	61.1
	"26 years"	"26"	"Female"	"F"	"2015"	"2015"	761	1273288	59.8
	"26 years"	"26"	"Female"	"F"	"2016"	"2016"	897	1320042	68.0
	"26 years"	"26"	"Female"	"F"	"2017"	"2017"	854	1310068	65.2
	"26 years"	"26"	"Female"	"F"	"2018"	"2018"	873	1267743	68.9
	"26 years"	"26"	"Female"	"F"	"2019"	"2019"	794	1225334	64.8
	"26 years"	"26"	"Female"	"F"	"2020 "	"2020"	910	1210815	75.2
	"26 years"	"26"	"Male"	"M"	"2001"	"2001"	1424	1160074	122.8
	"26 years"	"26"	"Male"	"M"	"2002"	"2002"	1404	1110589	126.4
	"26 years"	"26"	"Male"	"M"	"2003"	"2003"	1384	1139161	121.5
	"26 years"	"26"	"Male"	"M"	"2004"	"2004"	1525	1154588	132.1
	"26 years"	"26"	"Male"	"M"	"2005"	"2005"	1602	1186477	135.0
	"26 years"	"26"	"Male"	"M"	"2006"	"2006"	1789	1240756	144.2
	"26 years"	"26"	"Male"	"M"	"2007"	"2007"	1739	1254069	138.7
	"26 years"	"26"	"Male"	"M"	"2008"	"2008"	1722	1249834	137.8
	"26 years"	"26"	"Male"	"M"	"2009"	"2009"	1724	1254825	137.4
	"26 years"	"26"	"Male"	"M"	"2010"	"2010"	1693	1238439	136.7
	"26 years"	"26"	"Male"	"M"	"2011"	"2011"	1750	1282871	136.4
	"26 years"	"26"	"Male"	"M"	"2012"	"2012"	1794	1274526	140.8
	"26 years"	"26"	"Male"	"M"	"2013"	"2013"	1750	1269278	137.9
	"26 years"	"26"	"Male"	"M"	"2014"	"2014"	1848	1286192	143.7
	"26 years"	"26"	"Male"	"M"	"2015"	"2015"	1878	1316672	142.6
	"26 years"	"26"	"Male"	"M"	"2016"	"2016"	2220	1362565	162.9
	"26 years"	"26"	"Male"	"M"	"2017"	"2017"	2318	1359411	170.5
	"26 years"	"26"	"Male"	"M"	"2018"	"2018"	2122	1331878	159.3
	"26 years"	"26"	"Male"	"M"	"2019"	"2019"	1964	1295534	151.6
	"26 years"	"26"	"Male"	"M"	"2020 "	"2020"	2202	1276625	172.5
	"27 years"	"27"	"Female"	"F"	"2001"	"2001"	568	1111742	51.1
	"27 years"	"27"	"Female"	"F"	"2002"	"2002"	543	1140238	47.6
	"27 years"	"27"	"Female"	"F"	"2003"	"2003"	603	1095817	55.0
	"27 years"	"27"	"Female"	"F"	"2004"	"2004"	586	1132589	51.7
	"27 years"	"27"	"Female"	"F"	"2005"	"2005"	583	1155636	50.4
	"27 years"	"27"	"Female"	"F"	"2006"	"2006"	708	1193878	59.3
	"27 years"	"27"	"Female"	"F"	"2007"	"2007"	669	1261300	53.0
	"27 years"	"27"	"Female"	"F"	"2008"	"2008"	656	1274291	51.5
	"27 years"	"27"	"Female"	"F"	"2009"	"2009"	706	1249525	56.5
	"27 years"	"27"	"Female"	"F"	"2010"	"2010"	667	1242260	53.7
	"27 years"	"27"	"Female"	"F"	"2011"	"2011"	702	1218526	57.6
	"27 years"	"27"	"Female"	"F"	"2012"	"2012"	744	1259216	59.1
	"27 years"	"27"	"Female"	"F"	"2013"	"2013"	764	1244799	61.4
	"27 years"	"27"	"Female"	"F"	"2014"	"2014"	742	1234333	60.1
	"27 years"	"27"	"Female"	"F"	"2015"	"2015"	819	1254122	65.3
	"27 years"	"27"	"Female"	"F"	"2016"	"2016"	972	1275004	76.2
	"27 years"	"27"	"Female"	"F"	"2017"	"2017"	1017	1319228	77.1
	"27 years"	"27"	"Female"	"F"	"2018"	"2018"	950	1310882	72.5
	"27 years"	"27"	"Female"	"F"	"2019"	"2019"	900	1267162	71.0
	"27 years"	"27"	"Female"	"F"	"2020 "	"2020"	1007	1228654	82.0
	"27 years"	"27"	"Male"	"M"	"2001"	"2001"	1371	1127879	121.6
	"27 years"	"27"	"Male"	"M"	"2002"	"2002"	1343	1155851	116.2
	"27 years"	"27"	"Male"	"M"	"2003"	"2003"	1326	1104771	120.0
	"27 years"	"27"	"Male"	"M"	"2004"	"2004"	1509	1140231	132.3
	"27 years"	"27"	"Male"	"M"	"2005"	"2005"	1579	1154653	136.8
	"27 years"	"27"	"Male"	"M"	"2006"	"2006"	1700	1189190	143.0
	"27 years"	"27"	"Male"	"M"	"2007"	"2007"	1763	1243716	141.8
	"27 years"	"27"	"Male"	"M"	"2008"	"2008"	1738	1259243	138.0
	"27 years"	"27"	"Male"	"M"	"2009"	"2009"	1654	1255765	131.7
	"27 years"	"27"	"Male"	"M"	"2010"	"2010"	1706	1261890	135.2
	"27 years"	"27"	"Male"	"M"	"2011"	"2011"	1733	1239661	139.8
	"27 years"	"27"	"Male"	"M"	"2012"	"2012"	1785	1286131	138.8
	"27 years"	"27"	"Male"	"M"	"2013"	"2013"	1794	1277457	140.4
	"27 years"	"27"	"Male"	"M"	"2014"	"2014"	1821	1272182	143.1
	"27 years"	"27"	"Male"	"M"	"2015"	"2015"	2064	1289099	160.1
	"27 years"	"27"	"Male"	"M"	"2016"	"2016"	2298	1317628	174.4
	"27 years"	"27"	"Male"	"M"	"2017"	"2017"	2430	1360748	178.6
	"27 years"	"27"	"Male"	"M"	"2018"	"2018"	2302	1358731	169.4
	"27 years"	"27"	"Male"	"M"	"2019"	"2019"	2117	1330172	159.2
	"27 years"	"27"	"Male"	"M"	"2020 "	"2020"	2335	1297410	180.0
	"28 years"	"28"	"Female"	"F"	"2001"	"2001"	613	1147031	53.4
	"28 years"	"28"	"Female"	"F"	"2002"	"2002"	639	1107720	57.7
	"28 years"	"28"	"Female"	"F"	"2003"	"2003"	612	1134083	54.0
	"28 years"	"28"	"Female"	"F"	"2004"	"2004"	582	1088860	53.5
	"28 years"	"28"	"Female"	"F"	"2005"	"2005"	641	1123810	57.0
	"28 years"	"28"	"Female"	"F"	"2006"	"2006"	662	1145451	57.8
	"28 years"	"28"	"Female"	"F"	"2007"	"2007"	685	1181451	58.0
	"28 years"	"28"	"Female"	"F"	"2008"	"2008"	744	1246660	59.7
	"28 years"	"28"	"Female"	"F"	"2009"	"2009"	789	1257818	62.7
	"28 years"	"28"	"Female"	"F"	"2010"	"2010"	769	1232381	62.4
	"28 years"	"28"	"Female"	"F"	"2011"	"2011"	734	1240860	59.2
	"28 years"	"28"	"Female"	"F"	"2012"	"2012"	804	1220883	65.9
	"28 years"	"28"	"Female"	"F"	"2013"	"2013"	805	1260985	63.8
	"28 years"	"28"	"Female"	"F"	"2014"	"2014"	834	1246805	66.9
	"28 years"	"28"	"Female"	"F"	"2015"	"2015"	886	1237158	71.6
	"28 years"	"28"	"Female"	"F"	"2016"	"2016"	972	1255335	77.4
	"28 years"	"28"	"Female"	"F"	"2017"	"2017"	1097	1274104	86.1
	"28 years"	"28"	"Female"	"F"	"2018"	"2018"	1060	1319651	80.3
	"28 years"	"28"	"Female"	"F"	"2019"	"2019"	1001	1310524	76.4
	"28 years"	"28"	"Female"	"F"	"2020 "	"2020"	1057	1270340	83.2
	"28 years"	"28"	"Male"	"M"	"2001"	"2001"	1520	1160779	130.9
	"28 years"	"28"	"Male"	"M"	"2002"	"2002"	1410	1124801	125.4
	"28 years"	"28"	"Male"	"M"	"2003"	"2003"	1379	1150975	119.8
	"28 years"	"28"	"Male"	"M"	"2004"	"2004"	1349	1106370	121.9
	"28 years"	"28"	"Male"	"M"	"2005"	"2005"	1529	1140530	134.1
	"28 years"	"28"	"Male"	"M"	"2006"	"2006"	1576	1157506	136.2
	"28 years"	"28"	"Male"	"M"	"2007"	"2007"	1699	1191649	142.6
	"28 years"	"28"	"Male"	"M"	"2008"	"2008"	1773	1248425	142.0
	"28 years"	"28"	"Male"	"M"	"2009"	"2009"	1710	1264828	135.2
	"28 years"	"28"	"Male"	"M"	"2010"	"2010"	1798	1253224	143.5
	"28 years"	"28"	"Male"	"M"	"2011"	"2011"	1803	1260090	143.1
	"28 years"	"28"	"Male"	"M"	"2012"	"2012"	1790	1242326	144.1
	"28 years"	"28"	"Male"	"M"	"2013"	"2013"	1774	1287613	137.8
	"28 years"	"28"	"Male"	"M"	"2014"	"2014"	1904	1279857	148.8
	"28 years"	"28"	"Male"	"M"	"2015"	"2015"	2001	1275238	156.9
	"28 years"	"28"	"Male"	"M"	"2016"	"2016"	2400	1289850	186.1
	"28 years"	"28"	"Male"	"M"	"2017"	"2017"	2436	1315763	185.1
	"28 years"	"28"	"Male"	"M"	"2018"	"2018"	2373	1359656	174.5
	"28 years"	"28"	"Male"	"M"	"2019"	"2019"	2237	1357039	164.8
	"28 years"	"28"	"Male"	"M"	"2020 "	"2020"	2591	1332006	194.5
	"29 years"	"29"	"Female"	"F"	"2001"	"2001"	694	1229470	56.4
	"29 years"	"29"	"Female"	"F"	"2002"	"2002"	635	1139085	55.7
	"29 years"	"29"	"Female"	"F"	"2003"	"2003"	644	1097409	58.7
	"29 years"	"29"	"Female"	"F"	"2004"	"2004"	644	1121555	57.4
	"29 years"	"29"	"Female"	"F"	"2005"	"2005"	630	1074662	58.6
	"29 years"	"29"	"Female"	"F"	"2006"	"2006"	693	1107051	62.6
	"29 years"	"29"	"Female"	"F"	"2007"	"2007"	790	1125795	70.2
	"29 years"	"29"	"Female"	"F"	"2008"	"2008"	732	1158699	63.2
	"29 years"	"29"	"Female"	"F"	"2009"	"2009"	809	1220200	66.3
	"29 years"	"29"	"Female"	"F"	"2010"	"2010"	815	1234974	66.0
	"29 years"	"29"	"Female"	"F"	"2011"	"2011"	837	1241232	67.4
	"29 years"	"29"	"Female"	"F"	"2012"	"2012"	869	1242855	69.9
	"29 years"	"29"	"Female"	"F"	"2013"	"2013"	838	1222422	68.6
	"29 years"	"29"	"Female"	"F"	"2014"	"2014"	909	1262497	72.0
	"29 years"	"29"	"Female"	"F"	"2015"	"2015"	979	1249320	78.4
	"29 years"	"29"	"Female"	"F"	"2016"	"2016"	1016	1238018	82.1
